,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
64.0,64.0,-10.584027303784065,-10.389541523572722,-7.225110616445506,-10.584027303784078,-10.389541523572731,-7.225110616445496
65.0,65.0,-4.4899856657523625,-2.5129342137540136,-1.7606165404832272,-4.489985665760008,-2.512934213754076,-1.7606165404870786
66.0,66.0,-7.25120936331178,-5.121805662109961,-4.678268178663771,-6.275870121711816,-4.148433870420126,-4.104486704957793
67.0,67.0,-11.292156260710552,-10.508756906392735,-8.781206842181462,-11.283950407731457,-9.838967977830015,-8.768106368823974
68.0,68.0,-7.599292368130933,-7.124642739200195,-6.805483676687994,-7.599292368131383,-7.124642739200221,-6.805483676831793
69.0,69.0,-11.785963093192183,-11.715355007291052,-11.673016399866636,-11.607746866380955,-11.567498333012274,-11.551952558980261
70.0,70.0,-8.11901075499178,-4.899959498440004,-4.884174669808882,-8.11901075501604,-4.899959498451258,-4.8841746698568596
71.0,71.0,-8.39357629512897,-7.910308509787191,-7.146454614929018,-8.393576295272139,-7.910308509827822,-7.146454614930014
72.0,72.0,-3.8111926661262148,-2.9484420602774724,-2.634615260240459,-3.811192666228567,-2.9484420602887447,-2.6346152602433204
73.0,73.0,-9.114674878172773,-8.681296310270264,-7.5636479298174,-9.11467487829858,-8.681296310286298,-7.563647929893316
74.0,74.0,-4.165124634010763,-0.006732242575236549,-5.893052738169008e-07,-4.165124634058451,0.0,0.0
76.0,76.0,-9.015622840697484,-8.948297572476768,-8.19372711510757,-8.047436144851398,-7.961304000992382,-7.382783870926419
