,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
49.0,49.0,-9.307244367984334,-8.729931856097046,-8.20438603753201,-9.213753472896519,-8.729931856134996,-8.204386037536661
50.0,50.0,-10.861100247039461,-3.999083074781203,-3.954990313055274,-9.84723557246814,-3.999083074782507,-3.9549903130552075
51.0,51.0,-6.136633429238364,-6.136206916119602,-6.129589156954814,-5.426756122473153,-5.425343877876506,-5.420788551874448
52.0,52.0,-10.377199004537985,-8.209163144368485,-7.82023434498102,-9.67284745777606,-7.9778419260025775,-7.2806192663662435
53.0,53.0,-10.035370846981708,-8.31929647093635,-6.8522716866073266,-10.035370846981786,-8.319296470936479,-6.8522716866091935
54.0,54.0,-10.832312645885601,-6.715965844774973,-5.0445443839698,-10.83231264589638,-6.715965844777222,-4.145329759798348
55.0,55.0,-11.189165083942441,-9.860638733498659,-9.319645104565087,-10.342617546880197,-9.379246562388841,-8.874704840505263
56.0,56.0,-12.399397222235073,0.0,0.0,-11.157775904116349,0.0,0.0
57.0,57.0,-10.283330719711417,0.0,0.0,-10.166744863378504,0.0,0.0
58.0,58.0,-10.278791504866632,-9.986655816513709,-9.820641106651589,-9.689074086501465,-9.231164603958705,-9.006025275629952
59.0,59.0,-8.88227545021574,-8.097479811960973,-7.452320620576048,-8.882275450271328,-8.097479811993674,-7.452320620692504
60.0,60.0,-2.8789308050028266,-2.6091675004129544,-0.5037596195708895,-2.8789308050423426,-2.609167500412959,-0.44085138070917795
61.0,61.0,-10.442585106477257,-4.651243433261639,-4.275238128072486,-9.497723666495007,-4.6512434333657495,-0.00213288708956044
62.0,62.0,-9.855372628326265,0.0,0.0,-9.85537262836314,0.0,0.0
63.0,63.0,-5.533306462773153,0.0,0.0,-5.533306462805646,0.0,0.0
64.0,64.0,-9.009173309552,-1.8716329640470244,0.0,-9.00917330955495,0.0,0.0
65.0,65.0,-2.6658350540711,0.0,0.0,-2.416227795330255,0.0,0.0
66.0,66.0,-1.6111535319183463,-0.004840502203392737,-0.004165746523044139,-1.611153531918424,-4.923966342899025e-07,-4.01479294758687e-07
67.0,67.0,-12.345304032270413,-11.596109632621431,-11.405765645838578,-11.090354888959123,-11.083552065849078,-10.840624846979406
68.0,68.0,-10.12030534312551,-8.426563073813213,-8.421933806442512,-10.120305343208985,-8.426563073813213,-8.42193380651374
69.0,69.0,-11.747179282612894,-10.869747674015208,-10.771826388338201,-11.566517344732816,-10.78314789375561,-10.636978274403777
70.0,70.0,-6.95117463639397,-6.339462965094071,-6.334673358501502,-6.867073457840157,-6.339462965094075,-6.334673358557472
71.0,71.0,-8.864431005012273,-2.301258145054024,-2.209458111009765,-7.956416855063042,-2.030242429484176,-2.025565923832657
72.0,72.0,-4.137746880409389,-3.965152911054054,-3.499683462828503,-4.137746880409399,-3.9651529111205495,-3.4996834629132465
73.0,73.0,-4.572060094023498,-2.5375345677751957,-2.08733013143053,-4.5720600940776635,-2.4987398769198887,-0.006871914282394821
74.0,74.0,-6.859590373392654,0.0,0.0,-6.859590373397522,0.0,0.0
76.0,76.0,-11.170001946615146,-9.637851432797756,-9.471851293177737,-11.166352905572584,-9.637832544326647,-9.471851293178393
