,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
35.0,35.0,-7.769295090733956,-4.646412219908561,-3.87672780302961,-7.2656648142502975,-4.646412219939036,-3.876727803032249
36.0,36.0,-12.105834198761952,-12.005705753618107,-9.702890502326621,-11.399066617580779,-11.386646714306877,-9.597001102743564
37.0,37.0,-5.694851001987498,-1.3415881180284723,-3.095523837262103e-12,-4.879568130660656,-0.12088560574630057,0.0
38.0,38.0,-7.69889560337746,-4.842020047175615,-4.0207309862467415,-7.409782970933195,-4.834742711680834,-4.020730986326722
39.0,39.0,-6.321806319340207,-2.79285437331987,-0.005109198505111205,-6.120682823002149,-2.792854373320111,-0.005109240202226017
40.0,40.0,-11.145690233018719,-10.986104540783893,-10.50011645113944,-10.72498651222342,-10.618048688307839,-10.102016968318221
41.0,41.0,-5.012102197300318,-3.877918788285283,-3.3754908043011635,-5.012102197368175,-3.8636686801579314,-3.375490804478539
42.0,42.0,-1.8145597698832538,0.0,0.0,-1.8145597698840004,0.0,0.0
43.0,43.0,-6.144270176997046,-3.2081134448896673,-3.2080646878915338,-6.144270177011816,-3.2081134448958535,-3.208064687872038
44.0,44.0,-11.344192647772154,-7.403913659971382,-6.849436885637601,-11.222770176693796,-7.403913659973966,-6.849436885641262
45.0,45.0,-6.174734906278848,0.0,0.0,-6.17473490628476,0.0,0.0
46.0,46.0,-3.934369427084353,0.0,0.0,-3.93436942708436,0.0,0.0
47.0,47.0,-6.7027968142401235,0.0,0.0,-6.702796814563124,0.0,0.0
48.0,48.0,-11.663839206942988,-4.425231491357418,-3.627980880865861,-11.525954903934915,-4.322483055440045,-3.3962163603245266
49.0,49.0,-8.724309271305932,-7.207407283657445,-7.188807694493075,-8.72430927135311,-7.207407283659363,-7.188807694500987
50.0,50.0,-9.694310845507541,-5.653235286300578,-5.5884093746777905,-8.550370937828234,-5.617919904272233,-5.588409374677205
51.0,51.0,-3.4341216348543737,-3.4131624576462656,-3.2996917159325445,-3.434121634855617,-3.413162457647827,-3.299691715937911
52.0,52.0,-8.263905238956456,-3.257003407644711,-2.977003861851546,-8.153502129970489,-3.2570034078444903,-2.977003861856295
53.0,53.0,-8.931963501029117,-3.6135998273433416,-3.500826037374447,-8.931963501029864,-3.44428012040263,-3.374570804097292
54.0,54.0,-11.65545427608454,-7.95261576131268,-7.951665159283463,-11.655454276089653,-7.942815314764074,-7.941133874900651
55.0,55.0,-11.69963917135056,-11.674847960220951,-10.849021635564238,-11.69963917135443,-11.67484796022147,-10.849021635633488
56.0,56.0,-12.399397222235073,0.0,0.0,-11.157775903309911,0.0,0.0
57.0,57.0,-11.071297717407006,-4.5875765727650935,-4.030191071696786,-11.069801934317574,-3.7319048422613776,-3.553744586533399
58.0,58.0,-10.569323959689465,-10.569313779179767,-10.551494062515477,-10.553829912665934,-10.55372471717969,-10.536977273554605
59.0,59.0,-10.413546196561006,-10.411217065547005,-9.869897566682777,-10.413546196677812,-10.411217065547813,-9.869897566814302
60.0,60.0,-4.339780784314619,-3.086763983415077e-07,-1.0966672014966967e-11,-4.31177756928273,-1.0516143511579929e-11,0.0
61.0,61.0,-9.964442488246206,0.0,0.0,-9.964442488251285,0.0,0.0
62.0,62.0,-8.91909827347862,-8.855295258333827,-8.298686434711643,-7.8054617404078135,-7.233585516790713,-7.10750478769405
63.0,63.0,-5.533306462773153,0.0,0.0,-5.533306462777929,0.0,0.0
64.0,64.0,-11.657652913950555,-10.236950592650482,-9.990276471452992,-11.513732717336616,-10.236950592656845,-9.990082061652004
65.0,65.0,-6.923209689597452,-4.4476213419094455,-4.241990244370378,-6.718252283732776,-4.4475205607950485,-4.1393983083836225
66.0,66.0,-4.6179659688468755,-3.12640467656925,-2.8877734203858267,-3.9898493614641914,-2.5089331647972486,-2.507547352230473
67.0,67.0,-10.89995698020085,-6.908420197959409,-6.797341679224692,-10.899956980205141,-6.800142576592878,-5.848687063802008
68.0,68.0,-5.328026659983369,0.0,0.0,-5.328026660116541,0.0,0.0
69.0,69.0,-12.388642323856603,-10.957800761632475,-10.106826784454444,-12.135117460513893,-10.890590288533456,-9.993045843559283
70.0,70.0,-8.561149714828986,-8.265945432420425,-7.685509084901372,-8.561149714903872,-8.26594543242228,-7.685509084901635
71.0,71.0,-11.226884442545465,-5.719925120430738,-5.063815499266398,-11.226884442547366,-2.2798904642204976,-9.290294573130872e-05
72.0,72.0,-4.342945701607848,-4.217681849182802,-3.0412695993908407,-4.342945701648613,-4.217681849190246,-3.0412695993939227
73.0,73.0,-6.721884390390017,-4.31605321908715,-3.4595204595668654,-6.721884390390021,-4.316053219087163,-3.4595204595801734
74.0,74.0,-6.8595903733926535,0.0,0.0,-6.859590373400617,0.0,0.0
76.0,76.0,-11.747702685931698,-8.27742140996078,-8.036963490152527,-11.747702685931948,-8.277421410011387,-8.036963490153994
