,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
39.0,39.0,-9.519474335934039,-8.149841248748196,-5.60941332216,-9.51947433594588,-8.14984124874868,-5.609413322409902
40.0,40.0,-10.677062528820485,-8.478691049032637,-4.37252984739482,-10.677062528829032,-8.3422162611393,-4.355317810859605
41.0,41.0,-3.8553405704141466,-0.00193616674486017,0.0,-3.8553405704142474,-6.560307852511128e-13,0.0
42.0,42.0,-0.0012440242297900742,-1.8090937466798699e-06,-1.3061768931502663e-08,-4.377798541801453e-08,-3.473665799450219e-12,0.0
43.0,43.0,-5.172663648164829,-2.6620443390319264,0.0,-5.172663648251016,-2.662044339054545,0.0
44.0,44.0,-11.576790276382289,-6.91479100977539,-6.75089135847665,-11.576790276382738,-6.379755035637097,-6.230293613682588
45.0,45.0,-6.174734906278849,0.0,0.0,-6.174734906354383,0.0,0.0
46.0,46.0,-3.934369427084353,0.0,0.0,-3.9343694270975647,0.0,0.0
47.0,47.0,-6.702796814240123,0.0,0.0,-6.702796814241289,0.0,0.0
48.0,48.0,-12.354164005902387,-5.355576099461142,-4.180889121726176,-12.354164005912004,-4.977206369072958,-4.180889121751128
49.0,49.0,-10.47299390674636,-10.134533718168049,-9.914408126011407,-10.397207708399176,-9.895748773852215,-9.691913892409408
50.0,50.0,-8.601451393919948,-3.100581200370895,-5.87082250322605e-08,-6.63593080452012,-1.7971736139303216,0.0
51.0,51.0,-2.7450498956680294,-2.7192409956982546,-2.6850925801946146,-2.7450498956798706,-2.719240995698493,-2.6850925801946572
52.0,52.0,-11.691650530035771,-11.427671364960737,-9.918239975924424,-11.161733321920535,-11.073828857642347,-9.886659180601868
53.0,53.0,-9.122139047757791,-2.859651886759637,-2.7473285872123387,-9.122139047768421,-2.8383462885997024,-2.710964127931835
54.0,54.0,-10.071994953611435,-7.530878464077996,-7.024300398999947,-10.071994953688147,-7.530878464090025,-6.975716348937832
55.0,55.0,-10.525140776798514,-10.171701831933719,-9.178172133649447,-10.525140776865912,-10.17170183194152,-9.178172133870918
56.0,56.0,-12.399397222235073,0.0,0.0,-11.157775863359243,0.0,0.0
57.0,57.0,-10.28223662282387,-2.2254823013258025,0.0,-10.16276235113514,-2.0996062477742043,0.0
58.0,58.0,-6.495058144267345,-6.389560281439904,-6.148551365139693,-6.495058144270137,-6.3895602814495644,-6.148551365451499
59.0,59.0,-11.666163967593198,-9.74747497775455,-7.635797657765966,-11.662683294987632,-9.654541275434198,-7.628940154692774
60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,61.0,-8.331132780719548,-6.169123612098942,-5.5874701011861445,-8.069256412155617,-6.078454194338434,-5.587470101221303
62.0,62.0,-10.359117703337464,-7.686175742484455,-7.55115128206364,-10.359117703367374,-7.252035211178513,-7.250308713106615
63.0,63.0,-5.533306462773153,0.0,0.0,-5.533306462795648,0.0,0.0
64.0,64.0,-11.723148160329348,-9.898145718971827,-9.526823759779537,-11.690790975995789,-9.84337757400298,-9.439973093320667
65.0,65.0,-7.820139528901802,-6.930249950598111,-6.90590055418829,-7.820139529046024,-6.930249950599166,-6.905900554267366
66.0,66.0,-5.962355847058572,-5.479388498099961,-0.29599564212702195,-5.836382788280099,-5.4516879826129125,-0.2959956435529817
67.0,67.0,-12.370934580510015,-12.287020928279285,-12.284972781097265,-12.340620791547318,-12.209784097748978,-12.20958339723867
68.0,68.0,-8.304257854368291,-8.131574718229249,-3.6312660710508537,-8.304257854376884,-8.131574718269615,-3.6238200763859894
69.0,69.0,-11.787592921564615,-11.341523010090132,-2.8921975925649826e-11,-11.566660988220242,-11.198880880117375,0.0
70.0,70.0,-10.167767551994347,-10.167282019463224,-10.162361315229559,-9.701744394037723,-9.619137780233544,-9.607168597282943
71.0,71.0,-10.009968601075057,-4.73600361525099,-2.053780140876336,-9.043149882931148,-4.735950131471988,-2.7937771422690138e-05
72.0,72.0,-2.3235699729267054,-1.3601750491894489,-3.1539259921139334e-06,-2.238112701719539,-1.359802608809307,-9.704947958726975e-10
73.0,73.0,-9.058383306094957,-5.50296159724385,-5.09958139382536,-9.058383306095688,-5.5029615972448385,-5.099581393960001
74.0,74.0,-6.8595903733926535,0.0,0.0,-6.85959037341353,0.0,0.0
76.0,76.0,-11.781012990543017,-10.18648707095884,-6.369011126390723,-11.775091918787652,-10.17133706643138,-5.922643545596701
