,sub,beta,w1,pt_beta,log_lik
70,70,5.985907278006355,1.5104837852151651,0.9086583237398005,-6.163178122663234
71,71,3.7061886238825608,-9.158776042600223,3.162862163836762e-17,-12.476649250079017
72,72,9.411593552403243,75.58206028773117,0.0027158418430575718,-8.612577310409888
73,73,8.359651508807078,0.8821391330686684,0.9999999999630511,-7.459560617926673
74,74,0.7430547673767363,23.768893924293014,0.0007233025693807091,-12.476455966600302
75,75,13.790100199035937,2.5939028031628037,1.0913932437823895e-16,-12.476649250079014
76,76,18.083945568204065,-39.249328095242944,0.0022441166161775838,-9.357350318203615
77,77,36.40179379554673,538.0815202248157,1.1774079741301593e-07,-12.47663989935602
78,78,-16.361621571628184,0.693847053224802,0.018521621871398136,-12.361998648193815
79,79,144.4677698002406,-2.7276598310783005,0.9160646597730782,-1.3862943611198906
