,sub,beta,w1,w2,w3,pt_beta,log_lik
49,49,19.415264820611817,0.6339254827281805,-0.5253291689294778,0.18990634013359914,0.2922683539900179,-5.841243327939219
50,50,658.3360106856533,2062.7627734217576,0.0012822191608735834,-0.00040893243694662697,1.5381489584432639e-06,-9.27754082389431
51,51,6.238443740896422,-23.814893282479055,0.9124939524497397,2.537264703565107,7.394070071207737e-13,-7.720843209371897
52,52,4.548565228100905,5.5102577585969295,-6.01674161528145,9.328148528738772,0.9999999999980357,-4.0617463168132515
53,53,0.5481654113099435,14.058876894033457,8.634862875867944,-2.9552505080183913,0.32518492728823367,-6.1657167098215275
54,54,5.8985578058911905,0.7760336347499687,0.2066549684102934,1.4263740939953498,0.9999999999333109,-4.635281793582358
55,55,2.6015473202979456,-8.485165950140813,5.950765283469141,8.103792552521627,0.9999999999330771,-5.962080034500614
56,56,2684.568738668727,557.2075128871878,-0.0017441260212651209,0.004046666641249372,9.049758547749083e-07,-11.87088157485503
57,57,0.2901438076002433,41.92844271795117,-0.8372950903438077,-30.283978571104228,0.7597518068623053,-7.2941292871740915
58,58,7.181931012534209,-0.7803894977208984,2.9112501281618988,0.7865731969652764,0.9999999999800604,-4.210678342602695
59,59,0.478144835314275,56.612819187856644,-17.19695151020693,45.76393286406273,0.4458755341532698,-5.294654286156821
60,60,0.0990366498080425,73.93063364634932,-30.501747255344206,41.66251851246736,0.3535609170614961,-11.596459729747625
61,61,1.973829164666074,20.502931854139074,0.7740526275662107,0.2925716159139822,6.996709402404727e-15,-12.25679662136345
62,62,4.107673101732285,59.517133902913585,3.0210446698264724,-1.1709087308151878,1.6175635681357902e-13,-2.8558883415844347
63,63,193.6290582688054,-0.1176134892884409,-0.05951057186671962,0.3101119278363216,0.7098688062127743,-3.253303053696148
64,64,58.084199898890844,-7.983419926866109,15.939694035476933,0.55789819925455,0.20238199516283756,0.0
65,65,90.81285897211578,132.71809620096093,18.450347156341508,3.508817315128928,0.0005621965068600982,0.0
66,66,0.021396224124250806,-29374.536754314773,97332.57994248584,37313.297900841615,0.9897367546336344,0.0
67,67,2.767682759557961,-20.869001143553223,2.9348873046735466,-0.18923845948654333,2.3255165514300606e-14,-10.664207244431612
68,68,4.506890798384113,-7.166953846470637,15.532143951132017,-1.026327494843542,1.9149252134989532e-14,-1.6031871756289922
69,69,699.156402737038,2345.0852297274696,0.00037902430918841505,-0.011514056527523426,7.547385106338077e-07,-10.835952654898207
70,70,1582.74917183166,295.17208261595226,0.006244151928822984,0.04504511122647789,2.785692155581273e-06,-5.166357919730941
71,71,28.34862162680894,-13.053189017812556,0.16774381130695454,0.3534915332788716,0.010148160121915585,-8.62695894875515
72,72,9.079882871597377,78.58901092654636,-0.5492768225161986,-0.20168499504378498,0.0059696546166302725,-7.894962211196455
73,73,0.8828469706551976,12.588658448455398,11.098398306311184,-15.436325468679353,0.9999999998143203,-5.4649365459723445
74,74,0.725269185808423,61.84087005839522,0.7319273652302586,-3.5801132057552096,1.5617741118693725e-15,-12.377258778617271
75,75,4.202005907203754,15.112190261066484,-0.4235324473988157,6.136889520475904,2.0940742140847633e-15,-10.504954380899022
76,76,-11.215819133367162,63.1655457804782,0.11575705142700304,-3.569052056153067,0.0010053047200514944,-8.86588570647226
77,77,3825.285419230324,295.7601414658668,-0.002820211557516208,-0.0006806436878718887,3.862399813782094e-06,-7.626663089546902
78,78,-0.42110412777115236,30.80567429472717,-20.52470225032571,3.1252211069795424,0.33337791722658217,-10.106834670176715
79,79,-74.79241530361185,9.9756259497194,3.723526626776337,-7.1200604875688995,0.9955050583416405,0.0
80,80,7.8631764459424245,-199.60905826959208,121.00841782076921,223.28803901856344,0.9999993924565986,-3.3276714717104915e-12
81,81,2.244106122610838,13.745640735555561,-9.576023619157663,83.97582509340847,0.7240980245377974,-4.4512380291333775
82,82,0.04495795813860799,-89.53130482663539,75.93968766878429,-46.6899271034022,0.3514433790177937,-13.206695589999761
83,83,0.32240551172585075,60.103330948408995,-8.471876542753916,-55.39421428418444,0.9999999999994956,-3.3982808359960823
84,84,0.021209949444145143,208.40395242550255,-11.78395830703056,870.4301750622985,0.9999999999999831,-8.271711627072374
85,85,0.8743310731635112,3.9280624773390476,4.491599538822479,18.252343361723934,0.9999999999996181,-5.99261681012101
86,86,0.6767778619519831,12.40247289022623,8.173338567954442,1.2593026741660214,0.13863504078385983,-8.446785339877858
87,87,1.348125945179838,652.6023912156661,-9.98533264980033,16.96354122114449,1.5981567951540584e-14,-6.3520804765295615
88,88,0.0222789058166692,-350.21818163326947,190.83455093752576,866.7442498128626,0.0781422135747169,-9.70219705525838
89,89,3.8408750953859787,6.827603282992058,-0.7739987163846664,-53.26936324971173,0.4733740286901774,-4.7943273498190155
90,90,42.80389247870029,-5.861119490546128,35.637819737337196,173.9955104323273,0.16020040761459592,-1.882423522379562e-07
91,91,304.7673247738479,1.4277923821986822,434.2140064661048,127.75473169253328,0.048657495817505364,0.0
92,92,0.02283414297969859,-34.28031746929573,94.34247839712548,413.5305947692128,0.16148222807825757,-7.944570128547394
93,93,-53.4875539575554,-143.85995824358167,0.22554463445578932,8.63389469029876,1.9285022521741504e-15,-1.7558267429771302
94,94,64.63113844756754,-9.988582992060138,11.10715731838087,3.0329987800199856,0.10813816766074322,-2.2583546145987362e-10
95,95,-85.60247590769016,9.316814255556878,-1.7173718834255793,-0.5262856536767838,0.9997577040313692,-1.5543122344752197e-15
96,96,23.341382346367276,-24.583284994007272,20.020149788384693,1.4995589782553824,0.025376998983623167,0.0
97,97,24.501319457201717,0.3885078627665367,-0.0763239076774129,8.164879242716992,0.9999999999953092,-3.8700261674837204
98,98,189.71766991583047,2393.112354245781,0.004374667412723295,0.049560248750824015,1.045654961793113e-06,-10.938952502061728
99,99,10605.487078422291,129.37489602285052,0.0010365651647481805,-0.0009671511804464734,7.293942879710918e-07,-9.92742528897637
100,100,13.294174694996643,1.6166426629531208,0.33284771095350885,-0.37716732797344077,0.9999999997735594,-3.0819307703538663
101,101,67.67247913828777,10.244278459527372,-3.361165602017672,8.926081055781388,0.534305688060295,0.0
102,102,22.183469662853085,-22.830260473845307,17.487346809947283,41.60057001546663,0.0395956269113087,-5.235923946768076e-07
103,103,4.249570287488818,2.5027998488251115,-3.0601144651678984,0.02224071943013147,0.9999999999968842,-10.778141316317694
104,104,1.5872377777001272,16.139218917896294,-0.5534699795035556,-0.5282045316451025,4.906783439833418e-17,-11.948240311678246
105,105,-72.09423877268233,0.1952375179144855,-0.2980599888199387,-1.9062413159037792,0.9999999999999848,-7.136725694633808
106,106,2.7192799458183083,-261.75074730276,0.9029011603524124,18.566700270824168,0.0015968727120990551,-9.937050018700132
107,107,0.43724237957585543,8.312804147840518,8.14279765271216,0.1812883100306771,0.9999999999680517,-9.841370529739299
108,108,0.6217725492284571,-3.094286832444766,10.441096479694785,29.74835199222821,0.9999999999993434,-6.681811483046062
109,109,5185.76168990551,4.111138942187267,-0.00032622440839066846,0.0008014751284713725,0.00012826692040692443,-9.895608080090824
110,110,12.496501483745206,-58.07863127586076,-237.737590320974,439.29697729231793,0.5459216799854428,-1.303068764003182e-12
111,111,0.22644791657741775,-24.651606895252925,22.73556942725331,3.289254069942855,0.8500327759669887,-11.2281662079507
112,112,2246.4687693557726,1159.6180049635818,-0.002733845714039595,0.0025486296524735432,2.4311255226849375e-06,-5.4029047491108795
113,113,1.729671936818095,-5.109613546227084,11.05672726278562,2.7051880459319215,0.9999999999991598,-7.496508886866124
114,114,20.663544369190305,0.6735157043128308,1.7728551880701806,-1.3113977733319588,0.9999999999998277,-1.9054791028147324
115,115,23.851939742715068,1.6981774212575604,-0.351872964485699,1.0899548711049096,1.1252506498778225e-13,-7.098575981720976
116,116,0.4352663819175544,104.06813919163815,6.183833114604756,4.232425056909045,0.09807456274566358,-5.655560307840902
117,117,1.7168637554979607,13.022500183535023,3.3133041216982537,1.9497779531526875,4.275472355033742e-16,-7.677651731187829
118,118,48.28698038226419,33.086957179296576,-21.947460277268526,9.93793332922385,0.4967563808464084,0.0
119,119,20.465688935397065,-30.272848028808298,60.99237289235212,-3.846204423064905,0.9999999825028021,-6.652900452773078e-12
120,120,24.357524743926845,-29.056650930546496,0.1037034285671884,1.8010079122238367,0.0008240813044518868,-7.158443984592037
121,121,30.025838046364726,344.51384853745947,27.991575654916687,-1.0257890862272612,0.035565169572252114,0.0
122,122,0.2880469004738152,887.2009613854875,6.2344210630729355,2.1590566608625448,1.2206804141751574e-15,-10.663053860453887
123,123,5.235455746943835,0.7492697579767382,1.4460110256326226,-83.46749434968092,0.9999999999999734,-4.997387473944337
124,124,4.14999933088461,-173.34915965331166,13.99462818446916,-53.047383110912946,0.012561299497337407,-2.016953718525993
125,125,67.38296191813336,74.46373302737305,15.088746491658014,-11.505154378165717,0.00015457526797966678,0.0
126,126,0.5936879827881426,14.910305588950399,-9.25507642723183,-7.185185891452749,0.3481151022367831,-9.908003772606012
127,127,1.4422299911357879,2652.6158748567423,3.247896340816256,0.2320992795439245,1.5397237070980011e-16,-7.509099771060606
128,128,16.53954488101664,-21.42250199497903,-24.953156911653554,71.9112954727142,0.2696166642616361,0.0
129,129,2.5447129402822473,11.019399671643937,0.2481319738140565,-1.0750164491599215,4.691955047154131e-16,-11.11060718238112
130,130,0.3645825898579401,-17.436541762675873,69.5314550114058,-14.024124311638605,0.2693579601919206,-5.326469527943586
131,131,119.59943977083825,52.450473574102034,-14.598287528215607,-5.209009136734583,0.14918267245222638,0.0
132,132,1299.805763911807,555.3817978806496,0.001630773182283802,-0.007033386548618115,1.3267184710273352e-06,-10.134857259426315
133,133,1731.6053741301994,916.8744041541427,-0.013495760450348455,0.006878201823825498,7.95650866632706e-06,-2.568175245460946
134,134,64.63381216478308,0.1305222078848075,-0.20116270977302753,0.6902699195206933,0.9999999999994622,-6.28669493168921
135,135,10.666576097368122,3.0156674834922215,-0.30302737908130856,0.7650248869409498,4.2041119828792214e-17,-10.335936719611135
136,136,2.5223934136885062,-4.285778367771468,27.893483450495843,-12.655278438720757,0.9999999999986597,-2.747510033826135
137,137,3.518909551310891,-203.49966780084898,2.994569014632611,-0.2886341439710902,0.005238705021657015,-9.126511403608504
138,138,24.44632895207856,-0.3899942635722755,1.3111427982766481,0.5283259010050433,0.9774316370564184,-3.6056827868535346
139,139,5.309445324443351,-130.88214788074038,-2.0685553295363537,19.92210094144378,0.00458371177517224,-2.174301168580182
140,140,0.04442621076546884,197.31981826649354,64.44347432504354,-56.84824648125691,0.7630740879976965,-6.571232280612358
141,141,89.05982155622854,-10.220521224341505,18.028809031259925,-7.079362612257652,0.22981011065384238,0.0
142,142,389.34432685793445,49.045183359110695,0.005097391964609243,-0.000645639061704158,7.262134880998202e-05,-8.703600746793636
143,143,-16.526166131315232,0.4940102968858435,-0.1877877646655709,-0.016532917328322363,0.5302282239154437,-9.545639028963757
144,144,1.0402941729242183,19.55739021523662,-8.956518262620481,4.708562962929067,0.5452389165080881,-7.113348587497618
145,145,4.2605568143210215,-160.6147910101747,200.7007853616742,187.51182011694237,0.14499693387134088,0.0
146,146,0.8479048209883567,10.523868307001301,0.1302259958681675,-4.435209436658392,0.13993136154699318,-12.0601817121793
147,147,262.5140109416117,2158.8756863859144,0.018990380554899176,-0.07372349420900529,2.581442258355422e-06,-5.074650739344588
148,148,1.3476694272068646,-3.0525469423692773,6.060352807616552,-1.6734070022777894,0.9999999998019159,-9.669481004436514
149,149,-4.975023718870441,143.38430918998438,-0.7787478033868553,1.9852713869588965,0.002742713184542626,-7.307742986593802
150,150,645.0354549799374,582.1509464337721,0.011222185862104538,0.0033868040322301675,1.666340833332011e-06,-6.438648245147276
151,151,0.23978001109225106,-338.2365765265848,1807.1664461363916,-193.99111914607192,5.1317922283948125e-15,-1.9655541343753704
152,152,292.38583185037436,-1.5361888344041061,5.9340143456728125,1.4807898307643614,0.7516282248517949,-2.2204460492503136e-16
153,153,1413.704275842052,1518.0498886176379,0.0027979408356579053,0.010487330180813475,1.5184779832875705e-06,-5.484873217794159
154,154,245.97169120109334,108.90105627528237,0.007211157830811188,0.018456479398679955,3.1621162269510885e-05,-9.281512448640642
155,155,1.876570554079989,-7.339801455786697,-0.695441907174067,10.366196781907883,0.3915256866719407,-7.031775861667349
156,156,-8.029974495360278,88.1206730165023,0.12648147070631865,1.0089555029184871,0.0044591336924543045,-5.251931746419541
157,157,-0.21976804570546032,26.08541370819597,-20.963301616138025,-18.583926960731677,0.8549253450679208,-9.10260864230545
158,158,64.63872432384444,183.2940163645752,-12.55423240364144,13.764304798957369,0.27526335372392785,0.0
159,159,5.074004860298506,7.5465997511475384,-0.5262318753050671,0.9283107103454418,1.7292841945767694e-14,-9.821476830322515
160,160,-65.84910325559865,10.823837764995627,-0.07492840714396662,-0.1571679332099388,0.0038279715329837816,-10.567387548527906
161,161,6118.0054890810625,307.01462805066114,3.2935775574749643e-06,0.011712507256945497,2.3068328529981007e-06,-4.534413701333076
162,162,-8.155784502555832,-2.085663318640055,1.1082305361848146,0.9335809715001999,0.9999999999900104,-6.577941586598584
163,163,18.418030081266096,1594.220590500454,0.3947851686234565,-0.1857094559181589,1.0681985593250956e-05,-5.906800096181219
164,164,54.07089841132043,-13.188191627307496,-0.0119060569976642,0.6155465547507714,4.6198254100087455e-05,-3.4933117211377547
165,165,-0.5092538945040448,-8.654041705541616,21.806118767974787,-3.062443763741255,0.6632443210619067,-8.796640938306465
166,166,0.17985880806183327,3.0247226322966703,-9.58564265574379,17.35612310008104,6.303931872056997e-13,-12.638685210758831
167,167,1.5809548916514777,2.7138676749242165,-0.5705959953103985,6.675905792757941,0.1840622905343849,-6.416219471345919
168,168,0.3479215181052999,90.04486962567597,-55.36886331415661,12.507848257789899,0.775314808627983,-4.058385659613212
169,169,3.999967555308703,2.2875594796424044,14.724661458734658,-5.856419641868705,0.9999999998755491,-2.062479946263042
170,170,0.5462723571386453,-246.61206775074146,2075.874913756249,230.09168125161827,0.9999939156997807,-2.9058977446579e-12
171,171,0.1864404566970197,-18.243932056987422,49.46944516803319,14.19142431639483,0.9999999999976127,-9.997955202635154
172,172,3.319325421447479,4.299243954775626,-7.824054392415263,58.01080473193386,0.999999999998378,-3.090409697408552
173,173,0.7115743644463,23.575803461616665,19.489468476263312,-0.14828269252909082,0.999999999999969,-4.483076030404058
174,174,7.122170488999663,5.522707246523524,3.956329743501346,-6.904470394086518,1.8034739100641857e-14,-1.5585755137511608
175,175,8.592223427054556,0.7760964099211574,2.7933387891025903,-2.1312581223438554,0.999999999844916,-4.173542966276798
176,176,5.213786596576885,6.994051438043517,1.4876863340288167,-0.9512585652991365,2.5880095683397095e-14,-9.487500218676283
177,177,0.4529222579642247,9.9361170288396,-13.155896973963863,5.907980842634423,0.9999999999986797,-9.775091166844312
178,178,18.402419748121865,-0.6613025958813661,1.1522390010587293,-0.1848870160068532,0.758476628912917,-10.235110232362677
179,179,75.88321030930604,7.396314661452523,22.933656325374635,-10.525351913822508,0.053473312234547654,0.0
180,180,5.190098184306823,-136.40749279789492,0.7586277482549948,2.1824679685468977,0.001325062834832923,-10.25942504310633
181,181,0.18203710817512186,105.64036125943979,51.47522700759174,-105.52415243847047,0.680287497760864,-3.652181907508975
182,182,0.04969393058580625,-66.68789115964529,82.52725989901217,177.6495112770296,0.47855839855672005,-10.132766802549526
183,183,11.53285725176227,0.3013137249273127,1.0162590560425135,0.15770437850969798,0.999999999999996,-6.919320867887617
184,184,4.811699691610572,3.170292900957224,3.3667330977195458,-1.657390736374497,0.9999999999847147,-4.198432110104116
185,185,2.0990639812938925,-14.118768096259245,26.22717832072253,6.940701004788174,0.9999999999995177,-3.9278495703133136
186,186,1.710922003755171,-2.6013634256631306,13.943913834452879,-22.42482591461308,0.9999999998808247,-5.292361633185463
187,187,4274.242576011962,479.9082950582033,0.0013268256134013456,-0.007997538350079875,2.0778660982993763e-06,-4.447765007448602
188,188,43.615268267063556,8.621731509879181,8.307452549155592,-54.900802329983,0.5476548021415599,0.0
189,189,6.167649899627696,-1.4748395120170175,3.4154810466626477,-0.010123379337285774,0.999999999500744,-5.841505250482324
190,190,0.27234453985723994,-119.98027714790166,123.76849894392085,-18.663880500695505,0.9202292856851475,-5.823213679574967
191,191,712.5660974298426,2426.6543483397436,-0.0012196557831846352,0.010147458085713032,2.6654945221091643e-06,-5.237449671902935
192,192,87.64086895907863,-0.16965969263642144,0.6000771766831401,1.4160845468680154,0.9999999999991496,-2.2174850005860356
193,193,-23.668357612569586,37.67640414257279,-9.116465123330155,2.4089531913813946,0.9995750521228715,-7.327471962526046e-15
194,194,5.173335444143245,-0.5975765467561802,3.0434302861179052,-5.894732540919877,0.9999999989412118,-5.324239110071616
195,195,6.669904610584009,-23.39916020279813,195.68637233345757,41.38595401189324,0.9999999534573578,-1.0532414942487572e-09
196,196,152.27178339074283,135.8049176698949,-0.06639324926588161,0.06360640965314149,4.334450275592517e-05,-6.580905035924357
197,197,36.93054243834439,-19.515487465068873,19.782611227128406,313.3099397443568,0.10489421739756774,-1.5531131936127812e-11
198,198,14.121309380092729,103.00506582538105,-92.20270965368351,553.4181923963829,0.9999999803302305,-5.935585356613517e-11
199,199,498.9080739948023,2700.4643663982097,-0.0057246010356686965,0.0053077885785758235,2.558099579621654e-06,-7.947431073407446
200,200,2.3131456902619663,168.911513030709,-0.3168578318889028,3.1789506302277184,2.696700973508026e-16,-10.668139003120993
201,201,65.73515825726585,14.291623958468243,-8.484197460124676,20.865433401926467,0.9114576014226881,0.0
202,202,767.8161990260078,3896.6894085937947,-0.009604796629284972,-0.06868200724754214,6.568441234473427e-07,-10.429604299616985
203,203,-22.354143677191995,0.2722016317615633,-0.27899554304361895,1.3125764496801653,0.9999999999951377,-9.620092848318494
204,204,87.48264748732659,-8.103513778961227,-0.0018603624811890976,0.04223348363235961,0.00010253377623533087,-10.431569429202568
205,205,35.03430792294502,9.286462654919319,-2.4041690727925538,20.055335064259967,1.3113106734377466e-13,-2.689925525940133
206,206,69.54000158426388,0.05484202541370756,0.05852482479790891,-0.02154192563807147,0.5932481559579659,-8.892456833678917
207,207,2.242248566144749,7.81287974897006,-11.14889936003022,-10.754338206553626,0.9999999999986211,-6.868749979142732
208,208,1.4235124289709524,35.08501649578999,28.231682034734888,-42.95978735516332,0.3554027187586226,-3.9703589077475407
209,209,1.5585819467131117,26.984549333991144,-13.58152268809999,-8.11085740497586,0.7326392406478088,-5.1712490524162655
210,210,66.80627254880628,-8.310214186672429,13.870981977523773,11.874480616908281,0.3071824734390065,-1.3825163236480937e-11
211,211,0.29508061919610845,10.505395309129696,6.684486042310075,-23.22532764477799,0.7715136209859683,-8.264485643759361
212,212,-6.39999964075588,41.73257234269765,24.17421887695356,-38.06852509735921,0.9094342521235523,0.0
213,213,233.4186285685846,611.4822986499773,0.01491923782154396,-0.006419774551807249,9.62096423600554e-06,-9.275889789619178
214,214,0.679633367974565,-18.805402825855744,44.45363443022957,-7.244270159971854,0.9999999999967579,-3.0795217150452334
215,215,2648.883248018584,392.67548064256715,-0.0009781263732528203,-0.00017356327653917942,1.047344248859257e-06,-11.386440264166866
216,216,0.2585485682996502,22.196708589996355,-7.686113202678859,-916.5544385020573,0.5107182184551886,-10.314636415986234
217,217,17.550552232941854,0.9331053616264651,-1.6941598636606505,-0.7213206482594605,0.9999999999642506,-8.426429470835366
218,218,1.6289724632056881,3.5524793777596635,-2.7344538116340553,-7.154529277052807,0.46182564206737764,-10.284862779717457
219,219,-10.922571139645262,64.93050063706767,1.531213713839041,0.1443680404728753,0.0007743622594580291,-11.104229203315054
220,220,1113.5239568878837,3300.623369218746,0.0009478839437230566,0.003734722414187047,1.2481454967918617e-06,-6.1168900343856984
221,221,5.635180082169182,-2.5167436014263345,3.591140501548277,-2.183525075044663,0.9999999992761457,-6.763893593719228
222,222,0.3081148851527544,-32.029963652758596,32.90667144187674,10.514977778348207,0.5539731857670598,-8.737061047362877
223,223,0.21262578355631762,-15.865050677998447,46.451732977106886,70.4218225212694,0.9999999999997691,-6.355311569927494
224,224,0.11784175501214406,440.5057874175693,85.44787971434855,-27.690287244429875,7.954853536779481e-17,-7.148656891738781
225,225,0.36150510351880943,-8.880807061042342,21.242532952969064,-8.169557188383736,0.9999999999611491,-11.487531017995417
226,226,55.52204151776654,-12.777900291885635,0.2027181684442001,0.9368444188758126,0.0003789951528648634,-7.697144757592964
227,227,1.705575710512933,1.3828076078378335,3.2291028388468783,-335.1244702325009,0.33933595634258507,-8.667816552375452
228,228,-0.6263636099651759,-6.521788327564643,23.637698077674187,-2.0776841552243175,0.9999999999984064,-8.50841891932445
229,229,16.347485983203807,0.5160730282293949,0.6582959220157765,0.7593006205657519,0.9999999999793427,-5.12551126923459
230,230,2.216668426702526,319.36552946287964,0.9010766969845184,-2.312476968323071,7.536772311078029e-05,-8.077231588819991
231,231,4.493408216986981,-157.48860160562052,73.60151143902658,-2.282172065611819,0.009700085136569944,-4.330067756067683
232,232,47.474739433984794,-47.822539109541,72.98603564649318,32.95654881963422,0.9999999807761981,-3.790845415666585e-10
233,233,0.5609647544941483,7.510342317133006,27.60974059928988,42.36534464998005,0.9999999999482487,-3.972894809872134
234,234,412.29978571523895,5100.470822037969,0.011262424679605768,-0.014446606361517223,1.137891115307729e-06,-6.3315765825240025
235,235,1.1747892438949497,-1.5666784724187295,18.124653384798826,-5.639823146531111,0.4194586407803663,-5.945817111942842
236,236,-250.62148877964245,2.8344090034471843,0.014942798744675054,-0.02907678490700253,0.005052633910694621,-7.147935402948029
237,237,-102.63353476342343,6.937497590446828,-0.22802957942492144,0.7233606610804895,0.003156997599459213,-2.4188719563714183
238,238,1.9542067788956041,20.97708023220931,-3.0564935501151584,6.358763993406923,4.626444812220286e-14,-10.362200931705987
239,239,-15.996595910871221,1.3325184104792505,0.271389747722319,-0.5102640703148922,3.4813755872116556e-11,-8.843996281880644
240,240,16.792339872732402,-42.29106123778532,0.17149340965912802,0.16585558752422036,0.0012318816673358237,-11.054438449762735
241,241,0.23803056524558602,-14.423976532987995,58.51824742830437,-9.472951477919281,0.999999999999958,-7.284635749635662
242,242,1.9081833503009564,0.7440452838863425,6.9827420979759784,-0.7983249449394763,0.999999999999656,-8.950751539413018
