"","sub","trial","unfair","moneyA","moneyB","optionLeft","optionRight","partner","rp","choice","rt","rprt","EmoPredict_X","EmoPredict_Y","EmoPredict_RT","EmoPredict_Flag","EmoFeedback_X","EmoFeedback_Y","EmoFeedback_RT","EmoFeedback_Flag","EmoFinal_X","EmoFinal_Y","EmoFinal_RT","EmoFinal_Flag","EPE_X","EPE_Y","EmoRegu_X","EmoRegu_Y","EmoTotalChange_X","EmoTotalChange_Y","RPE","moneyA_N","rp_N","RPE_N","EmoPredict_X_N","EmoPredict_Y_N","EmoFeedback_X_N","EmoFeedback_Y_N","EmoFinal_X_N","EmoFinal_Y_N","EPE_X_N","EPE_Y_N","EmoRegu_X_N","EmoRegu_Y_N","EmoTotalChange_X_N","EmoTotalChange_Y_N","optionType"
"386",16,13,"md",7,3,"COMPENSATE","ACCEPT","CFD-WM-232-070-N.png",3.6,"COMPENSATE",2.36716968499968,2.0887395480022,-228.37890625,29.63671875,5.07824235899898,1,-189.57421875,38.40234375,2.30423485199572,1,-113.3828125,-0.69921875,1.56076218000089,1,38.8046875,8.765625,76.19140625,-39.1015625,114.99609375,-30.3359375,-0.6,-0.329342209183532,0.929536669867649,-0.334741985698401,-2.2211725102917,0.27069449493299,-1.0380105086729,-0.218567368053084,-1.59444640131245,-0.763860484559245,0.349544479759422,-0.381500171201659,-0.174678309452524,-0.525201757280029,0.229464153645949,-0.892027253267239,2
"387",16,14,"lo",5.3,4.7,"REVERSE","ACCEPT","CFD-WM-247-084-N.png",2.6,"ACCEPT",4.23490048599342,3.67873246700037,-182.8515625,11.55078125,2.5837532259975,1,250,131,2.22628477399849,1,78.65234375,50.83984375,1.71384203700291,1,432.8515625,119.44921875,-171.34765625,-80.16015625,261.50390625,39.2890625,2.1,-1.46762932796582,0.11623548566757,1.05347208760451,-1.76137922469085,-0.0355187319450452,1.84032852089493,0.7806915572439,0.0559289968330675,-0.143902284544487,2.59241857708611,0.783609373031477,-1.77588550160478,-1.02381231103054,1.20655668514067,-0.110705775365811,3
"388",16,15,"md",7.2,2.8,"COMPENSATE","PUNISH","CFD-WM-211-054-N.png",2,"COMPENSATE",2.45207656599814,2.60363517299993,-83.765625,-3.3515625,3.14133195299655,1,-250,110,5.41860756900132,1,-24.82421875,36.828125,1.9016996729988,1,-166.234375,113.3515625,225.17578125,-73.171875,58.94140625,40.1796875,0.8,-0.195426077562085,-0.371745224852477,0.385072718977181,-0.760682829791543,-0.287830494480618,-1.4336794927607,0.554072026242146,-0.833362195308563,-0.312447840361747,-0.817516678183777,0.719422466430173,0.789027581484624,-0.938947476032949,-0.14437677385763,-0.10071131301384,4
"389",16,16,"lo",5.6,4.4,"REVERSE","COMPENSATE","CFD-WM-227-099-N.png",2,"COMPENSATE",4.99206348400185,2.89556832200469,-170.71484375,-23.81640625,3.5976626920019,1,250,250,3.3639891480052,1,250,106,1.81568441499985,1,420.71484375,273.81640625,0,-144,420.71484375,129.81640625,2.4,-1.26675513053365,-0.371745224852477,1.20771809574927,-1.6388071321673,-0.634321011891855,1.84032852089493,2.06486889958718,1.52851329820312,0.519613688049754,2.5233376279962,2.40855375167997,-0.667522656666186,-1.7990755856899,2.26836912578115,0.905178720278579,6
"390",16,17,"lo",5.8,4.2,"ACCEPT","PUNISH","CFD-WM-228-065-N.png",4,"ACCEPT",3.80835841999942,2.8268327859987,153.08984375,-0.1875,2.95124561400007,1,100.22265625,-16.66796875,4.66442381299566,1,154.63671875,-1.1484375,2.28502521100017,1,-52.8671875,-16.48046875,54.4140625,15.51953125,1.546875,-0.9609375,0.2,-1.13283899891221,1.25485714354768,0.0765807026876458,1.63138631413021,-0.234259713968478,0.859584073491821,-0.812853481904039,0.708948712557454,-0.769264091729299,-0.172242360678966,-0.64725287931455,-0.315545124921181,0.13811014197726,-0.527153411335684,-0.562385337096978,1
"391",16,18,"md",7.1,2.9,"PUNISH","ACCEPT","CFD-WM-216-061-N.png",0.9,"PUNISH",4.63619724599994,2.05605606699828,-250,-32.5703125,3.06890023199958,1,-250,30,3.64750024399837,1,143.1015625,34.9609375,2.90194816599978,1,0,62.5703125,393.1015625,4.9609375,393.1015625,67.53125,2,-0.262384143372809,-1.26637652747256,1.00205675155625,-2.43952993936084,-0.782533504642109,-1.4336794927607,-0.309240472812157,0.609814062108445,-0.334908051033799,0.128672208031326,0.184874237207277,1.87525601739173,0.00988786752310482,2.0842101350827,0.206223886058523,1
"392",16,19,"hi",9.4,0.6,"REVERSE","COMPENSATE","CFD-WM-234-118-N.png",2,"REVERSE",4.5092680020025,4.78440090399818,-219.53515625,-5.234375,3.05638969000574,1,-250,250,2.56809655499819,1,167.296875,32.21875,4.49791168700176,1,-30.46484375,255.234375,417.296875,-217.78125,386.83203125,37.453125,-1.4,1.27765137027382,-0.371745224852477,-0.746064674084447,-2.13185702349631,-0.319708415723645,-1.4336794927607,2.06486889958718,0.817751761018421,-0.367893548715349,-0.0447305347920498,2.21295021887895,2.0317634712057,-2.6950660850943,2.04239726479397,-0.131308395126452,6
"393",16,20,"md",7.8,2.2,"ACCEPT","REVERSE","CFD-WM-254-152-N.png",4,"REVERSE",3.83687217799888,2.39105742300308,134.65234375,-73.0078125,1.96617639999749,1,-244.9609375,190,2.35354726300284,1,-124.18359375,8.55078125,1.46215653000399,1,-379.61328125,263.0078125,120.77734375,-181.44921875,-258.8359375,81.55859375,-1.8,0.206322317302253,1.25485714354768,-0.951726018277471,1.44518088229529,-1.46718130694047,-1.40068363074808,1.41738452529645,-1.68726973639254,-0.65259316474456,-2.03204736503169,2.2947772170446,0.1137259653025,-2.25385432974909,-2.26370313576311,0.363636668102062,3
"394",16,21,"lo",6.3,3.7,"ACCEPT","COMPENSATE","CFD-WM-250-157-N.png",4,"COMPENSATE",4.0724472619986,3.59846001700498,165.55859375,34.0078125,3.27655279899773,1,125.9375,-0.671875,3.95928395699593,1,250,9.4765625,3.89060040900222,1,-39.62109375,-34.6796875,124.0625,10.1484375,84.44140625,-24.53125,-0.3,-0.798048669858593,1.25485714354768,-0.180495977553633,1.75731168243891,0.34470153615902,1.02796528250663,-0.640233136023796,1.52851329820312,-0.641457035185405,-0.0968469637160135,-0.838826740849125,0.134976008676337,0.0728842346985093,0.0256882836157755,-0.826887906534658,2
"395",16,22,"lo",5.8,4.2,"PUNISH","REVERSE","CFD-WM-233-106-N.png",3.1,"REVERSE",7.02432562199829,2.32402317900414,75.58984375,-0.8125,2.8438558400012,1,250,3,3.55730531700101,1,62.5859375,-0.48046875,3.41329270200367,1,174.41015625,3.8125,-187.4140625,-3.48046875,-13.00390625,0.33203125,1.1,-1.13283899891221,0.52288607776761,0.539318727121948,0.848692295569848,-0.244841596538777,1.84032852089493,-0.600608441242984,-0.0821478122752197,-0.761229162806871,1.12139679635302,-0.43363918309817,-1.87981110017385,-0.0926235402073538,-0.624195742691143,-0.547875832542143,5
"396",16,23,"lo",5.6,4.4,"PUNISH","COMPENSATE","CFD-WM-204-031-N.png",0.4,"COMPENSATE",3.01157933300419,3.34703987599642,-250,56.52734375,2.84819056800188,1,250,62.52734375,2.69237015699764,1,173.328125,0.05859375,2.57239736399788,1,500,6,-76.671875,-62.46875,423.328125,-56.46875,4,-1.26675513053365,-1.6730271195726,2.03036347252137,-2.43952993936084,0.725979992520115,1.84032852089493,0.041775307442979,0.869585117026978,-0.754744834202805,2.9746205451761,-0.410612490147029,-1.16347491747673,-0.808970031710202,2.28579766797626,-1.18528581964743,4
"397",16,24,"lo",5.8,4.2,"REVERSE","PUNISH","CFD-WM-219-008-N.png",2.4,"REVERSE",3.30730481900537,1.60139137300575,-216.828125,-41.80859375,2.93316900500213,1,249.47265625,-14.7578125,2.04442869400373,1,20.84765625,42.43359375,1.97953931799566,1,466.30078125,27.05078125,-228.625,57.19140625,237.67578125,84.2421875,1.8,-1.13283899891221,-0.0464247511724454,0.899226079459739,-2.10451796327139,-0.938946956384345,1.83687546556803,-0.792240209831893,-0.440852092684179,-0.245020220457156,2.78280807404682,-0.189021689586861,-2.14638417698001,0.644168308413416,1.04764172641093,0.393751561241553,5
"398",16,25,"lo",5.2,4.8,"COMPENSATE","REVERSE","CFD-WM-244-003-N.png",4.5,"COMPENSATE",3.87915120699472,5.26104954699986,221.57421875,0.23046875,2.74663534199499,1,250,1,3.7687203050009,1,178.21484375,1.21484375,2.3941617169985,1,28.42578125,0.76953125,-71.78515625,0.21484375,-43.359375,0.984375,0.3,-1.53458739377655,1.66150773564772,0.127996038735901,2.32302903254756,-0.227183079999591,1.84032852089493,-0.622191253719341,0.911582220891425,-0.74083641922597,0.290468817792284,-0.465670957756988,-1.13186516211327,-0.0477481159995732,-0.826642979459806,-0.540555327222936,6
"399",16,26,"lo",5.3,4.7,"COMPENSATE","REVERSE","CFD-WM-222-057-N.png",1.4,"COMPENSATE",2.94245922299888,2.76256887899945,-144.34375,-56.76171875,2.48388199100009,1,205.94140625,-47.71484375,5.29924944199593,1,140.23046875,2.00390625,2.1587645260006,1,350.28515625,9.046875,-65.7109375,49.71875,284.57421875,58.765625,3.3,-1.46762932796582,-0.859725935372524,1.67045612018358,-1.37247813421867,-1.19211849687875,1.55183214287913,-1.147892922455,0.585139504682092,-0.731344865762048,2.1224591239437,-0.378539596393656,-1.09257405932336,0.55342128250487,1.36041762715016,0.107857335541759,6
"400",16,27,"lo",5.8,4.2,"COMPENSATE","PUNISH","CFD-WM-215-041-N.png",3,"COMPENSATE",2.11061896199681,2.10176818600303,-192.25,-2.73828125,2.58182966700406,1,-38.15234375,2.52734375,2.99981850999757,1,-72.7578125,-0.12890625,2.8679927819976,1,154.09765625,5.265625,-34.60546875,-2.65625,119.4921875,2.609375,1.2,-1.13283899891221,0.441555959347602,0.590734063170204,-1.85629665456263,-0.277447022208512,-0.046497644287374,-0.605709066847748,-1.24530980643616,-0.757000252847698,1.00578014515652,-0.418342879923484,-0.891368238412704,-0.0826143282540327,0.259449582743972,-0.522319816966709,4
"401",16,28,"md",7.5,2.5,"REVERSE","PUNISH","CFD-WM-252-224-N.png",2.6,"REVERSE",2.58399740399909,3.2247491379967,-100.640625,2.01953125,1.6505691650018,1,-250,250,2.92939972000022,1,170.14453125,28.3828125,1.91999793399737,1,-149.359375,247.98046875,420.14453125,-221.6171875,270.78515625,26.36328125,-0.1,0.00544811987008378,0.11623548566757,-0.0776653054571218,-0.931108140284525,-0.196892441142109,-1.4336794927607,2.06486889958718,0.842224893486192,-0.414035655158769,-0.72146592180514,2.13659206028918,2.05018354447505,-2.7416492421472,1.26845536414753,-0.255756985552964,5
"402",16,29,"hi",9.2,0.800000000000001,"REVERSE","COMPENSATE","CFD-WM-248-036-N.png",4.6,"COMPENSATE",3.32407342700026,3.86349409599643,213.28125,61.77734375,2.09081954899739,1,-250,250,2.62526077299844,1,-250,119,2.5013332410017,1,-463.28125,188.22265625,0,-131,-463.28125,57.22265625,-3.8,1.14373523865238,1.74283785406773,-1.98003273924259,2.2392760385252,0.814867806110629,-1.4336794927607,2.06486889958718,-2.7685524848897,0.675989380762283,-2.50827679810438,1.5075521517775,-0.667522656666186,-1.64120517156359,-3.62719348166432,0.0905423678705818,6
"403",16,30,"lo",6,4,"PUNISH","ACCEPT","CFD-WM-203-023-N.png",0.5,"PUNISH",7.68905882800027,4.65077124600066,-250,71,2.10798340299516,1,3.2734375,30.36328125,5.37884530999872,1,-250,15,1.83985410400055,1,253.2734375,-40.63671875,-253.2734375,-15.36328125,0,-56,3.5,-0.998922867290762,-1.59169700115259,1.77328679228009,-2.43952993936084,0.971016710788607,0.224759035281516,-0.305320157264693,-2.7685524848897,-0.575016160937954,1.57027844462346,-0.901533360046426,-2.30582267125934,-0.236926965619688,-0.537469857836829,-1.18002557630429,1
"404",16,31,"md",7.4,2.6,"ACCEPT","REVERSE","CFD-WM-205-007-N.png",1,"REVERSE",5.3353041549999,4.731837653002,-230.95703125,45.65234375,1.77341210400482,1,-250,91.63671875,3.81023562500195,1,87.8203125,6.23828125,1.2532875830002,1,-19.04296875,45.984375,337.8203125,-85.3984375,318.77734375,-39.4140625,1.6,-0.061509945940639,-1.18504640905256,0.796395407363227,-2.24720971050591,0.541855235796908,-1.4336794927607,0.355906398407464,0.134719726465246,-0.680409994698232,0.0202815975346013,0.010282561724168,1.5176690806182,-1.08742535951112,1.58852572200879,-0.993900632679432,3
"405",16,32,"hi",8.9,1.1,"PUNISH","ACCEPT","CFD-WM-229-129-N.png",1.9,"PUNISH",3.69380243399792,3.91826697500073,-195.50390625,-6.515625,1.84101328100223,1,-250,4.52734375,2.1335597149955,1,-134.1953125,-48.5546875,2.32782385600149,1,-54.49609375,11.04296875,115.8046875,-53.08203125,61.30859375,-42.0390625,-0.8,0.942861041220207,-0.453075343272485,-0.437572657794912,-1.88915875725723,-0.341401274992758,-1.4336794927607,-0.58412625437139,-1.77331176453369,-1.33950910577956,-0.181513926746071,-0.35752773907574,0.0815603229542306,-0.694978864298683,-0.12858948451497,-1.02335799540103,1
"406",16,33,"md",7.1,2.9,"REVERSE","COMPENSATE","CFD-WM-251-002-N.png",3.9,"REVERSE",5.26397949700186,3.21478293000109,31.8515625,0.81640625,2.94783750700299,1,-250,52,2.66090195700235,1,-206.4765625,1.98046875,2.70813330799865,1,-281.8515625,51.18359375,43.5234375,-50.01953125,-238.328125,1.1640625,-1,-0.262384143372809,1.17352702512767,-0.540403329891424,0.406967248905514,-0.217262565089935,-1.4336794927607,-0.0718295355722234,-2.39450633680204,-0.73162679309266,-1.47559776320574,0.0650120765776815,-0.385991166450619,-0.657788237893927,-2.12693206472522,-0.538538900608065,6
"407",16,34,"md",7.8,2.2,"ACCEPT","REVERSE","CFD-WM-223-056-N.png",0.9,"REVERSE",2.93844407399592,5.50808403800329,-250,66.52734375,3.31004144399776,1,-250,-0.36328125,5.16410687600001,1,-222.9140625,-0.41796875,2.19744148400059,1,0,-66.890625,27.0859375,-0.0546875,27.0859375,-66.9453125,1.3,0.206322317302253,-1.26637652747256,0.64214939921846,-2.43952993936084,0.895290113644903,-1.4336794927607,-0.636902975504983,-2.53577237442122,-0.760477356591907,0.128672208031326,-1.17789479455466,-0.49231718609046,-0.0510212706193796,-0.356827837536493,-1.30285225836667,3
"408",16,35,"hi",9.1,0.9,"COMPENSATE","PUNISH","CFD-WM-207-048-N.png",4.5,"COMPENSATE",3.92131315599545,3.59397664199787,158.55859375,18.55859375,2.25521947599918,1,-250,240,2.45204035699862,1,-250,153,1.48038597100094,1,-408.55859375,221.44140625,0,-87,-408.55859375,134.44140625,-3.6,1.07677717284165,1.66150773564772,-1.87720206714608,1.68661673882701,0.0831306263744352,-1.4336794927607,1.95695483720539,-2.7685524848897,1.08497196170275,-2.19680109298672,1.85722893187839,-0.667522656666186,-1.10687453913606,-3.26223616087006,0.957079787930919,4
"409",16,36,"md",7.3,2.7,"ACCEPT","PUNISH","CFD-WM-214-026-N.png",3,"PUNISH",5.51832368200121,2.76108719000331,-181.2265625,12.05859375,3.62325705500552,1,-250,175,2.11894732400106,1,-250,124.4765625,0.996111932996428,1,-68.7734375,162.94140625,0,-50.5234375,-68.7734375,112.41796875,-0.3,-0.128468011751362,0.441555959347602,-0.180495977553633,-1.74496789849523,-0.0269209523566771,-1.4336794927607,1.25551343172377,-2.7685524848897,0.741866400348511,-0.262779092154384,1.24142937181361,-0.667522656666186,-0.66390761392226,-0.996134901016481,0.709936021525608,1
"410",16,37,"md",7.3,2.7,"PUNISH","REVERSE","CFD-WM-235-147-N.png",1,"REVERSE",4.16294477199699,2.20454243799759,-250,76.4765625,1.90759564600012,1,-250,25,3.59405530699587,1,159.9453125,81.140625,0.9118990019997,1,0,-51.4765625,409.9453125,56.140625,409.9453125,4.6640625,1.7,-0.128468011751362,-1.18504640905256,0.847810743411483,-2.43952993936084,1.06374045681085,-1.4336794927607,-0.36319750400305,0.754571465676385,0.220582766047789,0.128672208031326,-1.01563884743824,1.9842098664143,0.631407749098518,2.19654477476182,-0.499262416979268,5
"411",16,38,"md",7.6,2.4,"REVERSE","COMPENSATE","CFD-WM-231-112-N.png",4.1,"REVERSE",7.18444253000052,3.96968780099996,161.890625,1.7265625,1.07526108199818,1,-250,93,2.12820345100045,1,-189.97265625,77.92578125,2.0454336890034,1,-411.890625,91.2734375,60.02734375,-15.07421875,-351.86328125,76.19921875,-1.7,0.0724061856808066,1.33618726196769,-0.900310682229215,1.7202678475887,-0.201852698596937,-1.4336794927607,0.370618120193107,-2.25266959513355,0.181911733865574,-2.21576667057722,0.48701734400188,-0.279235597777063,-0.233416625882505,-2.88412276562358,0.303494552545466,6
"412",16,39,"hi",9.6,0.4,"COMPENSATE","PUNISH","CFD-WM-242-011-N.png",2.3,"COMPENSATE",3.72797982899647,2.99328492000495,-250,62,1.80125839600078,1,-250,250,2.56393242900231,1,-250,224,2.40461922899703,1,0,188,0,-26,0,162,-1.9,1.41156750189527,-0.127754869592453,-1.00314135432573,-2.43952993936084,0.818637601776298,-1.4336794927607,2.06486889958718,-2.7685524848897,1.93902382190195,0.128672208031326,1.50520836338783,-0.667522656666186,-0.366097980543353,-0.537469857836829,1.2663382611465,4
"413",16,40,"md",7.3,2.7,"ACCEPT","PUNISH","CFD-WM-256-138-N.png",3.7,"PUNISH",4.11844725400442,2.87008136099757,-29.6171875,7.14453125,2.90799740300281,1,-250,213,3.50080444999912,1,-250,75.4765625,2.461248505002,1,-220.3828125,205.85546875,0,-137.5234375,-220.3828125,68.33203125,-1,-0.128468011751362,1.01086678828766,-0.540403329891424,-0.213822724686515,-0.110121004065655,-1.4336794927607,1.66558686877456,-2.7685524848897,0.152450327816669,-1.125723989508,1.69316374460151,-0.667522656666186,-1.7204250007676,-2.00725086465891,0.215210135103058,1
"414",16,41,"hi",9.3,0.699999999999999,"REVERSE","COMPENSATE","CFD-WM-212-097-N.png",1.9,"REVERSE",2.61455721500533,4.70171422999556,-244.58984375,72.04296875,1.95886868299567,1,-250,118.4765625,2.83228734099976,1,160.88671875,23.08203125,1.87540736400115,1,-5.41015625,46.43359375,410.88671875,-95.39453125,405.4765625,-48.9609375,-1.2,1.2106933044631,-0.453075343272485,-0.643234001987936,-2.38489126921436,0.988675227327794,-1.4336794927607,0.645546055682958,0.762662034846114,-0.477798219765411,0.0978781576645644,0.0150112575980629,1.99029935565699,-1.20881670258481,2.16674170709185,-1.10103425543477,6
"415",16,42,"lo",5.8,4.2,"REVERSE","PUNISH","CFD-WM-238-020-N.png",3.5,"REVERSE",5.47124044800148,3.25525488900166,-84.30078125,18.26953125,2.823830248999,1,250,198.4296875,2.59602050000103,1,-230.87890625,77.71484375,2.63878190699324,1,334.30078125,180.16015625,-480.87890625,-120.71484375,-146.578125,59.4453125,0.7,-1.13283899891221,0.848206551447641,0.333657382928925,-0.766087521351159,0.0782365056856718,1.84032852089493,1.50835270756985,-2.60422328951283,0.17937438789007,2.0314777130406,1.42268234061473,-3.77808935052611,-1.51630348875271,-1.51503131871796,0.115484688389316,5
"416",16,43,"hi",9.3,0.699999999999999,"COMPENSATE","PUNISH","CFD-WM-202-107-N.png",0.4,"COMPENSATE",5.30970892799814,3.58614029200544,-137.50390625,10.3671875,2.07572667799832,1,-250,250,2.04104139400442,1,-250,165,1.70708176599874,1,-112.49609375,239.6328125,0,-85,-112.49609375,154.6328125,0.299999999999999,1.2106933044631,-1.6730271195726,0.127996038735901,-1.30340065304431,-0.0555581720625495,-1.4336794927607,2.06486889958718,-2.7685524848897,1.22931875497585,-0.511643933854865,2.04872055522385,-0.667522656666186,-1.08258678311663,-1.28773082446927,1.18366476993678,4
"417",16,44,"lo",5.7,4.3,"ACCEPT","COMPENSATE","CFD-WM-237-052-N.png",2.6,"COMPENSATE",4.18301450500439,3.3158184549975,-223.6796875,46.88671875,2.9942096809973,1,250,49,2.44651435499691,1,207.921875,12.23046875,1.34914507299982,1,473.6796875,2.11328125,-42.078125,-36.76953125,431.6015625,-34.65625,1.7,-1.19979706472293,0.11623548566757,0.847810743411483,-2.17371379535581,0.562754453873249,1.84032852089493,-0.10420375428676,1.16688835589471,-0.60833057383855,2.82480804599109,-0.451525989229859,-0.939705138500872,-0.496881854265183,2.34097502577784,-0.940509162746536,2
"418",16,45,"hi",9.4,0.6,"REVERSE","PUNISH","CFD-WM-245-123-N.png",4.4,"REVERSE",2.89330630099721,6.11771775599482,-58.6171875,-2.0546875,2.08453197500057,1,-82.43359375,0.3984375,3.33075835699856,1,21.13671875,-4.23828125,1.10751038099988,1,-23.81640625,2.453125,103.5703125,-4.63671875,79.75390625,-2.18359375,-3.8,1.27765137027382,1.58017761722771,-1.98003273924259,-0.506701776792974,-0.265873088147247,-0.33645197899675,-0.628682959034496,-0.438367851528328,-0.806431511481586,-0.00688831549657779,-0.447948628003521,0.00242223038959646,-0.106664899156089,-0.00557367547860043,-0.576105805150341,5
"419",16,46,"hi",9,1,"ACCEPT","REVERSE","CFD-WM-224-197-N.png",2.8,"REVERSE",2.4180603470013,3.94657202300004,0,0,1.96021720099816,1,-250,49,2.9578723529994,1,-249.4765625,14.0546875,2.01789851099602,1,-250,49,0.5234375,-34.9453125,-249.4765625,14.0546875,-1.8,1.00981910703093,0.278895722507586,-0.951726018277471,0.0852894753500103,-0.231085149197388,-1.4336794927607,-0.10420375428676,-2.76405399414802,-0.586387229939286,-1.29430196054106,0.042026502721097,-0.664136799576894,-0.474728764302145,-2.20128342410467,-0.393882208671647,3
"420",16,47,"hi",9.5,0.5,"REVERSE","ACCEPT","CFD-WM-255-219-N.png",4.8,"REVERSE",3.489256192006,2.69813852299558,142.77734375,7.97265625,1.71392069500143,1,-250,232.4765625,3.99491691499861,1,-250,140.6640625,3.13484251000045,1,-392.77734375,224.50390625,0,-91.8125,-392.77734375,132.69140625,-4.3,1.34460943608455,1.90549809090774,-2.23710941948387,1.52723751327339,-0.0961000096600085,-1.4336794927607,1.87576636683534,-2.7685524848897,0.936584210024209,-2.10697584859558,1.88946630200998,-0.667522656666186,-1.16531695205782,-3.15698756525233,0.93744154611652,3
"421",16,48,"hi",8.9,1.1,"PUNISH","REVERSE","CFD-WM-230-131-N.png",1.4,"REVERSE",2.73237625799811,4.04032737499801,-250,19.52734375,1.80992187900119,1,-250,-32,3.86086082900147,1,-107.0703125,-49.93359375,1.84071217299788,1,0,-51.52734375,142.9296875,-17.93359375,142.9296875,-69.4609375,-0.3,0.942861041220207,-0.859725935372524,-0.180495977553633,-2.43952993936084,0.0995325443583991,-1.4336794927607,-0.978307659579241,-1.5401959458009,-1.3560958303972,0.128672208031326,-1.01617339566746,0.257018469432142,-0.268140527066538,0.415759378215851,-1.33108223097486,5
"422",16,49,"lo",5.7,4.3,"PUNISH","ACCEPT","CFD-WM-240-125-N.png",4.3,"ACCEPT",4.17656068900396,2.25572852799814,-37.921875,5.67578125,2.11389322600007,1,250,-3,2.68496913199488,1,250,31,2.6026109509985,1,287.921875,-8.67578125,0,34,287.921875,25.32421875,0,-1.19979706472293,1.4988474988077,-0.0262499694088659,-0.297694069618941,-0.134988428105858,1.84032852089493,-0.665356878672056,1.52851329820312,-0.382553769907148,1.76749377079904,-0.565096928392447,-0.667522656666186,0.362534700039639,1.38274387627006,-0.267417191630264,1
"423",16,50,"hi",9.2,0.800000000000001,"ACCEPT","COMPENSATE","CFD-WM-218-074-N.png",2.1,"COMPENSATE",3.58029922899732,4.29504617600469,-80.9375,10.37109375,3.13600145600503,1,-250,51,3.76164479600266,1,100.8984375,32.76171875,3.24959669200325,1,-169.0625,40.62890625,350.8984375,-18.23828125,181.8359375,22.390625,-1.3,1.14373523865238,-0.290415106432469,-0.694649338036191,-0.732120810162627,-0.0554920352964851,-1.4336794927607,-0.0826209418104022,0.247114853354267,-0.361362232222848,-0.833614073465752,-0.0460917169115697,1.60226497267005,-0.271840614897623,0.675233638699172,-0.300337547886097,2
"424",16,51,"md",7.9,2.1,"PUNISH","COMPENSATE","CFD-WM-236-072-N.png",1.5,"COMPENSATE",2.34491867200268,2.34853892100364,-203.921875,58.6875,2.24280696599453,1,-219.61328125,136.3046875,2.3532174350039,1,-225.2734375,119.25,1.7682431630019,1,-15.69140625,77.6171875,-5.66015625,-17.0546875,-21.3515625,60.5625,0.6,0.273280383112976,-0.778395816952516,0.282242046880669,-1.97417416098694,0.762553624153712,-1.2347067713683,0.837936595022989,-2.55604915358519,0.67899660562214,0.0393583449820249,0.343264989435477,-0.704135394892927,-0.25746719678456,-0.679868081511711,0.128021601690472,4
"425",16,52,"hi",9.2,0.800000000000001,"PUNISH","ACCEPT","CFD-WM-257-161-N.png",2.6,"PUNISH",3.3066225789953,1.60110752499895,-150.5390625,29.16796875,3.97671455000091,1,-243.17578125,171.21484375,2.06108578899875,1,-67.90625,130.60546875,4.01493809700332,1,-92.63671875,142.046875,175.26953125,-40.609375,82.6328125,101.4375,-1.8,1.14373523865238,0.11623548566757,-0.95172601827747,-1.43504631533947,0.262758083005265,-1.38899439901182,1.21466627295504,-1.20361484000958,0.815590397303427,-0.398606423338896,1.02148333503567,0.466208848851876,-0.543512448341555,0.0136263777318621,0.586714821212496,1
"426",16,53,"md",7.7,2.3,"COMPENSATE","ACCEPT","CFD-WM-253-119-N.png",2.1,"COMPENSATE",3.1546113910008,3.58326001300156,-118.00390625,20.41015625,1.96518847200059,1,-118.52734375,20.52734375,2.87421674899815,1,2.71484375,24.40625,4.49647856999945,1,-0.5234375,0.1171875,121.2421875,3.87890625,120.71875,3.99609375,0.2,0.13936425149153,-0.290415106432469,0.0765807026876456,-1.10646473869686,0.114479453488947,-0.572794432482516,-0.41146375456053,-0.596687868974154,-0.461869325585859,0.125692855865878,-0.472537846547774,0.116732808538512,-0.00325218797959626,0.267629795373667,-0.506758263743246,2
"427",16,54,"lo",5.8,4.2,"COMPENSATE","ACCEPT","CFD-WM-221-091-N.png",1,"COMPENSATE",2.84248277299776,5.14140031899296,-162.98828125,48.14453125,1.77567932199599,1,250,72,3.80754652000178,1,154.21484375,20.66796875,1.93476481000107,1,412.98828125,23.85546875,-95.78515625,-51.33203125,317.203125,-27.4765625,3.2,-1.13283899891221,-1.18504640905256,1.61904078413532,-1.5607744321314,0.584050492545976,1.84032852089493,0.143998589191352,0.705323063302969,-0.506836734818399,2.47935883259876,-0.222657108933348,-1.28710923641631,-0.67372707778168,1.57802691407959,-0.85993976887407,2
"428",17,1,"hi",9.4,0.6,"ACCEPT","PUNISH","CFD-WM-210-057-N.png",3.5,"PUNISH",5.30112300100154,4.92250454900204,-1.2734375,-1.64453125,3.34283150499687,1,-185.75390625,203.39453125,4.95558692399936,1,-240.64453125,228.46875,4.95890197099652,1,-184.48046875,205.0390625,-54.890625,25.07421875,-239.37109375,230.11328125,-2.9,1.27765137027382,0.848206551447641,-1.51729471480828,0.072428676456327,-0.258928727710488,-1.01299504119356,1.56193035338518,-2.68815035558886,1.99277796627188,-0.921371558518177,1.68456985383939,-1.02258283441786,0.254141101398223,-2.13388785062372,2.0306954542663,1
"429",17,2,"md",7.6,2.4,"REVERSE","PUNISH","CFD-WM-222-057-N.png",3,"PUNISH",6.33786767900165,5.17440033100138,-32.75390625,36.20703125,5.72697018700273,1,-28.0859375,37.51953125,6.91090235600132,1,-22.33984375,23.0234375,2.30542227299884,1,4.66796875,1.3125,5.74609375,-14.49609375,10.4140625,-13.18359375,-0.6,0.0724061856808066,0.441555959347602,-0.334741985698401,-0.245501318280466,0.381936535453261,0.0194173451750521,-0.228094156372726,-0.812011149698821,-0.47850303809194,0.155241803835139,-0.459955403613758,-0.630354031454635,-0.226395946408137,-0.468016205382157,-0.699546182269418,5
