,sub,beta,w1,w2,pt_beta,log_lik
1,1,0.20813900956478848,-44.858530655798376,66.57209416554466,0.13096456365501485,-6.900693591301217
2,2,45.05677125577767,10.010159134785031,-6.284090378882109,0.9962790523184213,0.0
3,3,0.13138224908560012,81.50267556876365,-49.669320323449824,0.999999999999993,-3.6147556555103764
4,4,0.6767815398511738,9.110314121105493,9.65226399620375,0.9999999999927334,-5.063007442909346
5,5,0.4776970650299316,28.04781584948411,23.34134527439104,0.9999999999999879,-2.4186395347937464
6,6,1.430681798670125,1.5002894845718098,0.29041469421425736,0.999999999322184,-9.749522770399386
7,7,927.6533118224636,-2591.0666597503105,0.01428889219412895,5.622561195226016e-07,-5.262472924019439
8,8,7.444271174789065,-0.27048058214127324,0.9683121058674335,0.8493444019372436,-8.161591960500171
9,9,16.42717310232596,1.4950224400569008,96.57213993958234,0.9999999996175974,-0.8693878199051587
10,10,348.3033175997225,266.4218368592782,0.023314198999279626,2.3745749021661234e-06,-8.079555278249734
11,11,0.5005787106309016,11.904797444865705,19.431101302417574,0.9999999999982572,-2.9496926460099173
12,12,0.3991658080158498,7.747267779319214,4.592406599880116,0.9999999999910378,-9.81696157188272
13,13,0.07057609960663724,89.29692159028076,-2.6927137737906452,0.6322584570266064,-7.253801488632845
14,14,0.63369342074916,7.114467031770706,1.6413195091086588,0.9999999999838802,-6.72379711822608
15,15,353.2331497537135,0.004395206729993238,0.0035609865694691137,0.9999999999994167,-10.61561587213155
16,16,1051.3617510845206,-513.6614453357017,0.0018516148461335856,4.205401910469822e-07,-11.134121637916651
17,17,0.7714461373973462,129.103400856581,-16.123708374295738,0.9999999999958498,-0.9494612749629174
18,18,370.6902315771242,282.538405017405,0.02165822394656928,2.8625655534268413e-06,-7.538424896572045
19,19,0.27142033145587185,13.362340855523403,2.370520223979687,0.9999999999982425,-8.483017215577867
20,20,0.9378945783646881,1.4224194291616479,16.206266288920745,0.9999999999883373,-2.499323904767286
21,21,0.19842630143338727,3.990552433035563,-2.8936469317301725,0.9999999999993396,-12.358333913758827
22,22,0.11686612623963463,65.54221717824674,15.823225192314062,0.9344962459630313,-4.563529625657023
23,23,91.72128649208067,-12.958160886091438,31.359194548876403,0.84033111872867,0.0
24,24,4.576631469662876,8.768539326615066,-0.28752677356312933,0.9999999999475375,-2.1966988031734065
25,25,1.557129211430854,0.686149748547555,0.06542056515588623,0.9999999998042204,-11.80906904445579
26,26,0.6817980618638757,4.1105784519134065,16.769144626118575,0.999999999996383,-4.330654751001715
27,27,27.771520149966655,34830.65034219167,-0.025510008007156502,4.5866320976631997e-07,-11.684237244009969
28,28,0.12437732545008134,17.263703817221085,16.91627749872553,0.999999999995945,-10.374015480151579
29,29,0.06926545372725011,71.49463208083921,8.459136487904896,0.4778804255068066,-8.918700533195947
30,30,2049.4847465713165,254.72970682808068,-0.0005666730883081455,1.1625694177883353e-06,-11.933664182555773
31,31,0.9699492632912244,-9.865932486781166,21.347059778974447,0.22627191428417603,-2.483660628182552
32,32,0.2837962692908352,104.65966282290955,-58.84299376950853,0.36937430645043084,-2.757775349153849
33,33,2.970815912925256,2.1526617543078066,1.2540256095086852,0.9999999999564697,-7.2556381370281695
34,34,1.0928110265796476,1.9220360900000917,2.020998831429389,0.9999999999778559,-9.837777410886423
35,35,0.40475527355546687,6.785429676860652,11.452283949984643,0.9999999999987361,-6.515166665573734
36,36,1005.1744435248225,443.9805577355127,0.00021996477697239914,9.45817921225219e-07,-11.871814867452073
37,37,0.06537767468001943,62.509086958463584,51.695023954717016,0.9999999999999813,-4.048552770518607
38,38,60.88063144731535,972.6220884815998,0.09060909309267384,2.5637081485458154e-06,-7.508949976367871
39,39,0.20810082858998954,14.063499671270293,8.638420018187174,0.9999999999979969,-7.977205870695893
40,40,0.6154700678442975,1.010303157988884,7.955669458619871,0.9999999999841938,-9.404558866648594
41,41,0.8680076081573014,34.44240988707776,-3.0495053415298727,0.9999999999991813,-3.1045392004114705
42,42,0.849520160611418,26.056887579532017,-1.7507321273220615,0.9999999999998868,-1.9811449306012134
43,43,0.4636510024690005,64.60035573511298,-42.93982754719261,0.9999999999962623,-2.6620443390345336
44,44,1153.7128205548709,-1097.3041942429973,0.010328759585361225,7.386386518127028e-07,-7.018720345185972
45,45,7.3150510336151555,114.5192035131582,-129.12969134831502,0.658796375965446,0.0
46,46,37.20250832099971,81.5935616751201,-26.88821532957043,0.07363384425180597,0.0
47,47,2.832289291662761,139.62371083553552,-81.91219339151417,0.9996800190761657,0.0
48,48,4253.614657057469,-884.3225205453207,0.003403195476246741,1.9938113886783e-07,-5.931642952226435
49,49,28.63349958663622,0.10553267808604108,0.05036803720919898,0.9999999999980296,-9.152455494028569
50,50,5.231629793348572,0.5426419604355581,1.0293732867534988,0.8383129032892246,-6.451025535139008
51,51,0.2886051535887124,32.56962971736751,-9.906571004024077,0.9999999999999993,-4.089305907320924
52,52,1.8828431886087809,0.6783913162387373,1.533696239722305,0.9999999996893163,-8.400697852299356
53,53,0.06980589398467528,-101.61088924309796,147.45606813336565,0.9999999999989315,-6.391443304087463
54,54,0.6014081763369652,2.160312717561598,7.688245079942668,0.9999999993865787,-7.922702906157072
55,55,0.01988745916683103,33.80838965198839,-65.85969509622932,0.9999999999999969,-11.488019106582925
56,56,-43.98917004650332,35.44828947052413,39.38545990895858,0.000136429606829587,0.0
57,57,880.8003936570677,-3470.6701976128215,0.012265118991134607,4.119176891882781e-07,-5.388832997619261
58,58,0.1849879318407476,27.331219240683954,3.0391567944990485,0.9999999999999813,-7.854810562278004
