,sub,beta,w1,pt_beta,log_lik
1,1,-0.6220991430247091,0.5289882470257812,0.999999999976636,-12.432358411979324
2,2,9.491653368230114,1.2347769815769576,0.999999999999555,-4.088945302935064
3,3,3.8889391041203796,1.26758605805035,0.9999999999899958,-8.211244503673017
4,4,3.0025630232623817,1.6134455188941181,0.9999999998504505,-8.377657227681372
5,5,1.544315899775925,2.8179779417366535,0.9999999996268245,-8.508098554659124
6,6,0.7678646948859895,3.160284491093444,0.9999999999989257,-9.766044367222712
7,7,2420.180193688974,287.2895929460046,6.07229187462596e-07,-11.443313984217747
8,8,318.61427549146697,3090.46093904672,5.836693537996232e-07,-11.13932679716931
9,9,3.6991173883474886,0.8881690085805654,0.9999999999999983,-8.575894641733859
10,10,2.150247057682856,4.290727982897224,0.09792896713435054,-9.772555282411425
11,11,870.3514123162763,1240.4255705324465,1.5639643111474312e-06,-8.239715446367219
12,12,2.4566483075383525,1.3023768343300812,0.9999999999173765,-10.111795335963773
13,13,3.7212735952153864,1.6083678185922254,0.7374363826166637,-7.255337153676737
14,14,5.067725124181286,1.0551094381963013,0.999999999950534,-6.890655620650949
15,15,3.284109827929284,1.2573192229514203,0.14753066554096195,-11.145198488684358
16,16,0.7603472392961935,0.9548105307304579,0.9999999999929151,-12.259177713919916
17,17,5.0185413938759815,4.754747008419798,0.7653675293811956,-1.9758255649285894
18,18,510.6909509180191,2940.026584121184,5.021578469502293e-07,-10.789651989219601
19,19,0.06775343968735015,54.09107705233849,0.9999999999787861,-8.558386287653766
20,20,8.712749859456885,0.3015065676763069,0.9999999999997258,-10.254272284992425
21,21,0.6801432934720453,0.6108438699745586,0.9999999999800759,-12.40171047120661
22,22,106.22631616362116,1710.3435485561076,1.5501282896602343e-05,-4.977606514384408
23,23,15.521531756375103,0.13738364935120578,0.9999999998278022,-11.055794614467905
24,24,70.79209893326477,0.5995836231607101,0.9999999999542255,-2.2162145461407006
25,25,1.0381574131654725,1.0704861971886226,0.9999999998462867,-11.811524402811981
26,26,1199.5747550875385,1456.7621217649398,6.993576168338375e-07,-9.333013170571693
27,27,1726.1344509179098,684.2241188527855,3.818507910782849e-07,-11.801220068125435
28,28,3.7345404920619956,3.2926813203685326,0.06496442434856828,-10.93731895522568
29,29,2.274304842025936,4.79385468416232,0.15819796534475894,-8.965751263626682
30,30,1608.5842939282861,343.9568200845148,7.072582688574046e-07,-12.06607148371074
31,31,8.804527547613699,0.4276745897909098,0.9999999999993741,-7.463198004936082
32,32,3.480210335582205,1.9002783639822098,0.999999999968679,-6.154701806592262
33,33,12.970626731716397,0.3062383731195141,0.9999999999551485,-9.200213446947572
34,34,4.017930057496549,0.587247294132978,0.9999999999972221,-10.771507110272053
35,35,1.09704048836013,3.2779376852795985,0.9999999999989474,-9.274990529719226
36,36,726.5425328281143,821.4870238486732,7.124957032784529e-07,-11.87550606565189
37,37,7.7299837656088055,0.8578938123626763,0.9999999998424235,-5.299115568844931
38,38,823.981596795239,1372.8744549733842,8.192605695365352e-07,-9.91747827440239
39,39,3.4597130084096834,1.0169493708112416,0.9999999999988901,-8.346247142002603
40,40,0.8998973223398885,2.4317410194953712,0.9999999999710094,-10.263353532025222
41,41,1.4638420511064996,13.295030506470589,0.9999999999878122,-3.5085620165472644
42,42,3.9729465483240527,5.599648378920243,0.999999999999283,-2.027347999479044
43,43,0.31965038507787713,20.54802692918067,0.9999999999580778,-5.172663648208881
44,44,0.789164371454308,1.9388011391489721,0.9999999999988305,-10.66003383354271
45,45,11.606201724104402,0.5737080454937232,0.9999999999590858,-6.174734906373125
46,46,24.804658763056423,0.40900239519967974,0.9999999997472775,-3.934369427254891
47,47,3.2514878498002284,1.6139019486015065,0.9999999999814208,-6.702796814278982
48,48,4.187148084384008,0.4222760791778395,0.9999999997425535,-11.021744486067213
49,49,1.9031024507669911,1.4684854034066999,0.9999999999846739,-9.3670866005557
50,50,670.970179162335,2929.363427463901,5.97410528615075e-07,-9.270145962116853
51,51,0.48082052048307067,18.531879123676504,0.9999999999677247,-4.150640235538235
52,52,0.46753920233710466,5.17659548525806,0.9999999999770919,-10.680669873567673
53,53,0.5134572288836583,-5.828689378602743,0.9999999999980242,-9.044833639943716
54,54,0.1356528392857324,14.083921271837836,0.9999999999971132,-10.63975378592421
55,55,0.42915101484870005,0.9886960244392585,0.9999999998239066,-11.710936264344344
56,56,2594.3631591053427,-1098.1228460371553,2.978981718439749e-07,-11.15777587875138
57,57,0.2275495001421449,5.442178675867204,0.9999999994259643,-10.57372668273728
58,58,0.053212185708602255,94.58739481447242,0.9999999999944804,-7.889266081866662
59,59,2.2964867171071113,0.36539223303868085,0.9999999999580854,-12.107128030779498
60,60,2025.5001520232463,1047.270516449921,1.5394071273308758e-06,-4.648318384600454
61,61,4.210615584149828,0.6389602027957282,0.9999999999594618,-9.49277294652551
62,62,4.247907033128204,0.9792126761381312,0.999999999992512,-9.07026271233594
63,63,8.918067161946484,0.8673920745028045,0.9999999999935194,-5.533306462799844
64,64,2179.1002519217736,250.59275174838902,2.909501885606027e-07,-11.69649676833816
65,65,51.99157619691448,0.15443113010368104,0.9999999999739626,-5.221160919235132
66,66,204.7412580751077,2.1895561986158087,0.005930746578557838,-5.505405643985894
67,67,2.5549050966086244,14.544947098193546,1.4625675198016258e-17,-11.090354888959123
68,68,0.31930791574124706,18.7161338533122,0.9999999999821705,-6.837447417888196
69,69,525.9147323362797,3594.428092019235,3.2489479378802907e-07,-11.57331545891312
70,70,3.9583004480098953,1.4396363857681096,0.9999999999830314,-7.187863236830756
