,sub,beta,w1,pt_beta,log_lik
150,150,6.306418030515852,2.1214193675990938,0.43494747794894184,-6.173484958832499
155,155,5.607638538823382,1.2090937313549872,0.9999999999975944,-6.777113720998793
156,156,8.302575000433876,4.368607097832947,1.6284701362810148e-17,-12.476649250079015
160,160,3528.598027090773,870.4873757204255,1.0853426907209202e-06,-6.517132649374988
163,163,6.585357840069624,-107.781950518729,0.0012757781505004834,-11.60214477903787
167,167,9.649954741776787,1.3789872102838012,0.602885557896389,-5.264464218956892
168,168,154.88512059827093,4396.041410369742,2.405272004300867e-06,-9.724747807150166
173,173,2.0434206086697397,8.597775362741489,0.526517142328581,-5.284505826188784
175,175,4.783234485372623,87.05885392565627,0.8967920143483925,-1.3862943611198906
176,176,112.62766543552195,3007.879465850685,1.5811335461287904e-06,-12.143452605070593
