,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
53.0,53.0,-12.284528331716862,-11.654273324561666,-11.377804738113785,-11.12044385210959,-10.290066066712326,-8.621154845336847
54.0,54.0,-12.979714088023433,-12.962313233429098,-12.568029010899812,-12.3013682242402,-12.264822453316627,-12.257989645735758
59.0,59.0,-3.930858246725517,-3.6997573618782704,-3.2863342768804302,-3.9085113373151916,-3.6960922995891625,-3.285860681397265
61.0,61.0,-10.834244052096077,-10.416935073464078,-10.245874028919587,-10.698550856527687,-10.414016702367649,-10.24587402892568
62.0,62.0,-6.397967622047946,-5.7981721913071285,-5.785999009985127,-5.868221066731287,-5.471088988232889,-5.349814301902341
63.0,63.0,-1.3862943611198906,-1.3862943611198904,-0.13730527850825747,-1.3862943611198906,-1.3862943611198904,-0.1452821026835101
64.0,64.0,-8.22537071038509,-7.017548141187436,-6.6768671642738315,-7.628979288421011,-6.616152836753486,-6.015099405168717
65.0,65.0,-13.579862152455124,-13.576254250846413,-13.481891433963362,-11.09035488895912,-11.081244105220318,-10.32741750391938
66.0,66.0,-13.708836986517422,-12.991074755605204,-12.404714441856193,-12.476649250079015,-10.761431828229005,-10.724819246240303
67.0,67.0,-9.457028024792038,-8.820229289847527,-8.40039737473495,-8.391083334583971,-8.054484363940094,-7.797415972111833
69.0,69.0,-12.356597033503173,-11.9075040730956,-11.65501127145085,-12.356597033504695,-11.90750407312116,-11.636477892721086
72.0,72.0,-9.107929661495461,-8.713463892899647,-8.651907184540514,-8.771028261193862,-8.438038814727205,-8.405134962386645
74.0,74.0,-13.322115071985047,-13.321864928379672,-13.269193873085133,-12.406630875569325,-12.39379215891981,-12.303450952874973
76.0,76.0,-10.521195937616081,-10.467448972705094,-9.378066372489632,-9.827039004581756,-9.789194361923684,-8.773998654382545
79.0,79.0,-7.020719962004503,-6.370257282144515,-5.188912916143696,-6.870746601000199,-6.370257282163646,-5.188912916141844
81.0,81.0,-13.302877303552009,-12.474074678160827,-12.263489376622205,-12.450007255691698,-11.95544358778039,-11.407233594840957
83.0,83.0,-12.432691622141984,-11.216547317468871,-11.065299189876937,-12.43269162682546,-10.54197698838793,-10.372639380799438
86.0,86.0,-1.3862943611198906,-3.064058155931308e-08,0.0,-1.3862943611198906,-3.064058200337907e-08,0.0
97.0,97.0,-1.3862943611198906,-1.3862601635376322,-0.0064162174582352415,-1.3862943611198906,-1.3862601635376386,-0.004558018383812222
100.0,100.0,-12.081827412903017,-11.419741644713246,-10.937949799072502,-10.941618785748764,-10.559642416907769,-10.407249076813418
101.0,101.0,-6.581337813620965,-6.345838688648567,-5.466346132808594,-6.549920811612716,-6.345838688724906,-5.413146524774532
102.0,102.0,-10.697445360478884,-10.683359077386484,-9.59980373639977,-9.224788547827933,-9.030290933323025,-6.7525447898471445
106.0,106.0,-13.106708623192686,-13.093961776432957,-13.02680614150712,-11.871197639703913,-11.530474916114766,-11.525308586846513
107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,110.0,-12.529941679559245,-12.23629039225559,-12.223323164633417,-11.52162076937161,-11.507764983544092,-11.432123322614695
111.0,111.0,-10.833651757912552,-9.289596700130017,-9.18319420301266,-9.994201499774473,-7.871154447999907,-7.860190540494833
117.0,117.0,-10.94700329154491,-10.865075140391946,-10.839289034865214,-10.815411660956165,-10.750836967886647,-10.684634294526822
120.0,120.0,-9.98536042971712,-9.404041749089933,-8.617236057627094,-9.909659048257986,-9.266088297347645,-8.521333350005552
124.0,124.0,-13.840491873048459,-13.634374028796346,-13.539319676559018,-12.476649250079015,-12.318581645068916,-12.166480627161357
126.0,126.0,-8.71101708756729,-8.35373649114946,-8.329045334480167,-8.322598039888149,-8.025634861623864,-7.975461367345625
127.0,127.0,-8.781578725836631,-8.69788334108028,-8.571581273041463,-7.168816534169876,-6.534994779260515,-6.39467541572251
131.0,131.0,-11.817748280842137,-11.579622164513221,-11.526447319247035,-10.670454065168192,-9.817804592129288,-9.556430609318049
132.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,134.0,-9.490721092978157,-6.422093235112185,-6.380756339699826,-9.089791468412635,-6.368370377902168,-6.284653050006517
136.0,136.0,-13.310596064797293,-13.083770531694062,-13.02501189021583,-12.16255728386563,-12.161068864189595,-11.44689150215181
138.0,138.0,-6.751739537815089,-6.739549219284669,-6.739445303764335,-5.791855711221386,-5.7888344700303636,-5.779712558062523
139.0,139.0,-10.70379503486608,-10.318073939986176,-10.073135426044924,-10.3440104312229,-10.17858063343813,-10.073135426105582
141.0,141.0,-13.467788604315304,-11.334188480455666,-11.304349021978084,-12.434044710642041,-11.254243139209137,-10.96171760684563
143.0,143.0,-5.531072710768448,-4.217886764200465,0.0,-5.510366724677873,-3.640408709907254,0.0
146.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0
147.0,147.0,-7.235500244428492,-7.234158077119021,-6.763835509839808,-6.842054321198652,-6.841679383079713,-6.499728433808772
149.0,149.0,-5.144229317195565,-3.307611659951805,-2.840690798760324,-4.812863581774609,-3.256201996753689,-2.8406907987624366
150.0,150.0,-5.707250891225411,-4.3691259515628,-3.2158385645578837,-5.421368587434476,-4.031908561142992,-8.252985314714636e-09
155.0,155.0,-2.131614198120523,-1.0876168877846597,0.0,-2.0438314294944466,-1.0827607032565016,0.0
156.0,156.0,-13.862627201291618,-13.372253945201921,-10.648770990389817,-12.476649250079015,-11.505417905941416,-8.039204327425646
160.0,160.0,-5.868772584771252,-5.674308038190474,-5.574264389013562,-5.719266806136671,-5.341408101387213,-5.174254438470283
163.0,163.0,-12.757492165693746,-12.649616017242918,-12.051158479451276,-12.023200594386404,-11.96252145393831,-11.49110185697256
167.0,167.0,-3.160550369707745,-2.8352348566317387,-0.010398715221391013,-3.057118254782616,-2.365520631767344,-1.9767806711785522e-08
168.0,168.0,-11.607124346229595,-11.196410324056709,-11.180772432597058,-11.362587403927408,-10.88268571654028,-10.84295942720343
173.0,173.0,-8.125296912640202,-8.018953161596677,-7.889650400752079,-7.482241081201549,-7.3755826254608605,-7.31968961897395
175.0,175.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
176.0,176.0,-12.397326020436026,-12.316535296425592,-9.505765685806137,-11.235813891145867,-11.235813637679463,-9.09257061817475
177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,178.0,-8.042896975605025,-7.925216497193615,-5.6427081945788125,-7.344840021339509,-7.108027214182778,-5.642708194623222
180.0,180.0,-9.048570329192058,-2.207869280635988,-1.7150912162894425,-9.048570329202537,-2.207869280645791,-1.7150912162902652
181.0,181.0,-7.269360766924165,-6.19317635732456,-6.061700821798502,-7.2693607672565275,-6.19317635733042,-6.06170082179893
183.0,183.0,-11.752065543894018,-11.710179837509402,-9.457761466631101,-10.043660970197244,-9.930905500240845,-8.83543298729032
184.0,184.0,-6.597654235076032,-5.457452859799333,-5.435523714579698,-6.171177651775339,-5.457452860661606,-5.4355237145821595
185.0,185.0,-11.63001453422305,-8.690308601627816,-6.100581884935471,-11.630014534231748,-8.651006462758906,-5.984101009377782
188.0,188.0,-6.395201992000609,-6.395121289751253,-6.389373811743953,-5.573124419638534,-5.538505139232125,-5.491540581792179
191.0,191.0,-9.320877388892532,-8.7008027060408,-8.635027255047696,-9.320877388892555,-8.688043525652231,-8.608589038355936
194.0,194.0,-3.002505331234636,-2.9572179652062305,-2.8410197425325503,-3.0025053312346577,-2.957217965206368,-2.841019742541643
195.0,195.0,-5.107504960435856,-4.9047601038721895,-4.685411351456548,-4.969872289335647,-4.785559220272792,-4.5703825310308055
196.0,196.0,-9.020135728412278,-9.019975779920165,-8.908551070242115,-7.756927746073639,-7.672066467463926,-7.5015989775064025
203.0,203.0,-11.876089908592958,-10.578661080162615,-9.075276849624085,-10.569179191017149,-8.337940006439625,-8.018784564394638
204.0,204.0,-1.3862943611198906,-1.3809640800656195,-0.6333471451411106,-1.3862943611198906,-1.380964080065621,-0.6333471477334016
206.0,206.0,-9.34196843948649,-9.014074847434703,-8.587627413432315,-9.341968439508129,-9.0140748474353,-7.812371197774344
207.0,207.0,-10.128001284888754,-9.0625308888375,-8.255733476373466,-9.76117991073039,-8.960072090344077,-8.141880424639975
209.0,209.0,-13.669566856254805,-10.696728625215679,-9.97797156970633,-12.338037402130878,-10.31188043830831,-9.56977382935049
212.0,212.0,-9.459825562196647,-8.46209538890328,-8.353672540879046,-9.33839539775394,-8.450631030838517,-8.253299880237524
218.0,218.0,-6.09319645463107,-5.968882707420982,-5.82626261231053,-6.029641964955562,-5.963519873713742,-5.823934715614733
219.0,219.0,-10.604798064500713,-10.540273777400628,-7.7047395870405975,-10.57116579810696,-10.505373871592097,-7.704739587120703
220.0,220.0,-13.862595891496898,-13.526486516976448,-13.04486337936587,-12.476649250079012,-11.938143932081822,-11.937773179563443
225.0,225.0,-12.294445419252442,-11.102690592071147,-11.064614125238398,-11.69576955201292,-10.087292703834043,-10.072536365971896
226.0,226.0,-3.253366866960095,-3.186575152708394,-2.6831549558992243,-3.185629560187556,-3.1686825197242974,-0.7356665004094882
228.0,228.0,-11.802701623876441,-10.999876038867663,-10.9971608330634,-11.802701624007392,-10.257039520172954,-9.813909145769985
229.0,229.0,-13.272710253419103,-13.271199662936192,-13.072132770715463,-12.332117417199443,-12.3070156500855,-12.306748719543494
231.0,231.0,-10.242954895979382,-10.018457454078646,-9.615099128566676,-9.685856836811054,-9.608411330503623,-9.346861389842754
238.0,238.0,-3.0147872820982333,-2.0106857451529567,0.0,-2.6602770103632776,-1.8541856563589831,0.0
243.0,243.0,-6.968078694544333,-5.182253919859926,-5.041683061349096,-6.426959213874961,-5.122871103808337,-4.997221644448662
249.0,249.0,-3.0786192074860605,-1.435395218094472,-8.714473587205202e-12,-2.7608680474582976,-1.2796883911293926,-8.580913757341055e-12
250.0,250.0,-0.6931471805599453,-5.382266530218605e-08,0.0,-0.6931471805599453,-5.38226665234911e-08,0.0
251.0,251.0,-11.482273419748463,-10.52501526109447,-5.843465856294,-11.482273420251545,-10.464330411786172,-5.843465856407048
254.0,254.0,-9.746893759630057,-9.72333427154566,-8.953007636294876,-9.746893759654192,-9.723334271577965,-8.95300763648313
255.0,255.0,-11.250086011614886,-9.539745729281766,-9.37632276801293,-9.02195094594439,-8.353251963994495,-7.454659597031824
256.0,256.0,-12.670479605194814,-12.633392565236175,-11.383523767510896,-11.250478339034826,-11.0125243839548,-10.466299112623453
257.0,257.0,-9.828829892100146,-9.533608150456292,-9.386570041975805,-7.84044330680509,-7.372605086284948,-7.227832421041537
260.0,260.0,-7.595158619301168,-7.5139988047695825,-6.159425982327626,-7.0572982219986455,-7.039231322692082,-6.159425982338286
261.0,261.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
264.0,264.0,-12.183075272830733,-11.265857033744341,-10.984918601099904,-12.183075272865494,-11.265857033744346,-10.984918601269772
268.0,268.0,-1.3862943611198906,-1.3837489998648533,0.0,-1.3862943611198906,-1.3837489998648598,0.0
270.0,270.0,-10.48183379243895,-10.346693202638425,-9.435673436297366,-10.481833792505036,-10.202278826740995,-8.51527672344584
272.0,272.0,-12.573791605530932,-12.265035208900839,-12.262709855557002,-10.001428910157745,-9.979680620556453,-9.876193384277986
273.0,273.0,-8.095842856758072,-7.479999296635121,-7.346529242464161,-7.293852085679698,-7.065409919932089,-6.938646203331826
276.0,276.0,-7.473008861028804,-5.828777302131637,-5.728414874953134,-6.998712336033319,-5.547354298209025,-5.390836992386736
277.0,277.0,-11.278932272415076,-11.170767891660637,-10.589804347493038,-10.904032665147078,-10.78776594342544,-10.009872847716208
278.0,278.0,-3.4893430861134522,-3.4244485837702565,-3.0190953023606304,-3.489343086114454,-3.4244485837908676,-0.004763036333987792
279.0,279.0,-13.652287869176469,-12.405870558473548,-11.530106868214666,-12.476649250079015,-12.274590004420864,-10.196238167411376
282.0,282.0,-10.451772947763644,-9.956081082242802,-9.954269266371352,-9.61928542176909,-9.074520134547507,-9.017142719381283
290.0,290.0,-7.044491323589369,-6.228564922136623,-5.778987524042517,-7.044491323590465,-6.228564922136655,-5.778987524049494
291.0,291.0,-11.685443835220664,-11.624168746433245,-11.574314368735978,-11.510724341661215,-11.4894131349388,-10.74912953857741
293.0,293.0,-4.237839702627194,-3.2199495745251654,-2.4118115116304772,-4.194757341491034,-3.1393503627009567,-0.026699929838703968
297.0,297.0,-12.545124180870813,-11.987804306400417,-10.111776488417352,-11.360189775227905,-10.975152826586765,-10.111776488633724
299.0,299.0,-12.66677803854243,-12.151836988048032,-11.966188412696347,-12.411509785328688,-11.651497782503913,-11.634140187510148
300.0,300.0,-10.294995990474625,-10.180076166390904,-9.584416565471217,-9.65210101785635,-9.37810052327223,-8.761117875416174
301.0,301.0,-12.62837415555476,-12.473859178707405,-12.387372312134536,-11.714321968560274,-11.439545792713961,-11.420295036976368
303.0,303.0,-12.480816038576187,-12.378625624161398,-12.353885549934288,-11.812488853630484,-11.777704185619228,-11.396963101459708
313.0,313.0,-13.370369404681782,-12.12222214290782,-11.970006576981095,-12.25472071364873,-11.74979861069959,-11.734045008973649
314.0,314.0,-10.875806477904085,-10.801032490609515,-9.94319620852413,-10.635229226882526,-10.410279198556038,-9.813518341700927
316.0,316.0,-7.96807965895877,-6.108311368868621,-5.193746265085588,-7.898188987153155,-6.10831136887505,-5.190050706298964
318.0,318.0,-13.521163304161808,-13.374465734444394,-13.366142136435844,-12.269540971700053,-12.037079097542035,-11.978540953030198
322.0,322.0,-6.946431521842157,-6.938133125128118,-6.902420139671343,-6.076900660052919,-5.8960207469293735,-5.86616886513058
325.0,325.0,-9.206667534338713,-8.923248562569334,-6.581507548521744,-9.206667534356079,-8.92324856257238,-6.151621055308007
326.0,326.0,-11.799462345169346,-10.729488956555667,-10.257683256858913,-11.79946234518142,-10.729488956565294,-10.25768325689531
327.0,327.0,-7.10830497741952,-6.207367265095028,-6.139667192114915,-6.387751002131827,-6.006035965262007,-5.994658398938376
328.0,328.0,-10.979631188343182,-10.903665250776868,-9.99758671447086,-10.964842991983392,-10.857606080742524,-9.8829150933096
329.0,329.0,-13.857804143339106,-13.625820955934131,-13.049251922917573,-12.476649250079015,-12.34469877398023,-11.505439677083546
331.0,331.0,-11.96932752587266,-11.885535791914885,-11.58406438054449,-11.969327525874744,-11.885535791919663,-11.584064380559097
333.0,333.0,-11.023879776140227,-10.861447166222803,-10.57271431266886,-11.005784218139912,-10.860878964633,-10.572714312752582
335.0,335.0,-4.017158023734904,-3.54820564668819,0.0,-3.3291535233318337,-3.1152288650074857,0.0
339.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,344.0,-13.86191906270045,-13.738738983330155,-12.289986324311352,-12.476649250079015,-12.153026198306641,-11.589257727445451
346.0,346.0,-4.323822510113575,-2.2190045637250786,-0.7572704083996706,-3.6976231327146842,-1.8749391586475868,-4.0741660845461475e-06
350.0,350.0,-8.010966764639578,-7.997423030358628,-7.899358000457328,-8.010891743741183,-7.996972071307743,-7.86574870724392
357.0,357.0,-5.587077345009563,-4.801225693682021,-4.690128829814193,-5.587077345010347,-4.801225693715673,-4.690128829818332
358.0,358.0,-10.307741461586804,-10.307708446954228,-10.005240113215946,-9.748250930950613,-9.744698192194758,-9.744669658982334
361.0,361.0,-13.422320739510761,-11.608480850379216,-11.575413554741395,-11.757452752098963,-11.460256121219864,-11.421376702272713
362.0,362.0,-13.862856510478384,-12.483472861671682,-11.79698040158923,-12.476649250079012,-11.674412764115704,-10.931847097001336
369.0,369.0,-13.052762344756474,-12.91407397383895,-12.119675626518331,-12.8435292213879,-12.843113792708486,-12.119675626521879
370.0,370.0,-6.2377081277889,-5.981670570350625,-5.872166439340185,-4.643247955263307,-4.6416566840036495,-4.469298194622787
371.0,371.0,-4.801215371396043,-4.801204337972472,-4.79742495294318,-4.664419390746139,-4.649636122699359,-4.647706150939429
372.0,372.0,-1.8432046588370974,-1.606409474965877,-0.020021806957912554,-1.834567643581145,-1.6064094749659146,-0.011673716689290884
374.0,374.0,-13.491222018278163,-13.26943756600943,-12.167656065805218,-12.476649250079015,-11.854277553358346,-9.423849545891045
381.0,381.0,-6.722109358489424,-6.537050432570374,-5.911669792788466,-6.7221093584907905,-6.537050432575093,-5.911669792816052
388.0,388.0,-13.052762344756474,-13.015706391803022,-12.617758064396291,-12.476632497267827,-12.376886071106348,-11.883190767994655
392.0,392.0,-13.853548459491309,-12.241461639058464,-7.018486122927865,-12.476649250079015,-12.241461640272252,-6.722650466431165
393.0,393.0,-13.819305924244635,-12.735350560311547,-12.57339460473216,-12.476649250079015,-12.476646083416933,-11.768463040485752
394.0,394.0,-13.84942226295667,-13.770019651653092,-13.712172977717712,-12.476649250079015,-12.319712792552258,-11.888617997816926
397.0,397.0,-4.426852628390552,-3.5516771368995625,-3.2644137733541343,-4.362017114063162,-3.510953973840734,-3.2285118497747245
400.0,400.0,-11.526803473791887,-11.50289514702827,-11.481174124789575,-10.683823764367958,-10.613901598741503,-10.433851026616413
401.0,401.0,-12.065247992715872,-11.94842188454037,-10.582447752932026,-12.065247992739542,-11.94842188454092,-10.17418775731647
403.0,403.0,-11.143419051091485,-10.068985588476888,-9.105048081825885,-9.85111552637988,-6.646331613332071,-6.640969884691118
405.0,405.0,-11.22106839737836,-11.039947043312925,-9.706380082398187,-10.440731142545815,-10.437814573889137,-8.730320487544134
406.0,406.0,-10.523528317436101,-10.460827939937875,-9.010402797651738,-9.804349372259672,-9.794002043816585,-8.762059353380131
412.0,412.0,-13.795750176125312,-13.795626481434587,-12.956109193872647,-12.43327267103643,-12.092485877653258,-10.325195188515183
413.0,413.0,-6.204136390208713,-4.719933512502003,-3.6038083668825955e-09,-5.606834125069687,-4.566370308235279,-3.6038155833333226e-09
417.0,417.0,-13.688042464283853,-13.656562643192201,-13.65083537758397,-12.46087028714638,-12.23234416287429,-12.211459499896215
419.0,419.0,-8.375602513404795,-8.269136601988711,-8.257692558262747,-7.656167105233436,-7.612749014069292,-7.612625730688828
420.0,420.0,-6.7957765322826615,-6.443442998189586,-5.935315675654919,-6.795776532351529,-6.443442998224845,-5.935315675720553
421.0,421.0,-11.909688611226244,-10.816064226415348,-10.566485175838297,-10.481167496683833,-9.168047451549244,-9.131085249548908
425.0,425.0,-13.129105110623126,-12.74305925048719,-12.449224036443555,-11.204166920577922,-10.490040459630245,-10.36584464280828
427.0,427.0,-12.784987521974605,-12.140001227223905,-11.75879905132198,-12.037299836573684,-11.746450769796425,-11.639426035184481
428.0,428.0,-9.820531313735708,-9.778889069408871,-7.60862008112599,-9.777535829566382,-9.68209971502459,-7.001047205679921
431.0,431.0,-10.567702983234769,-10.544720364959266,-10.544536487659975,-9.567282636060412,-9.52416343782343,-9.177903059814135
434.0,434.0,-12.08129801923523,-12.072386829540935,-10.866287454728486,-12.081298019239725,-12.072386829557647,-10.577018974462348
435.0,435.0,-2.448163401984502e-08,-5.0404125317982763e-14,0.0,-3.1197266991967025e-14,0.0,0.0
436.0,436.0,-6.9902596229311875,-4.8610612245628255,-4.85118294986502,-6.51891598796819,-4.653509438858079,-4.628866121851518
438.0,438.0,-9.637818276560475,-9.03837060333592,-3.56235760239225,-7.247765970583626,-7.1259594567784985,-3.329623242979555
439.0,439.0,-6.919924272979742,-6.803689046938978,-6.6638625837350425,-6.6601018401166,-6.566239924866154,-5.686275479292888
442.0,442.0,-8.01243282497329,-7.981224862262273,-7.067532140386876,-7.772065874188027,-7.751728421184453,-7.061005973544748
443.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0
444.0,444.0,-7.687593880198629,-7.6795797838612225,-7.4886212172691,-7.38508321858368,-7.382365242650969,-6.254512713377928
445.0,445.0,-11.48054908786229,-11.440059420745538,-11.204218907175667,-10.940171833981356,-10.804545354465459,-10.793574479070369
446.0,446.0,-11.367374634026884,-11.36408968341363,-11.046432128445412,-10.611591503471258,-10.584420968457094,-10.58437179299952
448.0,448.0,-12.228326308192482,-11.494529676956668,-10.599133437265515,-11.046828119821768,-9.636110685875359,-9.292020150591126
449.0,449.0,-8.03749242375576,-7.920923850126139,-3.5035682344858414,-7.696162973431585,-7.576191019769943,-0.07144244276829527
451.0,451.0,-10.40082083613482,-8.318540980868004,-8.307689068840808,-10.40082083614203,-8.318540980891177,-8.307689068873412
452.0,452.0,-4.120784141110915,-4.1207576323775506,-3.610972431233858,-3.9730946504153226,-3.9718240564248393,-3.3175203842032586
454.0,454.0,-8.249746230443058,-7.140829462711697,-7.140469485200661,-8.249746230443481,-7.140829462711726,-7.140469485464446
455.0,455.0,-3.5879251585717156,-3.3746281073917137,-2.561772968351163,-2.7228522650814435,-2.538208225415792,-2.020483978398657
456.0,456.0,-7.705338078854876,-7.320931533294847,-7.234402962013552,-6.378047151776625,-4.73667931357144,-4.427217189477626
457.0,457.0,-10.404776518539947,-9.968294353819918,-9.366642140190859,-9.229614285644864,-8.205200819030665,-7.918671260316144
459.0,459.0,-10.205743149639003,-10.154271178737245,-10.016919155842157,-10.097012990284549,-10.064337377161458,-9.913682965013823
460.0,460.0,-13.234708551932025,-13.01739759602995,-12.868059634238293,-13.16979643063896,-12.834289986312255,-12.560069913880646
463.0,463.0,-13.694561637439088,-10.262323026863001,-9.767620288368866,-12.430850126135722,-10.262323026863026,-9.767620288854838
465.0,465.0,-13.475613145564187,-13.32199427040532,-13.223599544967897,-12.476649250079008,-12.449439433481931,-12.39257296776748
467.0,467.0,-9.62807978052098,-9.18484437053712,-8.628910162069745,-9.600476482162161,-9.146344034107157,-8.622955090035997
471.0,471.0,-7.9229742262484635,-7.919853218840063,-7.659261142773202,-7.92297422625937,-7.919853218844768,-6.748711075241023
473.0,473.0,-9.404977827084924,-8.681523383608374,-8.089837177484114,-8.839517674670311,-8.240103268570724,-7.5954902054057865
475.0,475.0,-8.029455601207491,-7.958579064239563,-6.40176272240055,-8.029455601215128,-7.694934098919149,-6.401762722591565
476.0,476.0,-8.785995764053467,-8.770908299693737,-8.37765125601827,-8.743925340093599,-8.734870088414908,-8.377651256192026
477.0,477.0,-7.747279273078756,-7.050181606280668,-7.049659697684146,-6.848029265443382,-6.123008998490761,-6.121724688690212
478.0,478.0,-12.471270234775574,-12.084377748778717,-11.617364189465068,-11.884455025870142,-11.860497533230447,-11.617364189465256
488.0,488.0,-13.138691314744893,-11.822286478074957,-11.449859538266134,-12.162784608560019,-10.985641849894902,-10.924973988246236
498.0,498.0,-12.35177313648084,-12.166720225841166,-10.629720809110333,-12.241729566001235,-11.177986278277732,-8.61051341177801
500.0,500.0,-7.360364396844183,-7.059010380318913,-6.6800124571153425,-6.835585960362837,-6.249171713396256,-4.550045159847768
504.0,504.0,-11.203508882818914,-10.906949724393375,-9.757065164762674,-11.152713255854241,-10.89071538105879,-9.757065164997151
505.0,505.0,-11.573135664191328,-11.457655933139643,-11.457290410314839,-11.573135664191575,-11.439255498843364,-11.438831506719016
506.0,506.0,-13.436376897987435,-13.265362303271857,-12.285484248604838,-12.20578240198761,-12.197535280725226,-11.37887956204852
507.0,507.0,-13.69021361331563,-13.581590074367025,-11.746991367851551,-12.476649250079012,-12.43326692154987,-10.522880468394604
