,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
79.0,79.0,-13.519882333647883,-4.3737945609896505,-4.151484575757729,-11.817452865100003,-4.37379456098965,-4.151484575833537
81.0,81.0,-13.25344080246688,-13.243681526711073,-12.638448398107018,-12.45413314073767,-12.37353746005329,-11.839622981195419
83.0,83.0,-13.693390667428545,-12.464676645244703,-12.170597283272501,-12.476649250079015,-12.442132435802904,-12.17059728395
86.0,86.0,-1.3862943611198906,-4.085624401432386e-09,0.0,-1.3862943611198906,-4.085624623476681e-09,0.0
97.0,97.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
100.0,100.0,-8.519281975859483,-7.377239273298883,-6.920625722012251,-7.68948732417142,-6.7308778587118745,-6.542348523735933
101.0,101.0,-11.261096871884472,-2.2999577699613716,-1.2708366752958498,-10.151495683904168,-2.28528197657253,-0.029082684433695067
102.0,102.0,-10.977686468726935,-9.704639972571455,-9.697766344255108,-10.412911876027497,-9.006645604106183,-8.985623997596358
106.0,106.0,-12.285683041214519,-10.064039729097109,-10.030469749407782,-11.600879801002383,-9.942286153793109,-9.93957879475402
107.0,107.0,-1.8832126934329823,0.0,0.0,-1.779146189084732,0.0,0.0
110.0,110.0,-9.364345506284163,-4.256778624846309,-4.199189924383896,-8.629992893278216,-3.5964711849671103,-3.0872601498295142
111.0,111.0,-11.199096811179462,-6.408614950970306,-6.343024210643614,-10.536306882816302,-3.882170357403942,-3.8546429282762964
117.0,117.0,-10.185106919397764,-9.934987950738517,-9.921920607871707,-10.185106919397782,-6.32494037628114,-6.203326041914425
120.0,120.0,-12.58291036854758,-12.470029489570605,-12.454151426631219,-12.08872730258829,-11.953800277126659,-11.838623842305752
124.0,124.0,-13.107353878850345,-10.741451541239696,-10.30834100779792,-12.476649250079017,-8.492807856309431,-8.384111138905562
126.0,126.0,-9.405157097622734,-7.97589706696424,-7.944932460427443,-8.683700505743754,-7.0016454671995865,-6.994134716492809
127.0,127.0,-10.158930472245672,-0.007383766579413222,-0.002410405816683984,-10.158930472245856,0.0,0.0
131.0,131.0,-11.2558544988513,-10.339761080131318,-10.311450750278015,-10.580858842243291,-9.920531814908669,-9.905303316680287
132.0,132.0,-1.7694622092757082,0.0,0.0,-1.6894265054132822,0.0,0.0
134.0,134.0,-11.732913960172954,-11.00226268640723,-10.601499937635438,-11.732913960172962,-10.717732178877933,-10.468869844788836
136.0,136.0,-12.430727021795333,-3.0026125042695164,-1.110223024625157e-15,-11.630291777501846,-2.9999632474881652,-6.66133814775094e-16
138.0,138.0,-10.854727389333693,-10.849029456729088,-9.734817800522675,-9.76285064450364,-9.753570912187577,-8.73079019283022
139.0,139.0,-5.5307849135112965,-5.437909947605976,-5.017947721977082,-5.530784913527894,-5.43790994760702,-4.956659284842985
141.0,141.0,-13.49129799260705,-8.901468209264927,-8.849467416132487,-13.394198759341686,-8.901468209266051,-8.84946741613306
143.0,143.0,-3.8698141191531352,-3.862907569362301,-3.5722248570368422,-3.7876868333025113,-3.7083534115647145,-3.109193849661328
146.0,146.0,-6.855866713894165,-6.853202544509166,-6.715125744353963,-6.855866713906323,-6.853202544510347,-6.551273100402327
147.0,147.0,-9.833836348383468,-3.398050592591825,-3.3951966297111498,-9.519885733410351,-3.3683423668989843,-3.36555430615184
149.0,149.0,-6.294200957795187,0.0,0.0,-6.294200957887406,0.0,0.0
150.0,150.0,-6.475286201191116,-4.015769514667395,-1.0280816683089865e-06,-6.1734849588325575,-3.9084907654539633,-1.0280821071149582e-06
155.0,155.0,-10.809789270680774,-2.750054665663091,-2.5837351382682154,-10.80978927069095,-2.5110141497685525,-0.3154412695424217
156.0,156.0,-12.24586411153402,-12.129559835001828,-11.749067871663033,-11.242085782887905,-11.223552908299581,-9.87914098923689
160.0,160.0,-6.9902596229311875,-1.7330657916273273,-1.7247947683531921,-6.517132661766587,-1.733065791678226,-1.5849766183010798
163.0,163.0,-13.021262928972092,-12.544403506409857,-11.693352570596499,-11.515892068938044,-5.381196768908865,-2.3874483601511245
167.0,167.0,-5.288941438006316,-2.590340928466647,-2.5301164967842,-5.2644642189568245,-2.590340928467249,-2.530116496787465
168.0,168.0,-6.509101571677037,-6.292808020246475,-6.1952841012262185,-5.365813084325273,-5.326429214033285,-5.24979447485726
173.0,173.0,-4.0156578187521665,-3.7727162331002395,-3.156428967849115,-3.508948757417407,-3.259125826711878,-1.0936208994804817
175.0,175.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
176.0,176.0,-13.746080879763442,-12.050219998226071,-10.354808547068282,-12.476649250079015,-12.050219998229759,-10.351660636121432
177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,178.0,-8.599701089026548,-4.6271368277607845,-2.1848925696142207,-8.599701089031633,-4.627136827763591,-2.156277397342805
180.0,180.0,-12.186070869010551,-10.807812030856462,-9.801178998565124,-10.851470813119853,-10.020772361665214,-8.837834342581822
181.0,181.0,-9.90332436988442,-9.891101430883566,-9.845118567721842,-9.903324369894625,-9.891101430907115,-9.84511856773652
183.0,183.0,-11.62268639311214,-8.199735247987187,-7.61557027216869,-11.622686393112632,-4.238819615701656,-0.012024583544204775
184.0,184.0,-11.969164309033022,-11.054352089787931,-10.762031899544564,-10.638092304019583,-10.57163136828664,-10.567517561081246
185.0,185.0,-13.855239431197266,-13.79150332101697,-13.305095784512762,-12.476649250079012,-12.249305029001114,-10.081002375707206
188.0,188.0,-11.500265701476437,-11.016327877943374,-9.214076659662817,-10.05130194423301,-8.164399876741056,-6.841859903351343
191.0,191.0,-11.744480055529891,-11.620748598044472,-11.379029660560995,-11.744480056554675,-11.3426949656189,-11.216525819347446
194.0,194.0,-3.8259009082794115,-1.7729107741413688,-1.5163115257359296e-08,-3.825900908279562,-1.77291077415084,-1.5163115590432963e-08
195.0,195.0,-3.9260970751132818,0.0,0.0,-3.830572836041503,0.0,0.0
196.0,196.0,-8.224954179373523,-7.0832481922175035,-7.082288730670023,-7.676276968057607,-5.806342225411202,-5.678307187814047
203.0,203.0,-13.166299159689094,-12.59947156982651,-12.58925176204771,-12.197882477110076,-12.069428634849816,-12.04894877471395
204.0,204.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
206.0,206.0,-6.644994847626252,0.0,0.0,-6.644994847639888,0.0,0.0
207.0,207.0,-12.273583501317589,-5.002644071337157e-05,-2.9109022470359315e-08,-11.541681176000413,-5.002644938815859e-05,-2.928732629650617e-08
209.0,209.0,-12.601939742443673,-9.741713362480352,-9.440504656083846,-11.49053308371495,-9.741713362491502,-9.440504656083784
212.0,212.0,-13.700447380516374,-13.411535859846055,-12.443404105334162,-13.615493176424737,-13.369503527907513,-12.443404106073803
218.0,218.0,-6.923289838486616,-3.232382307761315,-2.6846003810774612,-6.884943177362446,-3.018719984958204,-2.6588426671779053
219.0,219.0,-8.504975650411987,-5.843180483266324,-5.840760981098304,-8.504975650427347,-1.7728204604816808,-1.1260804464788279
220.0,220.0,-13.76204299406254,-10.093138140309632,-10.078214087590412,-12.476649250079015,-10.025477034904645,-9.10826829124135
225.0,225.0,-13.173685870957767,-11.433835040739405,-11.432783777392867,-12.209665838442467,-9.736673268646475,-9.589792947784472
226.0,226.0,-2.451142342874594,-0.0012942200093604584,-7.322452826310844e-06,-2.400431251122109,-0.00010095213297399193,-2.0580020444573358e-06
228.0,228.0,-13.60172237134302,-11.174800630744128,-11.174657883951152,-13.601722371356518,-11.174800630744741,-11.17465788395154
229.0,229.0,-13.57118238277893,-11.046558258750682,-5.445840865549321,-13.57118238277998,-11.046558258753606,-4.4097811579538595
231.0,231.0,-3.281772305886814,-3.204848795645592,-3.1995375649311026,-3.168552801374554,-3.0211776043204974,-2.9897384669829026
238.0,238.0,-4.738423708310488,-1.095805943061618,0.0,-4.087290691668802,0.0,0.0
243.0,243.0,-8.110635239022278,-6.661338147750941e-16,-1.1102230246251565e-16,-7.200450907712054,-1.5543122344752203e-15,-4.440892098500626e-16
249.0,249.0,-2.900198341824334,-2.8857041934917262,-2.883959724424057,-2.900198341824614,-2.8857041934951257,-2.8839597245218864
250.0,250.0,-4.46779730244107,0.0,0.0,-4.316855714538922,0.0,0.0
251.0,251.0,-9.695540233115157,-3.503574898222861,-1.8766834760148419,-9.69554023313113,-0.003025583770467419,-2.6329077395903704e-07
254.0,254.0,-9.556592854831589,-9.552842141838665,-8.502777340523078,-9.018720625480835,-8.995863346899242,-8.16103210420862
255.0,255.0,-6.622057927298349,-2.286164055121615,-0.006471312867162824,-5.657993917039229,-0.001446175190972183,-5.242843403840338e-05
256.0,256.0,-11.465980608335697,-11.376184125380139,-11.14769869843396,-11.16508809239233,-10.464756646858387,-10.115116192981054
257.0,257.0,-9.698838146493074,-9.231895911091897,-9.018790026602886,-8.958167456638714,-8.163555430554934,-7.663510675223353
260.0,260.0,-9.248030909416086,-8.143642511110922,-8.137818132466817,-8.650887468193194,-8.049504851607068,-7.5805376727522695
261.0,261.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
264.0,264.0,-11.910293633270761,-10.395751722427661,-2.735200789428658,-11.91029363332836,-2.2648549702353326e-14,-1.2878587085651857e-14
268.0,268.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
270.0,270.0,-12.789517671067141,-12.443272572570546,-12.007628691764413,-12.789517671237244,-12.069279432231966,-11.541782030833252
272.0,272.0,-10.87122083510543,-8.767322214313968,-7.5183924936098885,-10.867228869668264,-8.767322214314799,-7.518392493651733
273.0,273.0,-6.597433913774832,-6.357434493577775,-6.198398044313754,-5.979863963543768,-5.929569594886838,-5.774169719572491
276.0,276.0,-7.473008861028803,-0.7362584721038585,-0.2228699458287278,-6.998712298997783,-0.736267051475874,-0.22744544320849247
277.0,277.0,-11.882535819099425,-11.88253228985284,-11.821862510508005,-11.284364408901071,-11.282748332796437,-11.095119904132144
278.0,278.0,-8.617373240925176,-5.000888214002506,-4.520624942411179,-8.617373241071157,-4.822450369475326,-4.520624942580055
279.0,279.0,-13.18653350282202,-10.470393053360285,-10.468293949961904,-12.476649250079015,-9.022303003362278,-8.825832760888344
282.0,282.0,-12.982661662234404,-7.779570732138553,-7.62614207869764,-12.476649250079015,-4.846719431210446,-4.2066721643719065
290.0,290.0,-9.103804109682144,-1.2211173334931893e-08,0.0,-9.10380410968688,-2.708944180085401e-14,0.0
291.0,291.0,-13.537501500955196,-8.049183205035122,-4.480534410685874,-12.476649250079015,-4.454270433247916,-4.164763137291688
293.0,293.0,-4.580361671756039,-2.359230408742344,-0.1515442001923308,-3.2302447896146225,-1.4497011200146273,-0.0430942930963165
297.0,297.0,-11.876789755760147,-6.654634386163088,-6.628184229312985,-11.876789755848854,-6.654634386182857,-6.369157857102807
299.0,299.0,-9.537620814044583,-9.503419553006886,-5.8435819090344046,-9.537620814046395,-9.503419553042608,-5.546233649647458
300.0,300.0,-11.214320452119289,-9.351954892647566,-8.86239812299376,-10.432885108429847,-7.1672025291803285,-6.867975724742606
301.0,301.0,-10.944441537519968,-7.9846940503061274,-6.16138030965285,-10.862993082250341,-7.984694050306365,-6.0988518395065645
303.0,303.0,-13.861076447500249,-9.110593930244022,-5.326723924234112,-12.476649250079017,-9.110593930243477,-4.962334617852277
313.0,313.0,-12.86297078805861,-12.67910827783137,-9.145582379085418,-12.144378045337216,-12.134160610570223,-8.78746754779758
314.0,314.0,-11.040418290613113,-10.993422029203144,-10.986675983364021,-10.714289356736048,-10.486346787410154,-10.299441576304071
316.0,316.0,-3.889374945739197,-3.8854499485364,-3.6523178515856793,-3.3648463923558856,-3.362665975167366,-1.668903760844688
318.0,318.0,-12.429786260850035,-12.368408417542936,-11.47873227634584,-11.985387812857155,-11.906782034293471,-11.045629404940572
322.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0
325.0,325.0,-13.795477831507085,-12.71108712488337,-12.272581365418846,-12.47664925007901,-11.962097764549924,-11.642611307699621
326.0,326.0,-8.934954711608865,0.0,0.0,-8.93495471161738,0.0,0.0
327.0,327.0,-5.676758240529462,-4.625510821777875,-3.324806204083774,-5.676758240551175,-4.625510821794309,-3.3248062040960766
328.0,328.0,-7.908064192897198,-6.227102389502663,-5.504787152598754,-7.90806419289721,-2.270906397956588,-0.036104301951845025
329.0,329.0,-11.27527788857924,-7.230277469787072,-6.0995195561758875,-11.275277888579533,-7.230277469879247,-6.099519556199956
331.0,331.0,-13.311606092907828,-13.252692988033088,-12.336835005365549,-13.169796430638966,-12.905731692630502,-12.33683500537216
333.0,333.0,-9.38326025978988,-8.18676006231027,-8.081904307807289,-9.383260259872106,-8.186760062312302,-7.946930097021742
335.0,335.0,-9.963560528022198,-3.019936122397514,-2.843610132297948,-9.562300392157697,-3.0199361224816945,-2.843610132297943
339.0,339.0,-2.3450352386446136,0.0,0.0,-2.3450352386456776,0.0,0.0
344.0,344.0,-12.700655139300208,-11.941120046893971,-10.775928923396119,-11.583504399545822,-10.37765122573705,-9.302514031600122
346.0,346.0,-10.42972658418476,-9.956740609756926,-9.880806965061968,-10.22683866721306,-9.939971431793703,-9.654499371559645
350.0,350.0,-8.689345486640256,-6.162538043171941,-6.151711859395746,-8.28834038938399,-5.896550645868767,-5.896422172136899
357.0,357.0,-6.830125250596327,-5.663402941764879,-5.504360793082847,-6.830125250635682,-4.7821074940367705,-4.1981920500049075
358.0,358.0,-8.317357750258354,-8.12410046917171,-8.122292098872013,-8.180156752007239,-8.009400557971643,-7.786607695954726
361.0,361.0,-12.376762933249598,-10.981496659046394,-10.752269644638414,-12.376762933255677,-10.981496659126808,-10.752269645474925
362.0,362.0,-10.564148722070213,-7.921969173557431,-7.379121493175741,-9.50762262539432,-7.688429566058425,-7.379121493176622
369.0,369.0,-9.405157097622734,-0.013672685631853454,-2.8768192919883823e-05,-9.405157098141908,-0.01367280422077165,-2.877189654023284e-05
370.0,370.0,-6.672548821449346,-5.096486345106877,-4.923490140696338,-5.484641161028318,-4.593132661788852,-4.533268461058766
371.0,371.0,-6.942638918295605,-6.34972111923594,-4.711410755422307,-6.465986908188031,-6.182514169522307,-4.432793962936724
372.0,372.0,-3.5064137886594993,-2.799614437251382,-2.432850156185199,-3.503763746944457,-2.7996144372514142,-2.432850156185247
374.0,374.0,-12.84900296205825,-7.405267557674507,-7.399798976181374,-12.461817740771926,-7.405267557674522,-7.399798976213018
381.0,381.0,-7.697655523987884,-1.2858974266460572,-0.00012306118066058016,-7.697655524119835,-1.2858974266556438,-0.00012306118266764717
388.0,388.0,-10.300108053585365,-10.29283398467706,-9.444626812259614,-9.922885996186638,-9.922752309015769,-9.416663305965605
392.0,392.0,-13.711948113909402,-12.644052006890941,-8.458635419311118,-12.476649250079015,-7.584456988138024,-6.5309558464524535
393.0,393.0,-13.412356419013186,-12.79425187073541,-12.202201951843021,-11.883012366266128,-11.838570850904592,-10.91065208252498
394.0,394.0,-13.860873892471337,0.0,0.0,-12.461187531622418,0.0,0.0
397.0,397.0,-5.350221337056237,-5.30773343803388,-0.0002684382784792608,-5.35022133705913,-5.307733438109587,-1.7577510984053265e-08
400.0,400.0,-13.846323806529409,-4.951140602120357,-4.547203095778603,-12.476649250079012,-4.80055198711926,-4.547203095856538
401.0,401.0,-13.740299371548641,-13.688884452982125,-11.197343988690534,-12.38149889879441,-12.286388803943925,-8.353611444108479
403.0,403.0,-10.069412429026896,-9.718726032893265,-8.708339445172415,-10.068237549210759,-9.210174419530292,-7.631269518982376
405.0,405.0,-8.298472734879374,-8.203560687586206,-5.802421757779927,-8.298472734937645,-8.203560687770326,-5.802421758263734
406.0,406.0,-7.308239844946463,-6.986009358375455,-6.962505583963794,-7.286830954610556,-6.88948938980238,-6.796443603760944
412.0,412.0,-12.050019085064477,-12.034558463402078,-11.591022179398985,-11.253066605796628,-11.249095427921503,-10.534136731256327
413.0,413.0,-13.560412872580843,-11.606864961805227,-11.465200766322864,-12.475351701498711,-11.606864961806696,-11.246451838212597
417.0,417.0,-13.485712453775488,-0.02058991728566965,-1.2203938075086482e-06,-12.47600149117584,-0.020589917312820977,-9.712930840249187e-08
419.0,419.0,-9.111435371158075,-8.214736022466003,-8.082548374734372,-9.111435371161535,-8.214736022468973,-8.082548374736374
420.0,420.0,-11.699396908392378,-4.615017179415382,-4.547838991498652,-11.699396908398882,-4.578024691642542,-4.533863266296847
421.0,421.0,-8.678615806772036,-1.2185872111628646,-0.02672936843771577,-8.54332014604076,-1.2096552892588202,-0.0263728521011718
425.0,425.0,-13.772767292041344,-13.687952146826056,-7.159862425931993,-12.373062640866006,-11.392554576876455,-6.926525244144879
427.0,427.0,-13.545317637517815,-11.174486169707151,-10.016817076190268,-12.103540319027925,-11.174486170391587,-10.016817088938627
428.0,428.0,-9.471122989860774,-9.4414921697019,-8.882679614534577,-9.471122989882268,-9.441492169702386,-8.856773295375008
431.0,431.0,-9.018265309263764,-3.9052724694033496,-2.5453794024907883,-8.774679673805121,-3.9052724741964564,-2.546106750342717
434.0,434.0,-11.766282111098905,-9.562722251478213,-9.411039913481064,-10.87140060561754,-9.21897428723387,-9.173939768424225
435.0,435.0,-3.1727704179521656,-8.931618780362882e-10,-3.796152281446977e-11,-3.172770417952713,-8.931621000808613e-10,-3.796263303749407e-11
436.0,436.0,-8.328079495619516,-3.1887895393044636,-0.0012451292437727507,-8.254084516460322,-3.0898758354273226,-0.0012475832844058873
438.0,438.0,-11.054871607795402,-9.539121839340677,-8.775070094169678,-11.054871607795752,-9.538056839381643,-8.775070094221105
439.0,439.0,-4.983962643868913,-3.7260184983229063,-2.630365838563674,-4.41191264831518,-2.6429741991195823,-2.4219402782030888
442.0,442.0,-8.74653995699753,-4.892691724718207,-4.889946478555788,-8.033067025748169,-4.67854280670939,-4.6612501407500675
443.0,443.0,-4.04997063501947,0.0,0.0,-4.0499706350630005,0.0,0.0
444.0,444.0,-12.496060248773496,-11.45049286409292,-11.390145214429317,-12.496060248773599,-8.70898827158814,-8.697477986774341
445.0,445.0,-10.85630434639672,-8.738154041365183,-6.401952915291577,-10.856304346452415,-8.329039064231125,-6.075569460475436
446.0,446.0,-13.853000652781663,-7.64303348193644,-6.902487409024796,-12.476649250079012,-7.629921359218269,-6.90248740940937
448.0,448.0,-11.618266830240888,-10.765521028043983,-10.746696837358963,-11.224551772275467,-10.448220336472206,-10.399518052350842
449.0,449.0,-13.06084857789386,-11.893386819939886,-11.889895911797046,-11.888508473124052,-9.462158608603797,-9.458578568380922
451.0,451.0,-13.213808143426112,-12.992992371320767,-12.25583182036298,-12.47664925007901,-12.431276786378548,-11.94108990946814
452.0,452.0,-8.944287398920192,-7.727429318115305,-7.176700127600781,-8.61230507492722,-7.622594773485355,-7.020152804160148
454.0,454.0,-8.317420906133183,-3.927463078833933,-3.3777008702745803,-7.392554678261463,-3.786094189403017,-3.320862457630492
455.0,455.0,-6.1224464996235595,-3.418436531212776,0.0,-6.122446499640288,-3.4184365312167135,0.0
456.0,456.0,-3.0668168009277053,-1.520349045303932,-0.005440721360881036,-2.6269114628963344,-1.5131599305070929,-0.005604893624535808
457.0,457.0,-10.560655897212342,-10.417711106170875,-10.04249194660779,-9.258644058150496,-8.732619341479321,-8.630053609232942
459.0,459.0,-13.424532352715097,-6.1648761794138425,-5.462995632724374,-13.424532352769367,-6.164876179429742,-5.462995632724565
460.0,460.0,-12.190088316343282,-10.893664034302983,-10.489635252239635,-12.190088316343521,-10.893664034324356,-9.563015676911537
463.0,463.0,-11.410022385781032,0.0,0.0,-11.41002238578146,0.0,0.0
465.0,465.0,-10.45741471798662,-10.455769957026352,-10.426564794478356,-9.908428268888459,-9.810314012372144,-9.804162855599255
467.0,467.0,-9.134370453923923,-9.134013450161982,-9.123174285702015,-8.153190406672351,-8.08684705774775,-8.082000064403196
471.0,471.0,-8.419366090582823,-2.1291254146586662,0.0,-8.41936609065242,0.0,0.0
473.0,473.0,-9.967148570000552,-9.14617025804556,-9.094074662621058,-9.967148570002363,-9.146170258112305,-9.09407466267708
475.0,475.0,-10.390192535067328,-8.949862867233232,-8.32860509828535,-10.390192535079455,-6.793088838017576,-6.659741641268644
476.0,476.0,-8.748909323623998,-0.6944615839750022,-0.680700422144913,-8.11819678679697,-0.6944615839751949,-0.6807004710579017
477.0,477.0,-7.686697566231736,-7.814515701386157e-11,0.0,-6.9406596917980465,0.0,0.0
478.0,478.0,-9.286888979063722,-3.5026319336564233,-3.502002911240176,-7.868917079155873,-3.4921791394203265,-3.4917974541315058
488.0,488.0,-12.015766696412888,-11.089598115610457,-10.860618365627484,-11.244762212231382,-10.442692112161874,-9.748251619456656
498.0,498.0,-13.408560872719972,-9.822133928298127,-8.397266647011666,-13.387250336914336,-9.8221339282982,-8.39726664713578
500.0,500.0,-3.083849310314147,0.0,0.0,-3.008888029244463,0.0,0.0
504.0,504.0,-10.54188510202962,-8.887494739824719,-8.84976175443055,-10.34416568607465,-8.315896918943126,-8.25605552417306
505.0,505.0,-10.560595942635363,-6.661028334972422,-5.76996900561785,-10.560595942682792,-6.615326143802892,-5.697815869643225
506.0,506.0,-11.740464173215827,-9.026305917923715,-8.143583435432387,-11.14509400775876,-8.802934437503762,-7.0592418479315615
507.0,507.0,-13.690213613315628,-12.901686455406391,-12.858472586830079,-12.468533848539002,-12.121559181909326,-11.872120761146816
