,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
41.0,41.0,-11.422696353353993,-11.251766623343125,-8.562350119307657,-11.422696353406943,-3.23520197610113,-3.234383258152851
44.0,44.0,-7.495321970488543,-7.067598589251611,-7.059949326927312,-7.495321970521298,-7.067598589407858,-7.059949327116226
46.0,46.0,-6.112999132665487,-1.3926520698021483,0.0,-5.847166456576295,-1.3898524465094864,0.0
47.0,47.0,-10.521707234237178,-8.981538223059264,-3.936313778426671,-10.479544851924842,-6.221116761042419,-3.819175281211848
48.0,48.0,-11.278932272415078,-9.551067983980694,-8.923841074452362,-10.89234781355263,-9.551067983983609,-8.923841074534035
49.0,49.0,-7.017527363052737,-4.605772628288444,-4.516125032360469,-6.826283005083471,-3.6891267818676966e-11,-1.2045475728003056e-11
50.0,50.0,-13.801893177147809,-9.586069063874636,-9.542732922246046,-12.476649250079012,-9.586069064317273,-9.54273292472831
51.0,51.0,-4.2994329309470976,-0.00021014045265102733,-0.0002045150693561173,-3.879648433137765,-0.00021014047974308008,-0.00020451507399060962
53.0,53.0,-8.533827169746731,-5.504528821939577,0.0,-8.428040349924546,-5.504528821941001,0.0
54.0,54.0,-13.659383565095059,-12.066084511774031,-10.83646430379457,-12.476649250079015,-8.89137587150813,-8.737015453375461
59.0,59.0,-6.514181439096801,-6.417385090125704,0.0,-5.44227939944326,-5.111325773928074,0.0
61.0,61.0,-10.88034478829159,-10.760561288267734,-10.151429985141023,-10.880344788298068,-10.760561288268207,-10.151429985161858
62.0,62.0,-8.35413945223993,-3.281985075507141,-1.8479912433044408,-7.519809612537308,-1.535876614153073e-07,0.0
63.0,63.0,-1.3862943611198906,-0.07830611825267307,0.0,-1.3862943611198906,-0.07830612043913593,0.0
64.0,64.0,-6.7630802056892465,-4.10935983667293,-4.060576786452729,-6.501337716566873,-4.1068935147268135,-4.044986588357131
65.0,65.0,-12.244246077400788,-8.301087608195635,-5.330318727974943,-12.244246077406551,-6.332924832699185,-4.973024870302315
66.0,66.0,-13.581461016122864,-13.579213460563391,-12.962857020173235,-12.476649250079015,-12.473459036766101,-9.062194550104582
67.0,67.0,-9.935763739944354,-6.837646497146311,0.0,-9.935763739961997,-6.837646497151199,0.0
69.0,69.0,-8.306714545289088,-2.2288315105445715,0.0,-8.306714545308008,-6.117883257995537e-08,0.0
72.0,72.0,-2.4443262433827955,-2.4443239384602995,-2.1983861641152633,-1.982746194342811,-1.906452286707433,-1.9048578221990213
74.0,74.0,-13.855844955741281,-5.419790352801526,-8.08231259698628e-12,-13.829005747319458,-3.1713366749140848,-8.660072659003779e-12
76.0,76.0,-12.271480041333941,-7.478465385447082,-7.473840968575953,-11.969869903966066,-7.478465386845951,-7.473840969236712
79.0,79.0,-13.275937208342672,-3.6113881493743953,-3.5179148918737084,-11.498103702085514,-3.611388149526416,-3.517914891873841
81.0,81.0,-12.908762005978856,-11.406286133104873,-8.058650407854133,-11.867235149671458,-11.236612793250947,-8.058650407905166
83.0,83.0,-13.710857888837,-12.270461784937515,0.0,-13.710857888838843,-12.270461784960894,0.0
86.0,86.0,-1.3862943611198906,-4.0856244014323405e-09,0.0,-1.3862943611198906,-4.0856245124541334e-09,0.0
97.0,97.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
100.0,100.0,-11.44868925947252,-11.214218048393255,-4.486130264700067,-11.320066366448854,-11.098691583504994,-0.882002230314777
101.0,101.0,-8.379373976404873,-4.050603702792707,-2.619161978492877,-8.318535958153278,-4.050603702793306,-0.005878785599548603
102.0,102.0,-6.127831685528926,-3.0497060021075924,-2.9779752076637482,-5.781916874779095,-2.82571706320117,-2.78371884373761
106.0,106.0,-12.241060831140947,-8.638009310228181,-0.019551037469217023,-11.392966014920825,-8.638009310464945,-1.0214051826551462e-14
107.0,107.0,-1.8832126934329825,0.0,0.0,-1.779146189084679,0.0,0.0
110.0,110.0,-9.001823526019907,-3.0782619017269277,-1.4774432155035693e-06,-7.871366697331645,-3.078261901726991,-1.480679333683673e-06
111.0,111.0,-10.596386758748942,-7.280385298087458,-7.098088853623337,-9.686719222019999,-3.9486466869391577,-3.7302315194282096
117.0,117.0,-12.241464497588202,-10.572361552564315,-10.011378513746486,-12.241464497738818,-7.423452560261326,-7.412201269286072
120.0,120.0,-13.61040826235831,-13.137469882593955,-11.303697728642453,-13.610408262366892,-13.137469882596424,-10.44422856640666
124.0,124.0,-12.066853619991715,-10.615577828713459,-9.132476498460758,-12.066853619992507,-5.344926819682275,-3.5327826063965113
126.0,126.0,-13.50810031455469,-6.591685220855496,-6.41993794368919,-12.323420555985333,-4.179912803185063,-4.071976494939169
127.0,127.0,-10.15893047224567,-0.007383766579412526,-0.002410405814902127,-10.158930472251487,0.0,0.0
131.0,131.0,-11.817748280842135,-11.618865397541008,-8.55503039775558,-10.908727839419019,-10.869095664218026,-5.987166273806264
132.0,132.0,-6.870992625173048,-1.2851564782783833,0.0,-5.540617520174104,-1.2851564782937404,0.0
134.0,134.0,-11.597992952062446,-8.385868598818142,0.0,-10.249199839536674,-8.35953118350509,0.0
136.0,136.0,-13.037855329914297,-4.6662537062625775,-0.00025941947685434685,-12.0084146430354,-4.666253706332756,-0.0002605520353785269
138.0,138.0,-9.584513450730716,-9.395286762049954,-5.708245174172673,-9.584513450794544,-9.229012891659366,-5.571893235333926
139.0,139.0,-11.255605898258036,-9.91013768223633,-9.202171336235265,-10.597065671768124,-9.329519044102867,-8.174082881614385
141.0,141.0,-13.237367377053305,-7.8169140262599015,-7.752792813370951,-11.75950604156287,-6.796406005035246,-6.219520407591979
143.0,143.0,-2.3324994287472762,0.0,0.0,-2.0303023412533125,0.0,0.0
146.0,146.0,-2.9227125431478633,-2.645930036095561,-2.432928070843345,-2.9227125431593275,-2.6459300360976794,-2.423150849818207
147.0,147.0,-7.413209512363386,-6.505914110399111,-4.413084026662137,-7.3914086925656575,-6.505914110402448,-4.411879572268899
149.0,149.0,-6.294200957795186,0.0,0.0,-6.294200957874753,0.0,0.0
150.0,150.0,-6.475286201191117,-4.015769514667394,-1.0280816688599016e-06,-6.173484958832751,-3.908490765452743,-1.031240883329151e-06
155.0,155.0,-7.541981095121808,-1.461332659830982,-1.126510071367473,-7.54198109513437,-1.461332659830978,-1.1265100713760805
156.0,156.0,-13.21871677100575,-11.904026225382228,-9.717556889627268,-12.476649250079015,-11.904026225545001,-4.979473100194832
160.0,160.0,-6.9902596229311875,-1.1737499751558105,0.0,-6.517132637531092,-1.1737499751558356,0.0
163.0,163.0,-12.937822969744104,-11.563820244940727,-11.451508053801694,-12.157640673884266,-9.807888411705871,-9.709291976995644
167.0,167.0,-2.442124243877719,-3.9166669907909235e-11,0.0,-2.3783523665589157,-3.916711399711805e-11,0.0
168.0,168.0,-12.138291367452672,-11.266078387192376,-10.048818559970114,-11.337905157758984,-10.877013384259579,-10.038230212805841
173.0,173.0,-4.955476752453973,-4.941721257284894,-4.77009728564486,-4.617940025348453,-4.61034540849515,-4.347223217297418
175.0,175.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
176.0,176.0,-13.862585085268243,-9.203097036293993,-6.860209649216132,-13.817448210557867,-8.648062379182873,-6.794895862351944
177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,178.0,-8.159760214520182,-3.584661903562897,0.0,-7.580017020739805,-3.584661903567188,0.0
180.0,180.0,-10.427585909542163,-10.23159794276726,-7.184405995967351,-8.832476600696534,-8.475150232677766,-7.045389210786259
181.0,181.0,-9.391859441622875,-8.716000402115295,0.0,-9.38546582186653,-8.716000402115311,0.0
183.0,183.0,-12.276881107020966,-6.295422273327288,-3.2716189491992616,-12.276881107132505,-2.0917482045339373,-0.005182492338804613
184.0,184.0,-7.688784547489847,-7.473352374796565,-5.283184189669724,-7.4377885599860285,-7.172543937490313,-5.021161866021792
185.0,185.0,-13.12412298976001,-9.522256627407922,-5.591993528679831,-12.194272043417064,-9.522256627860564,-5.591993528791441
188.0,188.0,-5.430046094143093,-4.394662758640561,0.0,-4.941095982848849,-2.911600300248365,0.0
191.0,191.0,-8.208593629732034,-8.09457685846854,-8.030855338842262,-8.208593630233015,-8.094576858469239,-8.030855338860821
194.0,194.0,-3.8259009082794115,-1.7729107741413688,-1.5163115257361516e-08,-3.8259009082796234,-1.7729107741431518,-1.5164557104015664e-08
195.0,195.0,-3.9260970751132827,0.0,0.0,-3.830572836041493,0.0,0.0
196.0,196.0,-12.100213681120852,-10.740598740989196,-10.227531728196185,-12.100213681121694,-10.740598740995724,-10.227531728197247
203.0,203.0,-12.665256258823982,-11.781957494062226,-5.127471204287354,-12.476649250079006,-11.482560331882162,-5.127471205989565
204.0,204.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
206.0,206.0,-9.389319149072412,-6.213190527200231,-1.0801104455483799e-10,-9.324980712195096,-5.047875468611192,-1.080113776217459e-10
207.0,207.0,-10.924744723718128,-2.486751955248418,-2.4816274773631215,-10.30422697779742,-2.4867519552499124,-2.481627477364793
209.0,209.0,-12.872248064027684,-11.565460022470006,-7.952908498034683,-12.441010291153667,-11.400380059915419,-7.952908498583923
212.0,212.0,-11.895866077287296,-11.015138700615593,-8.994868966203933,-10.505019367105461,-9.92646026140535,-8.634683822357601
218.0,218.0,-6.631799218724698,-3.9303273183931142,-0.026288433330856825,-6.522668449962595,-3.6770153852722403,-0.026288513901930266
219.0,219.0,-8.504975650411986,-5.8431804832663286,-5.840760981098304,-8.504975650413355,-1.7728204604820006,-1.12608044648297
220.0,220.0,-12.762440091631515,-9.274925412314696,-8.230951077991104,-12.476649250079012,-6.160805079443955,-5.865833390968593
225.0,225.0,-13.766131771933887,-13.649915154648056,-8.448829541029534,-12.408713233454353,-11.701752285377228,-8.44882954106763
226.0,226.0,-2.451142342874594,-0.001294220009352563,-7.322452825552435e-06,-2.400431252803229,-0.00010032309904104686,-2.0658508068238794e-06
228.0,228.0,-13.182875367772768,-13.153588735149595,-13.14762058867335,-13.182875367775392,-13.153588735153898,-13.050191694958752
229.0,229.0,-10.571227336709809,-6.431084000173591,-3.8654767145806095,-10.571227336709903,-6.431084000177446,-3.8654767146254216
231.0,231.0,-8.193462557155884,-6.321452924227324,-6.310634300230969,-8.193462557378435,-6.275924725454679,-6.271237359786847
238.0,238.0,-7.5007413203698885,-2.545849231003952,-2.094480144886421e-11,-7.464180465244828,-2.501257925853502,-2.099764806483406e-11
243.0,243.0,-5.944911885404032,-3.30601822808889,-3.2076479393100077,-5.394048933480705,-3.185548382119142,-3.0759299407827565
249.0,249.0,-5.093612775788148,-4.720134223530749,-2.33146835171283e-15,-5.093612775788998,-4.720134223566263,0.0
250.0,250.0,-4.46779730244107,0.0,0.0,-4.316855714538908,0.0,0.0
251.0,251.0,-11.16853561900928,-3.757269647937981,-0.02110581579018899,-11.168535619053637,-3.7572696479406513,-0.021119326458243805
254.0,254.0,-7.678554838103949,-7.5441664046375845,-6.49054959779225,-7.566477098337268,-7.420863244423946,-6.486295068317199
255.0,255.0,-12.47702877902698,-12.476828870675675,-10.182269701130023,-10.257885647118407,-10.222691464986188,-9.50622122019134
256.0,256.0,-9.32279595340542,-8.78944603318417,-8.475636012086747,-8.924684587025892,-8.0227142299748,-7.741810230992631
257.0,257.0,-12.115777923984062,-11.239385607789957,-11.213693416756577,-10.096321062794104,-9.693406689209727,-9.457566297147213
260.0,260.0,-3.1986524469186555,-2.246929116434512,0.0,-3.1986524469190316,-2.2469291164378857,0.0
261.0,261.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
264.0,264.0,-11.910293633270761,-10.39575172242766,-2.735200789428937,-11.910293633312655,-2.2648549702353326e-14,-3.108624468950463e-14
268.0,268.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
270.0,270.0,-11.380355023351438,-9.676410405962695,0.0,-11.380355023399044,-9.304177640074926,0.0
272.0,272.0,-10.594625180392834,-6.286058132704331,-3.9430465730932083,-8.237021012984322,-5.967890990772961,-3.9430465739866833
273.0,273.0,-6.597433913774832,-5.800555185522089,-3.3110588998982995,-6.438982190077732,-5.800555185522352,-3.311058899899452
276.0,276.0,-6.9902596229311875,-5.070290673656267,-2.5771264947665102,-6.517132641169546,-4.358735453735696,-2.9433097090578086e-09
277.0,277.0,-7.473008861028802,-6.485311110561534,-3.742642412835532,-7.183456329856273,-5.888313606900679,-3.3377650411254365
278.0,278.0,-6.8928652013395295,-5.552915634417763,0.0,-6.89286520139267,-5.552915634446905,0.0
279.0,279.0,-13.362784724448709,-13.002917673057858,-2.455141334583066e-08,-12.476649250079008,-11.13722039383856,-2.4575597112655347e-08
282.0,282.0,-10.214689323369775,-5.861812658370062,-8.992806499463787e-15,-10.214689323372522,-5.861812658781826,0.0
290.0,290.0,-9.103804109682146,-1.221117333493411e-08,0.0,-9.103804109682187,-2.708944180085401e-14,0.0
291.0,291.0,-13.860748686281394,-9.629622095559888,-9.12924278115724,-12.476649250079017,-9.390307724955512,0.0
293.0,293.0,-6.6708719028214265,-3.522845904275676,-1.1891033294732899e-08,-6.670871902821635,-3.5228403238338544,-3.854183197306426e-09
297.0,297.0,-12.440267875937867,-7.495009869272309,-7.278657345446925,-12.4402678759737,-7.495009869308356,-3.9680682109912127
299.0,299.0,-13.151876009000338,-12.785213003246533,-12.76554636131456,-12.433224788505601,-12.11045532706551,-11.628876169437214
300.0,300.0,-8.776886030343608,-6.284010811514099,-1.1102230246251565e-16,-8.760077910362936,-6.109462760213788,-1.1102230246251567e-15
301.0,301.0,-11.353469080003753,-8.095236295689578,-6.43242454578262,-11.283967490769857,-8.085292331781952,-6.4324245459182485
303.0,303.0,-13.274877333353906,-8.175586154928816,-5.354629269364767,-12.476649250079014,-8.175586155042973,-5.354629269375398
313.0,313.0,-11.902422423486914,-11.83663137991107,-11.757027539776889,-10.38193401097811,-10.164908222172336,-9.932604571178935
314.0,314.0,-11.939946962467888,-11.756359559034506,-7.226150329274094,-11.432248725007941,-10.826909408492927,-7.226150329286725
316.0,316.0,-7.724809084482797,-7.707043133570941,-1.0408651403781541e-05,-7.724809084769213,-7.547571281364773,-4.635050568842672e-06
318.0,318.0,-13.820227652649045,-13.332276971936155,-11.927446921345172,-12.476649250079015,-12.105785067980747,-11.159343823700492
322.0,322.0,-6.01283880396783,-5.351131825622039,-1.9408948826826418,-5.324718263577338,-4.854347555652387,-0.0031329056577858545
325.0,325.0,-13.57547109441827,-11.356477340615886,-10.34849384719039,-12.47664925007901,-10.858547364287174,-9.524553445749923
326.0,326.0,-9.199988499179716,-2.2307524980233135,0.0,-9.199988499180417,-2.2131506900847904,0.0
327.0,327.0,-10.990264533452944,-10.811335312820065,-10.08032467244328,-10.9902645334579,-10.426386879490893,-10.08011162894176
328.0,328.0,-7.780466401589869,-5.6723391012380375,-3.899579284309553,-7.780466401941304,-3.774671920509652,-0.09181596526981892
329.0,329.0,-12.316833396500678,-9.27304168817762,-8.687522574330803,-12.316833396530548,-9.273041688177678,-8.687522574533695
331.0,331.0,-9.25517974467525,-9.037352043225964,-6.638572423645663,-9.255179744675456,-9.037352043230138,-6.4137725377194
333.0,333.0,-11.448796586778231,-11.448766018390227,-10.594610973230164,-11.18315772892454,-11.142360559579453,-9.031760028422985
335.0,335.0,-9.7351160863229,-5.667590202041934,-5.19463995368125,-9.32224769258265,-5.666501518785968,-5.194639953697205
339.0,339.0,-3.4731391315388263,-2.684209430542249,-5.370734968393622e-10,-3.4705597046248022,-2.4991600064017883,-9.992007221626413e-16
344.0,344.0,-13.84916308164175,-11.150070647716332,-10.650981116135304,-12.476649250079015,-9.330156127157087,-9.2897890183956
346.0,346.0,-7.308190983192873,-6.371658325718538,-5.025225931471145,-6.494279761081368,-5.7150834181694705,-4.89278827368236
350.0,350.0,-10.997046228051003,-4.874302266692911,-4.063853494743369,-10.647909970189435,-4.874302266764928,-4.063853495020571
357.0,357.0,-8.76539299854776,-7.9975772885856955,-2.9011384425563778,-8.76539299859946,-7.234069315776672,-4.275453846353914e-05
358.0,358.0,-7.875154004865003,-6.868766462394457,-6.635419070382554,-7.797709284903188,-6.797320464003251,-5.734824332204626
361.0,361.0,-13.724560183597358,-13.561600871034344,-13.438428173559796,-13.683656349831535,-13.452590486403293,-13.112152763547229
362.0,362.0,-13.837747011602211,-11.703049424872747,-10.567620106991534,-12.476649250079012,-10.68929000912722,-8.311991168924633
369.0,369.0,-9.405157097622734,-0.013672685631853377,-2.8768192919610157e-05,-9.405157097629578,-0.013673008375970495,-2.896986128953645e-05
370.0,370.0,-3.7133127469958316,-3.645636947459551,0.0,-3.6587219518888494,-3.6053645579074978,0.0
371.0,371.0,-10.18159225443961,-9.835109218906968,-9.8331847141713,-9.510357595057913,-9.40353511825334,-9.399397861476675
372.0,372.0,-6.042107762845272,-5.903973064754686,-3.3306690738754696e-16,-5.180817537731398,-5.174091735092185,0.0
374.0,374.0,-12.307221285593124,-6.143742757252158,-3.2804004381150594e-08,-10.486748071362431,-6.143742757382712,0.0
381.0,381.0,-11.002404738230911,-7.354702248807215,-7.291465601840898,-11.002403855972771,-7.348648955997817,-7.291440581465633
388.0,388.0,-13.50810031455469,-10.969509439282323,-10.799327681764353,-12.465637103938525,-10.969509447301062,-10.799327682443883
392.0,392.0,-12.894333154150713,-12.890996748311837,-9.140877964929746,-12.476649250079015,-8.280841861492636,-8.042259439739702
393.0,393.0,-9.664768335907086,-8.57785996588202,-8.481846084251417,-9.664768335907402,-8.022328377000292,-7.149043984623563
394.0,394.0,-13.860873892471337,0.0,0.0,-12.46118753162257,0.0,0.0
397.0,397.0,-6.947660866266979,-6.7917350594458625,-0.004124290658202772,-5.981608541425823,-5.6947954897710655,0.0
400.0,400.0,-12.882382324587349,-12.67325580296008,0.0,-12.476649250079014,-10.385267762741055,0.0
401.0,401.0,-13.404168645980889,-12.979406671196422,-12.77010833736013,-12.476649250079015,-11.971534034836964,-11.774392881734467
403.0,403.0,-10.445976117531591,-8.897197279545258,-5.238312802124288,-10.44597611753162,-8.474630976692097,-5.238312802124207
405.0,405.0,-7.076869491200597,-1.9274730722158648,-0.0010645916199112323,-6.047665289120956,-1.9266958615906267,-0.0010462267525987608
406.0,406.0,-8.867092123974329,-8.057765366814303,-1.62519738864133,-8.177339321334166,-7.723499420938327,-1.6251973886415354
412.0,412.0,-12.424198228654713,-9.243714985875505,-8.546958718495828,-11.71351040988759,-9.198735090183405,-8.469163143678507
413.0,413.0,-10.046870784330368,-9.965702790499606,-9.754340491218183,-10.046870784339905,-9.845435573425732,-8.013910491985971
417.0,417.0,-13.485712453775488,-0.020589917285662878,-1.2203938068450098e-06,-12.476001491175838,-0.02058991728573481,-9.712931117835278e-08
419.0,419.0,-9.111435371158077,-8.881160062827664,-8.597299734056685,-9.074681332294718,-8.881160062828185,-8.597299734056701
420.0,420.0,-6.262435095777473,-1.9094495238344205,-1.7268408925029267e-12,-6.262435095843174,-1.8461692623107564,-5.307952967037316e-10
421.0,421.0,-8.678615806772036,-1.2185872111628635,-0.026729368443694838,-8.543320146040887,-1.209655289258818,-0.02637304363852393
425.0,425.0,-13.462223161457429,-13.436574283826733,-3.447776505264705,-11.974715475231026,-11.485457296301169,-3.3301353522428063
427.0,427.0,-13.442005304490731,-10.646775007288921,-3.980921463044367,-12.034265109979202,-10.646775007383177,-3.9809214630786665
428.0,428.0,-6.690435749891422,-5.289950118046562,0.0,-6.690435749912954,-5.2899501180469946,0.0
431.0,431.0,-8.277001175533432,-6.271276466370699,-1.610593617821155e-07,-7.409796080133477,-5.474098901214258,-1.6105936522337565e-07
434.0,434.0,-10.889749104790043,-10.327476670780587,-4.114104879432944,-10.889749104794715,-10.327476670780555,-0.45126168502751907
435.0,435.0,-4.255032374842139,0.0,0.0,-4.255032374866116,0.0,0.0
436.0,436.0,-1.3862943611198906,-1.2809689807005749,0.0,-1.3862943611198906,-1.280968980700574,0.0
438.0,438.0,-13.534597507375471,-10.104526211268759,-7.707781998994165,-13.381413435516254,-7.450712015763448,-6.760098227853605
439.0,439.0,-6.561128463739894,-2.4013419732197576,-2.8952308724566024e-07,-6.004192691800584,0.0,0.0
442.0,442.0,-5.144668876879372,-1.1912693054228283e-13,-2.8865798640254094e-15,-4.867928315101807,-2.309263891220339e-14,0.0
443.0,443.0,-4.049970635019471,0.0,0.0,-4.0499706350230795,0.0,0.0
444.0,444.0,-6.89459521141929,-6.797423642928516,-6.695288181020511,-6.894595211431895,-6.797423642928519,-6.695288181022234
445.0,445.0,-11.727636831800396,-10.681969658231456,-8.440477957928794,-11.671638298117156,-10.522194932337067,-8.229873051021341
446.0,446.0,-13.621207108759052,-6.709703982393887,0.0,-12.476649250079017,-6.709703982464951,0.0
448.0,448.0,-12.881040272242656,-12.825892215741591,-11.643061222423508,-12.476614172233882,-12.252455485898752,-9.826913849665758
449.0,449.0,-4.881359895047245,-4.715013343360892,-3.3856751521844033,-4.526919120583231,-4.3272844114101385,-3.12314952664131
451.0,451.0,-13.788682764211257,-13.039531312673287,-13.023927919409966,-12.476649250079014,-11.264142051869682,-11.253874370235057
452.0,452.0,-9.54696975574859,-8.748284016915632,0.0,-8.907192267071597,-8.471524522098353,0.0
454.0,454.0,-12.522654763714446,-8.014744498612831,-7.649423281731944,-12.522654763725889,-8.014744498614002,-7.6494232817856505
455.0,455.0,-8.295612219692448,-3.5559808422437222,-0.06842368874359789,-8.295612219784608,-3.533687618609166,-0.06843764727990295
456.0,456.0,-6.697674068586378,-6.5454465308771645,-5.426585262354199,-6.694456142632634,-6.539107298991446,-5.39148349216436
457.0,457.0,-13.02965450364528,-13.029638660011209,-11.444531444662655,-10.752996396784038,-8.547701040310065,-6.582554372114502
459.0,459.0,-12.47343695740765,-8.8084349645924,-8.801927230265258,-12.473436957407657,-7.007534818882932,-6.805226666724512
460.0,460.0,-13.860296804570712,-10.792413397434327,-8.228958692616576,-13.153231650485756,-10.792413397435007,-5.167924138940133
463.0,463.0,-11.27529990372611,-7.655147945266144,-3.5920778140312755,-11.27529990372982,-7.655147945266746,-3.5920778140434795
465.0,465.0,-11.208244708127058,-10.902426518891959,-10.89284577267849,-10.264910223919811,-10.253650158757035,-10.235734394163746
467.0,467.0,-10.254418491422772,-10.253979213854885,-8.850611756931727,-10.154082400834659,-10.15407502183585,-8.826074988043288
471.0,471.0,-8.419366090582823,-2.129125414658665,0.0,-8.419366090663901,0.0,0.0
473.0,473.0,-10.890183054954719,-6.763477091710178,-6.717439885969838,-10.34369295248074,-6.763477091867703,-6.693202214216686
475.0,475.0,-7.9584873029418475,-3.2453208334701213,-2.2490924834534414,-7.958487302958604,-2.785069158336812,-0.018784483636674894
476.0,476.0,-10.610474978078031,-5.471787496517259,-5.431317504798742,-10.342406345310037,-5.471787496529056,-5.43131750694639
477.0,477.0,-8.794672759239809,-2.7866422161790387,-0.00011267843639376212,-8.381319770123266,-2.7856707292191105,-0.00011269135579060826
478.0,478.0,-12.94127670900134,-11.333376879560646,-10.188156172328451,-12.941276709001976,-11.333376879613835,-10.176422235569497
488.0,488.0,-8.697761847125797,-6.770379629742154,-6.295942404208293,-8.26686952799501,-5.65810680443704,-5.610794166522065
498.0,498.0,-13.601583207328984,-11.660211014104238,-10.109922751429131,-12.075870389958705,-9.936721107517606,-8.796192952400327
500.0,500.0,-5.739537326962171,-2.0565002762565294,0.0,-5.739537326970461,-1.8690216673918274,0.0
504.0,504.0,-9.207047916608026,-6.394748329105205,-5.585336111678979,-9.207047916608213,-6.197058252854236,-5.417141540495582
505.0,505.0,-7.857039738167,-6.8191094896603826,-4.658748462046891,-7.857039738235789,-6.819109489719255,-4.467493540659569
506.0,506.0,-13.85019667108456,-13.603569967961059,-12.37240335069967,-12.476649250079014,-12.288158900543282,-10.788454101247195
507.0,507.0,-13.703185361919207,-10.761338615674267,-10.579853309736695,-12.47664925007901,-10.76133861632284,-10.579853310325298
