,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
36.0,36.0,-10.96312066755266,-4.671610197367933,-3.206194281958237,-10.9631206675782,-4.565691487780584,-2.19160503422338
40.0,40.0,-13.634723933801126,-9.589922831784778,-5.809342115030702,-12.200026204078398,-6.923338459563318,-4.54253144169231
41.0,41.0,-10.420153704535313,-10.419083249542076,-7.546400097250487,-10.42015370454559,-8.799458013737693,-7.5464000972505145
44.0,44.0,-10.962821266574817,-9.046771685996267,-7.826574346512311,-10.962821266613464,-9.04677168599722,-7.82657434661426
46.0,46.0,-7.79355197881957,-7.561447977287492,-7.561425834348154,-7.545967709181337,-7.301665087009216,-7.297970249213503
47.0,47.0,-10.36286487121182,-5.928818340508082,-4.258268645911393,-10.36286487137731,-2.230372578947366,-2.3499371173911485e-05
48.0,48.0,-8.71101708756729,-8.655286870607975,-8.522682434353996,-8.711017087606614,-8.550586660587472,-8.41518630464444
49.0,49.0,-6.2276212516448375,-5.8441734729733374,-5.839886601714367,-5.370606658038264,-4.230889706365698,-0.16337340651623708
50.0,50.0,-13.38897438828403,-12.663437268857086,-12.474920054113955,-12.220963599346122,-12.130480188055671,-12.126087608326904
51.0,51.0,-5.5124140852676735,-5.506934556393374,-5.076821621114292,-5.46108670802331,-5.432795982611125,-4.94900564124304
53.0,53.0,-8.533827169746731,-5.504528821939577,0.0,-8.428040349924416,-5.504528821940565,0.0
54.0,54.0,-13.436093625494115,-11.113063052842262,-6.718041004610821,-12.476649250079015,-8.145769863510818,-6.674762179536566
59.0,59.0,-5.711825234031145,-5.6427270810831756,-5.173576455814765,-5.385485574113232,-5.3123841190178505,-4.997903451658074
61.0,61.0,-7.524120556423688,-6.318594000799877,-6.002874421779281,-7.5241205564241485,-6.3185940008204895,-6.002874421856675
62.0,62.0,-2.2702013447312064,-2.125983732283135,0.0,-2.0639818245631782,-1.7697842897392522,0.0
63.0,63.0,-1.3862943611198906,-0.0783061182553179,0.0,-1.3862943611198906,-0.07830611996099776,-3.3306690738754736e-15
64.0,64.0,-8.639944796829917,-5.793662568225351,-5.428269053967109,-8.496293560042336,-5.79366256860337,-5.420943229391773
65.0,65.0,-11.22524756121519,-11.054997025083377,-11.054389029657614,-10.08303635499839,-9.883609682501639,-9.620534963581841
66.0,66.0,-12.611483523946799,-10.804723192943891,-10.61808736356748,-12.592438295586522,-10.764805110694342,-10.618087363293089
67.0,67.0,-9.262983509108226,-8.056238417188528,-0.033262822400831005,-9.089326612300617,-8.056238417219696,0.0
69.0,69.0,-7.935930455524997,-3.154466613255107,-1.060073326092629,-7.935930455800084,-2.7484590615759594,-0.7407988753314586
72.0,72.0,-5.3174821992183325,-2.6353985568436054,-8.881784197001254e-16,-5.317482199219703,-2.635398556843618,0.0
74.0,74.0,-13.700912727456297,-10.851761916496343,-10.243022405149219,-13.70091272747343,-9.772379695557088,-9.642306625700177
76.0,76.0,-13.043940615896142,-6.255110282776213,-2.7798624404565597,-12.470793271712417,-5.908852995529977,-2.779862440463501
79.0,79.0,-12.685016658809335,-8.12909844634698,-4.793203688803635,-11.071681324516836,-8.12909844691252,-4.754634574128334
81.0,81.0,-13.8629436111989,-9.180356776804143,-9.158070768418904,-12.476649250079014,-9.180356776821801,-9.158070770181428
83.0,83.0,-13.710857888837,-12.270461784937515,0.0,-13.710857888842238,-12.270461784938389,0.0
86.0,86.0,-1.3862943611198906,-4.085624401432446e-09,0.0,-1.3862943611198906,-4.0856245124552915e-09,0.0
97.0,97.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
100.0,100.0,-10.097535995132066,-9.52930316974365,-3.9637233901781617,-10.029114518868075,-9.477673324445961,-2.8601943724809296
101.0,101.0,-8.899214643003567,-5.953783748307538,-3.546904834139775,-8.634307546879212,-5.953783748307886,-0.7080751207731582
102.0,102.0,-9.81395991825055,-8.317235056671288,-5.697660052549857,-9.813959918253138,-7.9277472142008945,-5.663274026079049
106.0,106.0,-12.241060831140949,-8.63800931022836,-0.019551037470097305,-11.392966023750313,-8.638009310466709,-1.054711873393901e-14
107.0,107.0,-1.8832126934329823,0.0,0.0,-1.779146189084734,0.0,0.0
110.0,110.0,-9.001823526019907,-3.0782619017269224,-1.4774432169672406e-06,-7.87136665929985,-3.078261901776973,-1.4774432637388753e-06
111.0,111.0,-7.167866128555465,-5.091878722273812,-4.706803778861596,-7.1678661285767555,-5.09187872231751,-4.700947289867168
117.0,117.0,-7.888839320959044,-7.873343664136422,-7.847779442731895,-7.888839320966421,-7.873343664221877,-7.847779442946798
120.0,120.0,-13.860555763360496,-12.16008571665131,-10.823003717465454,-13.860200338964063,-12.115107009002585,-10.338782238675826
124.0,124.0,-12.41866868442324,-11.83474539155021,-10.390883051174049,-11.57922143810789,-11.408586276949082,-10.390883051739587
126.0,126.0,-13.690073041536568,-13.420819242665669,-13.014665298492,-12.47664925007901,-12.335599897582505,-12.250234231088703
127.0,127.0,-10.15893047224567,-0.007383766579414564,-0.0024104058161802107,-10.158930472255102,0.0,0.0
131.0,131.0,-12.698259075548687,-9.865010850338368,-7.094076334696422,-12.69825907555775,-8.664170058526501,-6.885279381176882
132.0,132.0,-2.89470212140951,-2.061192049794475,0.0,-2.894702121520185,-2.061192049798766,0.0
134.0,134.0,-11.597992952062445,-8.385868598818144,0.0,-10.249199839536812,-8.359531183514894,0.0
136.0,136.0,-13.037855329914295,-4.666253706262566,-0.00025941947687215374,-12.008414640623078,-4.666253706262914,-0.00025942694097089934
138.0,138.0,-9.838150966719072,-9.835889449995804,-4.320390315276864,-9.83815096676993,-9.83588944999563,-4.32039031530505
139.0,139.0,-9.736255645268086,-9.489230890769045,-7.514027190953899,-9.73625564528975,-7.046882876470404,-6.170366054896195
141.0,141.0,-13.6527923301234,-11.605359758077455,-11.47258616940664,-12.473637400597054,-11.3683810693464,-11.367976130017796
143.0,143.0,-4.525664356238728,-3.3292017072225897,-3.234271184213603,-4.406488278459796,-3.329201707227721,-3.234271184226806
146.0,146.0,-1.5244600148170036,0.0,0.0,-1.419532929272729,0.0,0.0
147.0,147.0,-9.28115402013194,-4.000488300360669,-3.5687287463297004,-9.027381280151674,-3.9996198219677854,-3.568728746326103
149.0,149.0,-6.294200957795187,0.0,0.0,-6.29420095779938,0.0,0.0
150.0,150.0,-6.475286201191117,-4.015769514667395,-1.0280816681977838e-06,-6.173484958832493,-3.908490765452716,-1.0286751971830874e-06
155.0,155.0,-7.541981095121807,-2.5878661180444333,-2.205668634325014,-7.541981095126382,-2.587866118045349,-2.178743206269897
156.0,156.0,-13.857880026200398,-13.000760855261309,-8.885089081183416,-13.855807750132584,-13.000760855273326,-8.373992508647227
160.0,160.0,-6.9902596229311875,0.0,0.0,-6.517132641132333,0.0,0.0
163.0,163.0,-13.312278910122235,-13.291424194185783,-13.04096879867584,-11.989549025881086,-10.33220693100976,-9.690119541715791
167.0,167.0,-6.143596733936886,-1.6153621284037794,-0.23094741420519382,-5.638990940543562,-0.08338954787143346,-0.023754317117996998
168.0,168.0,-12.79167481328549,-12.293196574788054,-6.720743844546567,-12.015117558241108,-11.70080735973301,-6.720521774493532
173.0,173.0,-4.0156578187521665,-3.7727162331002395,-3.156428967849114,-3.5089487574273632,-3.2591258267178578,-1.0936208995008478
175.0,175.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
176.0,176.0,-11.912873100779308,-1.823085400467644,-1.6624045587433607,-11.424829085499946,-1.8230854004720056,-0.15020555104979344
177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,178.0,-9.371018030665589,-9.352146201648644,-7.565204521544079,-8.689083344711582,-8.68425209327324,-7.565204522003679
180.0,180.0,-9.766728229887535,-9.366820591726762,-8.526913952249483,-7.542223727485461,-6.582352166680681,-6.582039167763942
181.0,181.0,-11.880317009855032,-9.790583667945878,-9.396451497411073,-11.300482446214986,-9.790583668227418,-9.396451497431823
183.0,183.0,-12.844028424772453,-9.115920986426161,-5.091075474322382,-12.844028424780914,-8.434652531665215,-5.09107547433224
184.0,184.0,-10.83474461557085,-9.933108469172854,-7.110587415324678,-10.834744615579543,-9.933108469178803,-7.087123429276135
