,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
452.0,452.0,-9.154385786267195,-9.0184530323772,-8.982469484359608,-9.15438578626932,-9.018453032379096,-8.982469484324977
454.0,454.0,-12.636178477691622,-12.567625341793743,-11.597666706054659,-12.636178477691805,-12.567625342049231,-11.597666706068043
455.0,455.0,-11.009929431026485,-9.897349940523448,-9.578622659972213,-10.114908953287145,-9.580213251839002,-7.912511894920649
456.0,456.0,-8.606825475162287,-8.39202836635034,-8.310307839961363,-7.983964208007921,-7.9266888534082245,-7.881345895574548
457.0,457.0,-11.217944453710123,-10.436648191746325,-10.200598795020852,-11.217944453718863,-10.373167018638577,-10.19882177634089
459.0,459.0,-12.90388810522982,-12.849157175422524,-12.580613208339475,-12.903888105237252,-12.849157175424477,-12.580613208367776
460.0,460.0,-11.98644173390051,-11.839231248158931,-11.57227349277031,-11.285694814840488,-11.280092383004803,-10.5319761492378
463.0,463.0,-10.961770936755725,-8.566265394293247,-7.654988474790212,-9.74833702623126,-7.923237782550248,-7.0192268205091946
465.0,465.0,-13.803953902438044,-13.158753552288186,-12.125580795755726,-13.803953902473378,-13.158753552306475,-12.125580795855193
467.0,467.0,-7.365387671366429,-6.796350641370823,-6.701648168754637,-7.365387671397972,-6.796350641370846,-6.701648168755622
471.0,471.0,-7.9879440653237035,-7.764440881344751,-7.686064546535334,-7.98784460599459,-7.700458869759847,-7.671694467193762
473.0,473.0,-6.885058970021537,-6.179436432893234,-5.88524164245719,-6.885058970025324,-6.1794364329312055,-5.88524164245524
475.0,475.0,-6.750227979295408,-6.631339257040546,-2.2646777628749097,-6.750227979333091,-3.429484750618374,-2.263699983710469
476.0,476.0,-11.736965696286386,-10.79871870848745,-10.797440756483526,-11.736965698848213,-10.725626765898054,-10.595365734843316
477.0,477.0,-5.769941598024159,-5.558313543410108,-5.401062209369325,-5.519851690190274,-5.251573503968448,-5.050942269400105
478.0,478.0,-12.03671690770625,-10.627065212413722,-10.581133677283214,-11.898553736208843,-10.62706521241656,-10.023125263954476
488.0,488.0,-10.76503199747183,-9.564510864350112,-9.324412711789192,-10.226608998407928,-9.392540747210665,-9.283548774666352
498.0,498.0,-13.492470580754425,-12.814435881740232,-11.374921929642255,-12.476649250079008,-11.93602060790486,-11.00440352324622
500.0,500.0,-3.083849310314147,0.0,0.0,-3.0088880410025576,0.0,0.0
504.0,504.0,-3.417698375004438,-3.4146417547010612,-2.613788500604737,-3.094050835101973,-2.7594468665109257,-0.4260178293358777
505.0,505.0,-3.304631441162602,-3.2751882787592255,-2.7497050638852927,-3.218283629597101,-3.1874453251077304,-2.5641462732298934
506.0,506.0,-13.690772516259711,-13.684078328742986,-13.344071252968877,-12.476649250079014,-12.464546913551384,-12.071236477536015
507.0,507.0,-8.984341260527254,-8.966545558568521,-8.449097778686667,-8.721463675337016,-8.69663785180849,-8.202115119148
