,sub,beta,w1,w2,log_lik
1,1,6.186614769697102,23.86329399184787,-83.03139322559781,-34.055851126370534
2,2,6.185262840781162,0.09483255644918906,0.204051718683661,-46.48892877288331
3,3,-3.625377427601716e-05,32547.18165049808,-13556.15296594242,-47.54923677710403
4,4,6.185264093539342,-1.9755179066051989,2.19971653746443,-43.40298079573331
5,5,6.185262442583438,-0.1412306546499359,1.2168001051371475,-45.02344974675191
6,6,6.185283704551188,-0.18621041482141767,0.6192106207100101,-44.46259624164509
7,7,6.185277394113548,-0.5460276552135965,1.903291295120304,-44.662465125829286
8,8,6.18528711226697,-0.9238841620886256,1.7853848572106694,-43.1643914865131
9,9,6.18522267558009,0.4415132965649697,1.3718652859746463,-41.67103642743689
10,10,6.186010288680508,-24.30634697425047,12.622809078949864,-35.40339489248002
11,11,6.197551122983981,-112.56844082893456,-244.73468997159102,-34.069395634368455
12,12,6.185342352629268,-0.06557680890276257,-0.13896363228007175,-47.662204780789935
13,13,6.180225033279423,169.23658216108328,-87.44243178544203,-34.055838132819424
14,14,6.178890652207457,-27.101949911508314,263.468330105871,-34.05601660904829
15,15,6.185451113043722,-200.47452803110014,307.4646480426197,-34.05584858893979
16,16,6.185287308036193,0.12147189928413232,0.30026312882945905,-47.146184605358904
17,17,6.185248827182723,0.304649367711352,-0.03372389235701245,-47.190504217000225
18,18,6.185225706306559,0.09618950736143987,0.9305996580885181,-42.709483752789396
19,19,6.185227495956484,0.24288232956297773,0.4806536654494189,-42.81148261864354
20,20,6.185233976760671,0.898197688767207,0.8575037495023778,-39.67641002840485
21,21,6.185238949335959,1.0532969825529221,-0.7540264784056085,-43.9944787505896
22,22,6.185232986786774,-0.34940029972720255,2.7555323788596313,-40.97228582126808
23,23,6.185173788230477,0.9795299789327789,1.1466898021002025,-40.25987180002704
24,24,-0.003977091267204535,-1092.707223784692,1618.3417756751796,-46.755079809409835
25,25,6.185266459577722,-0.014028749929918082,0.997270794448989,-40.3929447421954
26,26,6.185271486141602,2.514288841282716,-2.5965375419130683,-42.04951948581732
27,27,-0.03505743120824215,35947.95698022941,-16739.523301075293,-34.15419650024678
28,28,6.185254563521697,2.2598473979135445,-2.3817213436986977,-37.76640064069384
29,29,6.185282454905898,0.6384754621402436,-0.6506212228140111,-46.912527968687144
30,30,6.185162316969842,1.7165839016772964,0.7371872802561794,-36.846835570421035
31,31,6.185256791859079,-0.3123285053959749,1.6413419341685302,-43.980769560881996
32,32,6.1852817821442905,-0.2395658803531739,0.45202558180955055,-47.52791984335123
33,33,6.185274384765094,-0.6244405046708188,1.53861725613478,-43.3347729607139
34,34,6.185280735389643,-1.227461740276821,1.7597541137255739,-43.94396607393588
35,35,6.185279671401428,-0.09311764535645595,1.03942569604003,-41.9602279992432
36,36,6.185252211383273,0.6787154780486325,-0.26007340920036515,-45.69977574067504
37,37,6.185274021619442,-0.07249964729016369,0.6433388287025155,-44.729442321996665
38,38,6.18520834699099,2.336190361006204,-0.136224547497863,-39.099295167632874
39,39,6.18530454367699,-0.0803333443504397,0.09025895854390262,-47.85931348693319
40,40,6.185201527659819,2.549384024869624,-1.047676065179982,-39.31429539099041
41,41,6.180223184158493,117.9829322706654,-8.208136675904765,-34.05583813971525
42,42,6.1852076776820315,1.5994832630217055,-0.48784964750339943,-40.234069785042315
43,43,6.185214368053744,2.178696728704927,-0.9908780925398,-38.63676822629291
44,44,6.1802413155534985,117.71812520782753,-8.34604094569155,-34.05583817296627
45,45,6.18022528114955,117.811438321884,-8.010954663507968,-34.0558381436064
46,46,6.185236679051792,0.6911209403827009,-0.42940030547987673,-45.274078947828144
47,47,6.181047437100524,40.68340507603675,78.54735582685231,-34.064125087314125
48,48,6.1852910180611005,0.4899944061393775,-0.5954893681634805,-47.29277399723392
49,49,6.185263685620013,1.3953371357341813,-1.2506089279718178,-41.2305351310135
50,50,6.185219946143467,0.4445637781631366,0.30299043401654335,-44.25350902797563
51,51,6.185254989844635,0.6320935475100906,0.0055237304847603665,-43.636737078641126
52,52,6.1851845875337865,3.1210791212443865,-1.9377015617026903,-39.03703056332405
53,53,6.185244748347156,0.7414229586005641,0.5738481272315539,-40.64162683958176
54,54,6.185254851930424,0.02859124663825539,1.1421280318031366,-40.06982794148352
55,55,6.185258630150537,-0.7036503359296145,1.0774437701022141,-43.74586388309762
56,56,6.18525071264605,-0.08481310585860902,0.5210540039759374,-47.17220272223102
57,57,6.185209358813109,1.7473869167282547,-1.0958220040922653,-41.80911395259801
58,58,6.185205879346758,-0.9007788865955535,3.3778667109055873,-38.26693917277887
59,59,6.1852719631046025,0.45070326263973004,-0.31048187337258654,-47.0799786979647
60,60,6.185246930635612,0.10470608111757349,0.15054728972084622,-47.05685875247406
61,61,6.185283218442331,-0.13878159897923398,0.4327121929679452,-47.564095550312025
62,62,6.185227694608274,-0.5190245099238354,1.9892009504706092,-37.49860081901104
63,63,-0.00010618603552082202,25689.231242220114,-16859.663048778224,-46.096961335740744
64,64,6.185278066275071,-0.2518485921650478,1.160310689020743,-43.17104059365142
65,65,6.177211050191644,18.989300131219423,249.78382924080586,-34.055832107179036
66,66,6.176139763192403,-82.9902443830496,446.9099396206275,-34.05582991171141
67,67,6.185315303296466,1.1481491022041337,-2.4115707144327394,-45.11417800468169
68,68,6.185255598026342,-0.5587252236051095,1.544977958652407,-42.713035395362446
69,69,6.185245364333782,0.22241305174100373,0.319536896643807,-47.00483094711749
70,70,6.185225648593569,0.7531456157767547,1.3282614973968103,-39.75005832627741
71,71,6.185303704005536,-1.079687798297381,1.4455939310585149,-46.27060809514854
72,72,6.185271580337741,0.818411082828183,-0.1943272326064353,-43.39762228116554
73,73,6.185254114065659,1.6034074033787897,-0.8070436256459708,-41.28072494336309
74,74,6.185263166102182,0.008488528201198314,0.13137147301681107,-47.65419087716098
75,75,6.1852793307374405,-1.1188840824048456,1.3032688779530321,-46.75084508346373
