,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
152.0,152.0,-6.6184980764677706,-6.618415006398867,-6.6176705980496875,-6.5995841945245095,-6.597652690070649,-6.595396704167385
153.0,153.0,-5.86531824728267,-4.13001416175197,-4.109084834823532,-5.32365892884746,-3.5664808646520467,-3.5635000025858696
154.0,154.0,-12.559048910142874,-12.102783738731697,-11.752967017726524,-12.476649250079022,-11.36178494904976,-9.859679961232539
155.0,155.0,-13.8521668648376,-13.712865026688048,-12.70906911025957,-13.852166864854892,-13.660633353100923,-12.482332573755903
156.0,156.0,-5.332075759264586,-1.0550449403041462e-11,-9.72555369571655e-14,-4.961144176299337,-1.055067144764637e-11,-1.0391687510491679e-13
157.0,157.0,-13.0184669520074,-12.983316876820824,-12.887537938529599,-13.018466952012783,-12.983316876820854,-12.887537938818845
158.0,158.0,-3.362974761580145,-2.293866385913359,-2.2885305841961183,-3.296345941845879,-2.2938390885432254,-2.2885019404787634
159.0,159.0,-13.673164192066338,-13.636656492411893,-13.629486225218539,-13.657630334676256,-13.616156908459871,-13.61527468697855
160.0,160.0,-13.862602162539675,-13.763147738741681,-13.659766195209617,-13.848791371263117,-13.763147738863053,-13.659766196894651
161.0,161.0,-4.894921441179481,-4.8671316964294205,-4.696600820873172,-4.3570413676872635,-4.107622306479132,-4.088407567848161
162.0,162.0,-13.415600645995863,-13.40894893317837,-13.292956299984334,-11.777010732766117,-11.6321460562584,-11.625255790442603
163.0,163.0,-8.500301997363493,-8.34958685775615,-8.171377537708887,-8.177051330352885,-8.062755776910807,-7.884290591111807
164.0,164.0,-9.211998989817465,-8.862494340721883,-8.74548281047239,-9.211998989859604,-8.862494340730358,-8.745482810580716
165.0,165.0,-8.172942850117021,-7.969280345743486,-7.8910470201618015,-7.707874906836328,-7.574074919648947,-7.549957295982508
166.0,166.0,-13.214425527933441,-13.10249863044433,-13.021767670166618,-13.14400115383778,-12.996078384177643,-12.92071057289604
167.0,167.0,-13.09715295322418,-12.059583803890725,-12.0293368689586,-12.17489799910391,-11.626592562921198,-11.507408080032953
168.0,168.0,-2.0739026073544654e-09,-8.443690191502929e-12,-2.0750068330245148e-13,-9.547918011776381e-15,-4.440892098500632e-15,-5.551115123125789e-15
169.0,169.0,-3.5698752928946234,-3.511170075425836,-2.620937174451378,-3.5698752929052455,-3.511170075432352,-2.6209371745733856
170.0,170.0,-13.49689507903134,-11.953651555946278,-11.940141563862024,-13.496895079134044,-11.597031021906893,-11.409252875595689
171.0,171.0,-13.859769468116834,-12.876728195907452,-12.529144666377514,-13.859769468120506,-12.421352086068175,-12.125628425521846
172.0,172.0,-9.701181616817907,-8.720567763800787,-8.66674519773126,-9.701181616820456,-8.72056776381318,-8.666745197955578
173.0,173.0,-4.825217833237044,-2.7888438436850826,-4.996003610813215e-15,-4.825217833283269,-2.7888438436880154,0.0
174.0,174.0,-11.794851087749992,-11.71727662144143,-11.183473730378488,-11.568186836850428,-11.526311564017012,-10.105546410864676
175.0,175.0,-6.274968105173082,-6.192180154926475,-6.163403376453854,-6.213381274702943,-6.095134951613755,-5.985465473759513
176.0,176.0,-13.151025255022532,-13.05955200700279,-12.758280107310261,-13.151025255023697,-13.059552007006594,-12.758280107313801
177.0,177.0,-13.840046125012648,-13.814096278650347,-12.62587378087504,-13.693044574407029,-13.666609266342272,-12.547554064335372
178.0,178.0,-12.4210326494541,-10.128937812749552,-9.759565168514431,-12.12837363143171,-10.03272026426877,-9.736200279941079
179.0,179.0,-3.8882973584657443,-3.887936461682678,-3.6410835328236435,-3.884971949103398,-3.8812072356903564,-3.6410835329084983
180.0,180.0,-13.40720787508404,-13.341146478310092,-12.874241883239378,-12.407744858711535,-12.189247389573806,-12.185573911602402
181.0,181.0,-3.557392032628431,-3.1619318479036402,-2.17332454379919,-3.5423484394578924,-5.551115123125783e-16,-1.5099033134902173e-14
182.0,182.0,-13.652621060299543,-13.292487449305824,-11.84420736623325,-12.476649250079015,-11.41706542434842,-11.398733451819277
183.0,183.0,-12.635629230003167,-12.438198139698573,-9.480354445508869,-12.635629230029792,-12.438198139728172,-9.391844068463243
184.0,184.0,-3.7871644596635425,0.0,0.0,-3.7472770387306964,0.0,0.0
185.0,185.0,-10.228727900782433,-10.069547336653756,-10.053371539044965,-10.228727900896025,-10.069547336781389,-9.774823418969511
186.0,186.0,-11.500986618853904,-10.246592359434931,-5.200198573906999,-11.099676069520983,-9.819382942607785,-5.200198573935372
187.0,187.0,-9.128097525765106,-9.04976821555856,-8.136911444448174,-9.125765387484291,-9.0144850187077,-8.136911444462054
188.0,188.0,-4.8448650942380675,-4.823791372198513,-4.785593987344104,-4.783458283067038,-4.75377014544246,-4.733874347399171
189.0,189.0,-12.651463377530852,-12.631674492845386,-12.294472487067196,-11.786858364799423,-11.71633293856879,-11.160951417889885
