,sub,m1a_ll,m1b_ll,m1c_ll,m2a_ll,m2b_ll,m2c_ll
20.0,20.0,-3.92402092487555,-1.776350640587553,-0.06042497165298186,-3.5931455525465954,-1.6044052869346213,-9.98181350554858e-05
21.0,21.0,-9.03467509671609,-8.896490916188622,-7.918066976279986,-7.492206411626065,-7.482339412669297,-7.141806681673355
22.0,22.0,-12.262826927777928,-3.5440624039363398,-3.3322261541617486,-12.26282692792071,-3.5440624039758157,-3.332226154162785
23.0,23.0,-6.557884592247321,-6.435900749822649,-6.351397526355753,-6.557884592251794,-6.435900749825042,-6.351397526395515
24.0,24.0,-12.888184284637852,-11.475460384552491,-9.840071405663592,-11.585125520612271,-11.475460384554758,-9.838946757379501
25.0,25.0,-6.577903464988166,-5.467838188223629,-4.102617958301024,-6.008352507971953,-5.155620040996867,-4.015316277463546
26.0,26.0,-13.781839027475135,-7.993671280315017,-5.147666552944257e-06,-12.476649250079015,-7.993671280318307,0.0
27.0,27.0,-1.3862943611198906,-0.09297103280597649,0.0,-1.3862943611198906,-0.09297103282602627,-3.292699446437885e-12
28.0,28.0,-12.690404381605331,-3.3540894197669853,-3.3534798693512347,-12.248235019535569,-3.3039821874641198,-3.2316518761961066
29.0,29.0,-13.853602343949298,-13.188375889110635,-13.07156096147219,-13.853602343959002,-13.132713025186733,-12.870901417138919
30.0,30.0,-2.91740692037276,-2.8860303466124964,-2.8834480513156104,-2.9174069203738124,-2.8860303466344734,-2.8834480513148133
31.0,31.0,-11.442922397665916,-5.851891662470254,-5.072695269475496,-11.076364119374343,-5.851891662786596,-5.053695977169936
32.0,32.0,-13.855795289661689,-12.41779908296184,-10.382957228902505,-13.853600766389699,-12.417799083031344,-10.382957229173874
33.0,33.0,-12.6858907113891,-7.960624491831687,-7.321705729272553,-12.685890711544912,-7.721012640437328,-7.0758116870167695
34.0,34.0,-13.803563072286275,-8.544118501179765,-5.243098461899966,-12.476649250079015,-8.544118501182416,-4.260159028378075
35.0,35.0,-8.36440846157291,-7.878451179535958,-7.132035902719411,-8.36440846157303,-7.726423646274902,-6.521230975737527
36.0,36.0,-11.154676511085539,-11.049000471967418,-10.511179930648234,-11.056092526166005,-11.048964424524982,-10.511179930750762
37.0,37.0,-13.310979970008058,-13.2585756166329,-13.216605809207234,-13.286008054638154,-13.234375537278117,-13.021914760837237
38.0,38.0,-7.42281937071597,-7.112364900403794,-4.65691178279446,-5.766794816432649,-5.387358684507034,-1.6945658774043475
39.0,39.0,-13.786114692670724,-13.762629004402541,-8.226615826787627,-13.786114692687354,-13.74632926684451,-8.014658177050432
40.0,40.0,-6.756342122973333,-6.734685156989937,-6.418062665794556,-6.75634212324164,-6.7346851569899355,-6.418062665851119
41.0,41.0,-0.6931471805599453,0.0,0.0,-0.6931471805599453,0.0,0.0
42.0,42.0,-2.3722302940226148,-2.352808138039167,0.0,-2.3722302940258557,-2.352808138040284,0.0
43.0,43.0,-6.5341206687103535,-4.5809200838388024,-7.161634311558907e-08,-6.498552510523981,-4.580920083856258,-2.0411419867016325e-08
44.0,44.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
45.0,45.0,-1.3862943611198906,0.0,0.0,-1.3862943611198906,0.0,0.0
46.0,46.0,-11.937041438498964,-11.621350353403539,-4.895255567933257,-11.937041438550004,-11.621350353413929,-4.895255568027094
47.0,47.0,-2.0794415416798357,-0.00828503443914678,-8.880131105422705e-05,-2.0794415416798357,-0.0008497546460286563,-3.9215627124635765e-08
48.0,48.0,-13.662707733920398,-11.806484444725571,-9.58557365023551,-12.275750752133636,-11.806484444822795,-9.092929929721082
49.0,49.0,-9.478725363744159,-7.784393587513978,-7.588991586942414,-9.47872536375316,-7.78439358754608,-7.588991587527324
50.0,50.0,-12.530327465416224,-11.413451430928976,-11.338973539864682,-12.530327465426327,-11.164031483865465,-10.19956827403464
51.0,51.0,-10.84254847425539,-10.824547114590718,-9.514442332832482,-10.842548474264607,-9.34709120229368,-8.404933803057435
